,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,1,0,5,5,5,7,7,7,1,0
1,1,0,1,5,5,7,5,5,5,2,1
2,2,2,2,4,2,5,7,7,7,2,2
3,0,3,4,4,1,1,4,4,10,2,2
4,0,0,0,5,5,5,7,7,7,1,0
5,2,2,2,2,2,2,2,2,2,2,3
6,1,1,1,5,5,7,5,5,5,2,1
7,0,3,0,5,6,6,6,9,9,0,1
8,0,0,2,5,6,6,6,9,9,0,1
9,2,3,4,4,1,1,4,4,10,2,2
10,0,0,0,5,5,5,7,7,7,1,0
11,2,2,2,2,2,2,2,2,2,2,3
12,2,2,2,2,2,2,2,2,2,2,3
13,2,3,3,3,3,3,3,3,10,3,2
14,2,2,2,2,2,2,2,2,2,2,3
15,2,2,4,4,1,1,4,4,10,2,2
16,2,2,2,2,2,2,2,2,2,2,3
17,2,2,2,2,2,2,2,2,2,2,3
18,2,2,2,2,2,2,2,2,2,2,3
19,2,3,4,4,1,1,4,4,10,2,2
20,2,2,2,2,2,2,2,2,4,2,2
21,0,0,1,5,5,7,5,5,5,2,1
22,2,2,2,4,1,1,4,4,4,2,2
23,1,1,3,3,3,3,3,3,3,3,4
24,1,1,3,3,3,3,3,3,3,3,4
25,2,2,2,2,2,2,2,2,2,2,3
26,0,1,3,3,3,3,3,6,6,3,4
27,1,1,1,1,4,4,1,1,1,3,5
28,2,2,4,4,1,1,4,4,4,2,3
29,1,1,1,1,4,4,1,1,1,3,5
30,2,2,4,4,1,1,4,4,4,2,2
31,2,2,4,4,1,1,4,4,4,2,2
32,2,2,4,4,1,1,4,4,4,2,2
33,2,3,4,4,1,1,4,4,4,2,2
34,0,1,4,5,6,6,6,9,10,0,1
35,1,3,1,1,4,4,1,1,1,3,5
36,0,0,0,5,6,6,6,9,9,0,1
37,0,3,1,1,4,4,3,6,4,3,6
38,1,3,1,1,4,4,8,8,8,3,6
39,1,3,1,1,4,4,1,1,1,3,6
40,0,3,4,4,4,4,8,8,8,3,6
41,1,3,2,2,4,4,8,8,8,3,6
42,1,3,1,1,4,4,8,8,8,3,6
43,1,1,3,3,4,4,1,6,6,3,5
44,1,1,1,1,4,4,1,1,1,3,5
45,1,1,3,3,6,6,6,6,6,3,4
46,1,1,3,3,3,3,3,3,3,3,4
47,2,2,2,2,2,2,2,2,2,2,3
48,1,1,1,1,4,4,1,1,1,3,5
49,2,2,1,1,4,4,1,1,1,3,5
50,1,1,1,1,4,4,1,1,1,3,5
51,1,1,3,3,3,3,3,3,3,3,4
52,1,1,3,3,3,3,3,3,3,3,4
53,1,1,1,1,4,4,1,1,1,3,5
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.11810974676162164,0.0979714765467744,0.1277763500259087,0.13941793332292488,0.14305038938412643,0.14428603010584692,0.12772384384463523,0.1282025921110459,0.11421356277132023,0.15064314582365906,0.1286759314190987
NMI,0.49507203667602651,0.39394476115651134,0.48131434224971997,0.57052502347729939,0.700489113934611,0.70673426849488286,0.67631151183461968,0.68869588108182844,0.57229629616107014,1.0,0.65007332960285769
