,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,3,3,5,5,5,5,5,5,5,1,
1,0,0,1,1,6,6,6,6,6,6,0,
2,0,3,3,5,5,5,5,5,5,5,1,
3,2,2,3,3,3,3,8,2,2,2,0,
4,0,3,2,5,5,5,5,5,5,5,1,
5,0,0,2,0,0,0,2,8,8,11,0,
6,0,2,1,1,6,6,6,6,6,6,0,
7,2,2,2,2,2,2,2,8,8,8,0,
8,0,0,0,0,0,7,7,7,7,7,2,
9,1,1,2,2,2,2,8,2,2,2,3,
10,2,2,2,4,4,2,2,8,8,8,0,
11,2,2,0,0,6,7,1,9,10,10,3,
12,2,2,4,4,4,4,4,4,8,4,0,
13,2,2,3,3,3,3,3,8,3,8,0,
14,2,2,4,4,4,4,4,4,4,4,0,
15,2,2,4,4,4,4,4,4,4,4,0,
16,2,2,4,4,4,4,8,4,4,4,0,
17,2,2,4,4,4,4,4,4,4,4,0,
18,2,2,4,4,4,4,4,4,4,4,0,
19,2,2,4,4,4,4,4,4,4,4,0,
20,0,0,4,4,4,4,4,4,4,11,0,
21,2,2,1,1,6,6,6,6,6,6,0,
22,0,2,4,4,4,4,4,4,4,4,0,
23,2,3,3,3,3,3,2,8,8,8,0,
24,2,3,3,3,3,3,3,3,3,3,0,
25,2,2,2,3,3,3,8,2,3,2,0,
26,2,3,3,3,3,3,3,3,3,3,0,
27,1,1,2,2,2,2,8,2,2,2,2,
28,1,1,1,1,1,2,8,2,2,2,2,
29,1,1,1,1,1,2,8,2,9,9,2,
30,2,1,2,2,2,2,8,2,2,2,3,
31,0,0,4,5,6,6,8,9,10,10,3,
32,1,1,2,2,2,2,8,2,2,2,3,
33,2,1,2,2,2,2,8,2,2,2,3,
34,1,1,1,1,1,2,8,9,2,2,2,
35,1,1,2,5,5,5,5,5,5,5,1,
36,1,1,1,1,1,7,1,7,7,7,2,
37,2,2,2,1,1,7,7,7,7,7,2,
38,2,2,2,0,1,7,1,0,0,0,2,
39,1,2,1,1,1,1,1,1,9,9,2,
40,1,3,1,1,1,1,1,9,1,1,2,
41,1,3,1,1,1,1,1,9,1,1,2,
42,1,3,1,1,1,1,1,9,1,1,2,
43,1,3,3,3,3,3,3,3,3,3,2,
44,1,1,1,1,1,7,1,1,9,9,2,
45,1,3,3,3,3,3,3,3,3,3,0,
46,1,3,1,1,1,7,7,1,9,9,2,
47,2,2,1,1,1,7,7,7,7,7,2,
48,2,2,2,1,1,7,7,7,7,7,2,
49,1,1,1,1,1,1,8,1,9,9,2,
50,1,3,3,3,3,3,3,3,3,3,2,
51,1,1,1,1,1,5,7,1,9,9,2,
52,2,0,4,5,6,6,6,9,10,10,3,
53,1,1,1,1,1,6,8,1,9,9,2,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.10397895889084488,0.09337224209639844,0.11214725109567823,0.1406349678150576,0.16238630406409726,0.14252777431230115,0.13672867925588883,0.13577706963122105,0.13640289739002504,0.13207455268759483,0.1789989768121654,
NMI,0.29328866420926353,0.26132538691696594,0.29859129729053091,0.50142617283066293,0.62087919271317116,0.45104439733276247,0.48652061531703089,0.5339348828186361,0.58742303002028262,0.56884935294761729,1.0,
Silhoutte,0.04285678,0.02751211,0.03807975,0.0864814,0.12641162,0.10503433,0.1464305,0.16826647,0.19592513,0.20214526,0.09162616,
