,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11
0,2,2,3,4,5,4,5,4,4,4
1,1,1,1,1,5,4,4,7,9,9
2,0,3,3,4,5,4,4,4,4,4
3,2,2,4,5,4,5,5,5,5,5
4,0,3,3,4,5,4,4,4,4,4
5,0,0,0,0,0,0,0,0,10,0
6,0,3,3,3,3,3,3,3,3,3
7,1,1,1,1,6,6,6,6,6,6
8,1,1,1,1,1,1,1,1,1,1
9,2,3,2,5,4,5,5,5,5,5
10,1,1,1,1,5,4,4,4,4,4
11,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1
13,2,2,2,2,2,6,8,7,9,9
14,2,2,2,2,6,6,6,2,2,2
15,2,2,2,2,2,2,2,2,2,2
16,2,2,2,2,2,2,7,9,7,7
17,2,2,2,2,2,2,2,2,2,2
18,2,2,2,2,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2
20,2,2,2,2,2,2,8,8,8,8
21,2,2,2,2,2,2,2,2,2,2
22,2,2,2,2,2,2,2,2,2,2
23,0,0,0,0,0,0,0,0,0,11
24,2,2,2,5,5,5,5,5,5,5
25,1,1,1,1,1,1,1,1,1,1
26,2,2,2,2,2,2,8,7,9,9
27,1,1,1,1,1,1,1,1,1,1
28,0,3,3,3,3,3,3,3,3,3
29,1,3,3,3,3,3,3,3,3,3
30,0,3,3,3,3,3,3,3,3,3
31,0,0,4,5,4,7,8,8,8,8
32,2,2,2,2,5,7,7,9,7,7
33,0,3,4,5,4,5,8,8,8,8
34,1,1,1,1,1,1,1,1,1,1
35,2,3,3,4,5,4,4,4,4,4
36,1,1,1,1,1,1,1,1,1,1
37,1,1,1,1,4,5,5,5,5,5
38,0,3,3,3,3,3,3,3,3,3
39,0,3,3,3,3,3,3,3,3,10
40,0,0,4,4,6,6,6,6,6,6
41,1,1,1,1,6,6,6,6,6,6
42,2,2,4,4,6,6,6,6,6,6
43,1,3,3,3,3,3,3,3,3,3
44,1,1,1,4,6,6,6,6,6,6
45,1,1,1,1,6,6,6,6,6,6
46,2,2,4,5,4,5,5,5,5,10
47,0,3,3,5,0,0,0,0,10,10
48,1,1,1,1,1,7,6,1,1,1
49,1,1,1,1,1,7,6,6,6,6
50,0,3,3,3,3,3,3,3,3,3
51,1,1,1,1,1,1,1,1,1,1
52,0,3,0,5,4,7,8,8,8,8
53,1,1,1,1,1,7,1,1,1,1
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
