,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,2,2,3,4,5,4,5,4,4,4,1,0
1,1,1,1,1,5,4,4,7,9,9,2,1
2,0,3,3,4,5,4,4,4,4,4,1,0
3,2,2,4,5,4,5,5,5,5,5,1,2
4,0,3,3,4,5,4,4,4,4,4,1,0
5,0,0,0,0,0,0,0,0,10,0,2,3
6,0,3,3,3,3,3,3,3,3,3,0,3
7,1,1,1,1,6,6,6,6,6,6,2,4
8,1,1,1,1,1,1,1,1,1,1,2,5
9,2,3,2,5,4,5,5,5,5,5,1,2
10,1,1,1,1,5,4,4,4,4,4,1,4
11,1,1,1,1,1,1,1,1,1,1,2,5
12,1,1,1,1,1,1,1,1,1,1,2,4
13,2,2,2,2,2,6,8,7,9,9,3,1
14,2,2,2,2,6,6,6,2,2,2,3,6
15,2,2,2,2,2,2,2,2,2,2,3,6
16,2,2,2,2,2,2,7,9,7,7,3,1
17,2,2,2,2,2,2,2,2,2,2,3,6
18,2,2,2,2,2,2,2,2,2,2,3,6
19,2,2,2,2,2,2,2,2,2,2,3,6
20,2,2,2,2,2,2,8,8,8,8,3,6
21,2,2,2,2,2,2,2,2,2,2,3,6
22,2,2,2,2,2,2,2,2,2,2,3,6
23,0,0,0,0,0,0,0,0,0,11,1,3
24,2,2,2,5,5,5,5,5,5,5,1,2
25,1,1,1,1,1,1,1,1,1,1,2,5
26,2,2,2,2,2,2,8,7,9,9,3,1
27,1,1,1,1,1,1,1,1,1,1,2,4
28,0,3,3,3,3,3,3,3,3,3,0,7
29,1,3,3,3,3,3,3,3,3,3,0,7
30,0,3,3,3,3,3,3,3,3,3,0,7
31,0,0,4,5,4,7,8,8,8,8,1,2
32,2,2,2,2,5,7,7,9,7,7,3,1
33,0,3,4,5,4,5,8,8,8,8,1,2
34,1,1,1,1,1,1,1,1,1,1,2,4
35,2,3,3,4,5,4,4,4,4,4,1,0
36,1,1,1,1,1,1,1,1,1,1,2,5
37,1,1,1,1,4,5,5,5,5,5,1,2
38,0,3,3,3,3,3,3,3,3,3,0,3
39,0,3,3,3,3,3,3,3,3,10,0,3
40,0,0,4,4,6,6,6,6,6,6,2,8
41,1,1,1,1,6,6,6,6,6,6,2,4
42,2,2,4,4,6,6,6,6,6,6,2,8
43,1,3,3,3,3,3,3,3,3,3,0,7
44,1,1,1,4,6,6,6,6,6,6,2,4
45,1,1,1,1,6,6,6,6,6,6,2,4
46,2,2,4,5,4,5,5,5,5,10,1,2
47,0,3,3,5,0,0,0,0,10,10,0,3
48,1,1,1,1,1,7,6,1,1,1,2,4
49,1,1,1,1,1,7,6,6,6,6,2,4
50,0,3,3,3,3,3,3,3,3,3,0,7
51,1,1,1,1,1,1,1,1,1,1,2,4
52,0,3,0,5,4,7,8,8,8,8,1,2
53,1,1,1,1,1,7,1,1,1,1,2,4
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.10185862906265572,0.11753958602992601,0.13217232673371346,0.14706328426903023,0.1400551587467667,0.13170218342829593,0.120343004555281,0.12548561194427119,0.1255733274058035,0.1175868801628099,0.1679432166121888,0.11044976482485132
NMI,0.45616891022522749,0.57742641978299669,0.62101471139786835,0.71419615301883299,0.70511283053666363,0.62871806875671643,0.65545749492109928,0.70311647568895552,0.71788303790109476,0.70190614007856278,1.0,0.68050570193064264
