,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,2,2,2,2,6,2,2,2,0,0
1,2,3,3,3,6,2,2,2,0,0
2,2,3,3,3,6,2,2,2,0,0
3,0,3,3,3,3,3,3,3,1,1
4,2,2,2,2,6,2,2,2,0,0
5,1,0,4,4,4,4,4,4,0,2
6,2,3,3,3,6,2,2,2,0,0
7,1,3,4,4,6,2,8,9,0,2
8,0,0,4,4,4,4,8,9,0,2
9,0,3,3,3,3,3,3,3,1,1
10,0,0,4,4,4,4,4,4,0,2
11,0,0,4,4,4,4,4,4,0,2
12,1,3,4,4,4,4,4,4,0,2
13,2,2,4,3,3,3,8,8,0,3
14,2,2,2,2,2,7,7,7,0,3
15,2,2,2,2,2,7,7,7,0,3
16,2,2,2,2,2,7,7,7,0,3
17,2,2,2,2,2,7,7,7,0,3
18,2,2,2,2,2,7,7,7,0,3
19,2,2,2,2,2,7,7,7,0,3
20,2,2,2,2,2,7,7,7,0,3
21,2,2,2,2,2,7,7,7,0,3
22,1,1,1,1,1,1,1,1,3,4
23,0,3,3,3,3,3,3,3,1,1
24,0,3,3,3,3,3,3,3,1,1
25,1,1,1,5,5,5,5,5,2,5
26,2,2,2,2,2,7,8,8,0,3
27,1,1,1,1,1,1,1,1,3,4
28,1,1,1,1,1,1,1,1,2,6
29,1,1,1,1,1,1,1,1,3,6
30,1,1,1,5,5,5,5,5,2,7
31,1,1,1,5,5,5,5,5,2,7
32,1,1,1,5,5,5,5,5,2,7
33,1,1,1,5,5,5,5,5,2,7
34,1,1,1,5,5,5,5,5,2,7
35,2,3,2,2,6,2,2,2,0,0
36,1,1,1,1,1,1,1,1,3,6
37,1,1,1,1,6,6,6,6,3,5
38,1,1,1,1,2,6,6,6,3,5
39,1,1,1,1,1,1,1,1,3,6
40,1,1,1,1,1,1,1,1,3,4
41,1,1,4,1,1,6,6,6,3,5
42,1,1,1,1,1,1,1,1,3,4
43,1,1,1,1,1,1,1,1,3,4
44,1,1,1,1,1,1,1,1,3,6
45,1,1,1,1,1,1,1,1,3,6
46,1,1,1,1,1,1,1,1,3,6
47,1,1,1,1,1,1,1,1,3,6
48,1,1,1,1,1,1,1,1,3,6
49,1,1,1,1,1,1,1,1,3,6
50,1,1,1,1,1,1,1,1,3,6
51,1,1,1,1,1,1,1,1,3,4
52,1,1,1,1,1,1,1,1,3,6
53,1,1,1,1,1,1,1,1,3,4
54,1,1,1,1,1,1,1,1,3,4
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.154309745995225,0.16758492063041974,0.16453452717291142,0.16837373342612386,0.18153986561058783,0.18251617592493682,0.17256592303166374,0.17199290442692153,0.20710113848239486,0.1544734744451756
NMI,0.5945705236101344,0.65550695109656387,0.63051382454766647,0.76769531150778336,0.6845985584967853,0.73886886294249876,0.74948123625288632,0.73953820679482674,1.0,0.70197506183495284
