,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11
0,0,0,4,4,4,4,4,4,4,4
1,0,0,4,0,6,6,6,6,6,6
2,0,3,3,5,4,4,4,4,4,4
3,1,3,3,3,5,5,5,5,5,11
4,0,0,4,4,4,4,4,4,4,4
5,1,1,1,1,1,1,1,1,1,1
6,0,0,0,5,6,6,6,6,6,6
7,1,1,1,1,6,6,6,6,6,6
8,0,1,1,1,1,1,8,9,10,10
9,1,3,3,3,5,5,5,3,3,11
10,1,3,3,5,4,4,4,3,3,3
11,1,1,1,1,1,1,1,1,1,1
12,2,2,4,4,4,4,2,2,2,2
13,1,1,1,1,1,1,5,1,1,11
14,2,3,3,3,5,5,5,2,3,11
15,2,2,2,2,2,2,2,2,2,2
16,2,2,2,2,2,2,2,2,2,2
17,2,2,2,2,2,2,2,2,2,2
18,2,2,2,2,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2
20,2,2,2,3,5,7,8,8,8,8
21,0,0,0,5,6,6,6,6,6,0
22,2,2,2,3,5,5,8,8,8,8
23,1,3,3,5,3,3,3,3,3,3
24,1,3,3,5,3,3,3,3,3,3
25,1,3,3,3,5,5,5,5,1,1
26,0,0,4,4,4,4,4,9,9,9
27,1,1,1,1,1,1,1,1,1,1
28,1,1,1,1,1,1,1,1,1,1
29,1,1,1,1,1,1,1,1,1,1
30,1,3,3,3,5,5,5,5,5,5
31,0,3,3,3,5,5,5,5,5,5
32,0,3,3,3,5,5,8,8,8,8
33,0,3,3,3,5,5,5,5,5,5
34,0,0,0,0,0,0,0,4,0,10
35,2,2,2,5,3,3,3,3,3,3
36,0,1,1,1,1,1,7,9,10,10
37,2,2,1,5,3,3,3,3,3,3
38,2,2,2,3,5,5,5,5,4,0
39,1,1,1,1,1,1,1,1,1,1
40,2,2,2,3,6,7,7,7,7,7
41,1,0,0,1,0,7,7,7,7,7
42,1,0,0,3,0,7,7,7,7,7
43,2,2,4,4,4,7,7,9,9,9
44,1,1,1,1,1,1,1,1,1,1
45,0,0,4,4,4,4,8,9,9,9
46,1,3,3,5,3,3,3,3,3,3
47,1,1,1,1,1,1,1,1,1,1
48,1,1,1,1,1,1,1,1,1,1
49,1,1,1,1,1,1,1,1,1,1
50,1,3,3,5,3,3,3,3,3,3
51,1,3,3,5,3,3,3,3,3,3
52,1,3,3,5,3,3,3,3,3,3
53,1,1,1,5,3,3,3,3,3,3
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
