,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,2,2,3,4,5,4,5,4,4,4,1,
1,1,1,1,1,5,4,4,7,9,9,2,
2,0,3,3,4,5,4,4,4,4,4,1,
3,2,2,4,5,4,5,5,5,5,5,1,
4,0,3,3,4,5,4,4,4,4,4,1,
5,0,0,0,0,0,0,0,0,10,0,2,
6,0,3,3,3,3,3,3,3,3,3,0,
7,1,1,1,1,6,6,6,6,6,6,2,
8,1,1,1,1,1,1,1,1,1,1,2,
9,2,3,2,5,4,5,5,5,5,5,1,
10,1,1,1,1,5,4,4,4,4,4,1,
11,1,1,1,1,1,1,1,1,1,1,2,
12,1,1,1,1,1,1,1,1,1,1,2,
13,2,2,2,2,2,6,8,7,9,9,3,
14,2,2,2,2,6,6,6,2,2,2,3,
15,2,2,2,2,2,2,2,2,2,2,3,
16,2,2,2,2,2,2,7,9,7,7,3,
17,2,2,2,2,2,2,2,2,2,2,3,
18,2,2,2,2,2,2,2,2,2,2,3,
19,2,2,2,2,2,2,2,2,2,2,3,
20,2,2,2,2,2,2,8,8,8,8,3,
21,2,2,2,2,2,2,2,2,2,2,3,
22,2,2,2,2,2,2,2,2,2,2,3,
23,0,0,0,0,0,0,0,0,0,11,1,
24,2,2,2,5,5,5,5,5,5,5,1,
25,1,1,1,1,1,1,1,1,1,1,2,
26,2,2,2,2,2,2,8,7,9,9,3,
27,1,1,1,1,1,1,1,1,1,1,2,
28,0,3,3,3,3,3,3,3,3,3,0,
29,1,3,3,3,3,3,3,3,3,3,0,
30,0,3,3,3,3,3,3,3,3,3,0,
31,0,0,4,5,4,7,8,8,8,8,1,
32,2,2,2,2,5,7,7,9,7,7,3,
33,0,3,4,5,4,5,8,8,8,8,1,
34,1,1,1,1,1,1,1,1,1,1,2,
35,2,3,3,4,5,4,4,4,4,4,1,
36,1,1,1,1,1,1,1,1,1,1,2,
37,1,1,1,1,4,5,5,5,5,5,1,
38,0,3,3,3,3,3,3,3,3,3,0,
39,0,3,3,3,3,3,3,3,3,10,0,
40,0,0,4,4,6,6,6,6,6,6,2,
41,1,1,1,1,6,6,6,6,6,6,2,
42,2,2,4,4,6,6,6,6,6,6,2,
43,1,3,3,3,3,3,3,3,3,3,0,
44,1,1,1,4,6,6,6,6,6,6,2,
45,1,1,1,1,6,6,6,6,6,6,2,
46,2,2,4,5,4,5,5,5,5,10,1,
47,0,3,3,5,0,0,0,0,10,10,0,
48,1,1,1,1,1,7,6,1,1,1,2,
49,1,1,1,1,1,7,6,6,6,6,2,
50,0,3,3,3,3,3,3,3,3,3,0,
51,1,1,1,1,1,1,1,1,1,1,2,
52,0,3,0,5,4,7,8,8,8,8,1,
53,1,1,1,1,1,7,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.10185862906265572,0.11753958602992601,0.13217232673371346,0.14706328426903023,0.1400551587467667,0.13170218342829593,0.120343004555281,0.12548561194427119,0.1255733274058035,0.1175868801628099,0.1679432166121888,
NMI,0.45616891022522749,0.57742641978299669,0.62101471139786835,0.71419615301883299,0.70511283053666363,0.62871806875671643,0.65545749492109928,0.70311647568895552,0.71788303790109476,0.70190614007856278,1.0,
Silhoutte,0.0901308,0.08505014,0.11303275,0.16051376,0.15062376,0.16116473,0.15937333,0.17983477,0.17882578,0.17430335,0.1506355,
