,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,0,3,3,5,5,5,5,5,5,0,
1,2,0,0,0,6,6,6,6,6,1,
2,0,3,4,5,5,5,5,5,5,0,
3,1,1,3,3,3,3,8,8,10,1,
4,0,3,3,5,5,5,5,5,5,0,
5,1,1,1,1,5,5,8,8,8,1,
6,0,0,1,1,6,6,6,6,6,1,
7,0,0,0,0,6,6,6,9,9,1,
8,0,0,2,4,6,6,6,9,9,1,
9,1,1,0,0,0,0,8,8,10,1,
10,1,1,1,1,1,6,8,8,10,1,
11,2,1,2,2,2,2,2,2,8,3,
12,1,1,1,1,1,1,1,1,1,1,
13,1,1,1,1,3,3,8,8,10,1,
14,1,1,1,1,1,1,8,8,10,1,
15,1,1,2,5,1,1,1,1,1,1,
16,1,1,1,1,1,1,1,1,1,1,
17,1,1,1,1,1,1,1,1,1,1,
18,1,1,1,1,1,1,1,1,1,1,
19,1,1,2,5,1,1,1,1,1,1,
20,2,1,2,5,1,1,1,1,1,1,
21,1,1,1,1,6,6,6,6,6,1,
22,1,1,3,5,1,1,1,1,1,1,
23,1,3,3,3,3,3,3,3,3,2,
24,1,3,3,3,3,3,3,3,3,2,
25,1,1,3,3,3,3,8,8,10,2,
26,1,3,3,3,3,3,3,3,3,2,
27,2,2,4,2,2,2,2,2,2,3,
28,2,2,4,4,4,4,4,4,2,3,
29,2,2,4,4,4,4,4,4,2,3,
30,1,2,4,4,4,4,4,4,4,3,
31,0,2,4,4,4,4,4,4,4,3,
32,0,0,4,4,4,4,4,4,4,3,
33,2,2,4,4,4,4,4,4,4,3,
34,2,2,2,2,2,4,4,2,2,3,
35,0,0,1,5,5,5,5,5,5,0,
36,2,1,2,2,2,2,2,9,9,3,
37,1,0,0,0,0,0,0,0,0,3,
38,2,2,2,2,2,2,2,2,2,3,
39,2,1,2,2,2,2,2,2,2,3,
40,1,1,2,2,2,7,7,7,7,3,
41,1,1,2,2,2,7,7,7,7,3,
42,1,1,2,2,2,7,7,7,7,3,
43,1,3,3,3,3,3,3,3,3,2,
44,2,2,2,2,2,2,2,2,2,3,
45,1,3,3,3,3,3,3,3,3,2,
46,2,3,3,3,3,3,8,8,8,2,
47,2,1,2,2,2,2,2,2,2,3,
48,2,2,2,2,2,2,2,2,2,3,
49,2,2,2,2,2,4,2,2,2,3,
50,0,3,3,3,3,3,3,3,3,2,
51,2,3,3,3,3,3,3,3,3,2,
52,0,0,0,0,0,2,8,8,8,2,
53,2,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.09118937668314468,0.08644195477547292,0.1084477105974983,0.13329124545484755,0.15539066840409715,0.14411125326404498,0.13876651056166814,0.13682052311183784,0.1351832255110966,0.17073017870498602,
NMI,0.24636633553347576,0.47945806501288823,0.48025713265333425,0.63667045944646117,0.68740364327561354,0.64776958670189899,0.70754157037970811,0.67258875762589632,0.64509119436908524,1.0,
Silhoutte,0.05096766,0.05034351,0.06444645,0.11068997,0.15720963,0.17630657,0.19134306,0.22475081,0.23314565,0.11887569,
