,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,
0,0,0,4,4,4,4,4,4,4,4,4,2,
1,0,0,4,4,4,7,7,7,7,7,7,1,
2,0,3,4,4,4,4,4,4,4,4,4,2,
3,0,3,3,3,3,3,3,5,5,10,10,0,
4,0,0,4,4,4,4,4,4,4,4,4,2,
5,0,3,3,3,3,3,6,6,3,3,3,0,
6,1,1,4,4,4,7,7,7,7,7,7,1,
7,1,3,4,4,4,7,7,7,7,7,7,1,
8,0,0,0,0,6,6,6,6,6,6,6,1,
9,0,3,3,3,3,3,3,3,10,10,10,0,
10,1,3,3,3,3,3,3,3,3,3,3,0,
11,0,3,3,3,3,7,8,8,8,8,8,0,
12,1,3,3,3,3,3,8,8,3,3,3,0,
13,2,3,3,3,3,3,3,3,10,10,10,0,
14,2,2,2,2,2,2,2,2,2,2,2,0,
15,2,2,2,2,2,2,2,2,2,2,2,0,
16,1,1,1,1,1,7,8,8,1,1,1,3,
17,2,2,2,2,2,2,2,2,2,2,2,0,
18,2,2,2,2,2,2,2,2,2,2,2,0,
19,2,2,2,2,2,2,2,2,2,2,2,0,
20,2,2,2,2,2,2,2,2,2,2,2,0,
21,2,2,2,2,2,2,2,2,2,2,2,0,
22,2,2,2,2,2,2,2,2,2,2,2,0,
23,0,3,3,3,3,3,3,3,10,10,10,0,
24,0,3,3,3,3,3,3,3,10,10,10,0,
25,0,3,3,5,5,5,5,5,5,5,5,0,
26,2,2,2,3,6,6,3,3,10,10,10,0,
27,1,1,1,5,5,5,5,9,9,9,9,3,
28,1,1,1,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,1,1,1,3,
30,0,0,0,5,5,5,6,9,9,9,9,3,
31,1,1,1,1,1,1,1,1,1,1,1,3,
32,0,3,4,5,5,5,5,5,5,5,5,1,
33,0,3,4,5,5,5,5,5,5,5,5,1,
34,1,1,1,5,5,1,1,1,9,1,1,3,
35,1,3,4,4,4,4,4,4,4,4,4,2,
36,1,1,1,1,6,6,6,6,6,6,6,3,
37,1,1,1,1,1,1,1,1,1,11,1,3,
38,1,3,3,1,6,1,1,1,6,6,6,3,
39,1,1,1,1,1,1,1,1,1,1,1,3,
40,1,0,3,0,0,0,8,9,9,9,9,3,
41,1,1,1,1,1,1,1,1,1,1,1,3,
42,1,1,1,1,1,1,1,1,1,1,1,3,
43,0,0,3,3,6,6,3,3,10,10,10,0,
44,1,1,1,1,1,1,1,1,1,1,1,3,
45,0,0,0,0,0,7,8,8,8,8,8,0,
46,1,1,1,1,1,1,1,1,1,1,1,3,
47,1,1,1,1,1,6,6,6,1,11,11,3,
48,1,1,1,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,1,1,12,3,
53,1,1,1,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.15638621415908127,0.17712520793072184,0.19411317799303812,0.20300806252538334,0.1886726576822621,0.18390814333926747,0.18310478014427545,0.18241790253257692,0.18384698740307673,0.18124496352864278,0.1786105685171516,0.2319082923811554,
NMI,0.42867644102545072,0.46869020070503303,0.67876412253502227,0.65373054516580165,0.58232023662172083,0.58026090555830678,0.62863599439474294,0.65222729605833307,0.69480191911042766,0.69267136561860065,0.68856874982377192,1.0,
Silhoutte,0.11172591,0.14889718,0.15738821,0.18420708,0.1886632,0.18786847,0.21949191,0.22367263,0.25205795,0.24996573,0.2189871,0.15669036,
