,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,2,2,5,5,5,5,5,1,0
1,1,2,2,5,5,5,5,5,1,0
2,1,2,2,5,5,5,5,5,1,0
3,2,2,4,2,2,2,2,2,0,1
4,1,3,3,5,5,5,5,5,1,2
5,2,3,4,2,2,2,2,2,0,1
6,2,1,4,2,2,2,2,2,0,1
7,2,3,4,2,2,2,2,2,0,1
8,2,3,3,3,3,7,7,7,0,3
9,1,2,2,5,5,5,5,5,1,0
10,1,3,1,1,6,6,6,6,2,4
11,2,3,3,3,3,3,3,3,0,3
12,2,3,3,2,2,2,2,2,0,1
13,2,1,4,2,2,2,2,2,0,1
14,2,1,1,2,2,1,8,8,0,5
15,2,3,3,3,3,3,3,3,0,2
16,2,3,3,3,3,3,3,3,0,2
17,2,3,3,3,3,3,3,3,0,2
18,2,3,3,3,3,3,3,3,0,2
19,2,3,3,3,3,3,3,3,0,2
20,2,3,3,3,3,3,3,3,0,2
21,1,2,2,5,5,5,5,5,1,0
22,2,3,3,3,3,3,3,3,0,2
23,2,2,4,2,2,2,2,2,0,1
24,1,2,1,1,6,6,6,6,2,4
25,0,2,0,0,0,7,8,8,0,5
26,2,3,3,3,6,7,3,3,0,1
27,1,1,1,1,1,1,1,1,2,6
28,1,1,4,4,4,4,4,4,2,7
29,1,1,1,1,1,1,1,1,2,6
30,2,1,4,4,4,4,4,4,2,7
31,2,1,4,4,4,4,4,4,2,7
32,2,2,4,4,4,4,4,4,2,7
33,2,1,4,4,4,4,4,4,2,7
34,1,1,1,1,1,1,1,1,2,6
35,1,1,1,1,1,1,1,1,2,6
36,1,2,2,5,5,5,5,5,1,0
37,1,2,2,5,5,5,5,5,1,0
38,1,1,1,1,1,1,1,1,2,6
39,0,3,3,3,3,3,3,3,0,3
40,1,1,1,5,6,6,6,9,2,8
41,1,2,1,1,6,6,6,6,2,8
42,2,1,1,2,6,6,6,9,2,8
43,2,3,3,2,6,6,6,9,2,8
44,1,1,1,1,1,1,1,1,2,6
45,2,3,3,2,2,7,7,2,2,8
46,1,1,1,1,1,1,1,1,2,6
47,1,1,1,1,1,1,1,1,2,6
48,1,1,1,1,1,1,1,1,2,6
49,1,1,1,1,1,1,1,1,2,6
50,1,1,1,1,1,1,1,1,2,6
51,1,2,1,1,1,1,7,7,2,3
52,1,2,2,5,5,5,5,5,1,8
53,1,1,1,1,1,1,1,1,2,8
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.093205202122747,0.1635340588605002,0.1974783507365811,0.2012383984736391,0.20092123137169915,0.19218107924707092,0.20312573687851643,0.19804318246118302,0.25573877819726676,0.1773706622178183
NMI,0.46828586674413708,0.3456337541340298,0.53043826149184037,0.65617685617415022,0.66974904975579552,0.66141415682217519,0.69800516132688639,0.65599394682058343,1.0,0.59850346052988568
