,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,3,3,3,3,3,3,3,1,0
1,0,3,3,3,3,3,3,3,1,0
2,1,3,3,3,3,3,3,3,1,0
3,2,3,4,4,4,4,4,4,2,1
4,1,1,1,1,1,1,1,1,0,2
5,1,1,1,1,1,1,1,1,0,3
6,1,1,1,1,1,1,1,1,0,3
7,1,1,1,1,1,1,1,1,0,3
8,1,1,1,1,1,1,1,1,0,2
9,1,1,4,4,4,4,4,4,2,1
10,1,1,1,1,1,1,1,1,0,3
11,1,1,1,1,1,1,1,1,0,3
12,1,1,1,1,1,1,1,1,0,3
13,1,1,1,1,1,1,1,1,0,3
14,1,1,1,1,1,1,1,1,0,3
15,1,1,1,1,1,1,1,1,0,3
16,1,1,1,1,1,1,1,1,0,3
17,1,1,1,1,1,1,1,1,0,3
18,1,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,1,0,3
20,1,1,1,1,1,1,1,1,0,3
21,1,1,1,1,1,1,1,1,0,3
22,1,1,1,1,1,1,1,1,0,3
23,1,1,4,4,4,4,4,4,2,1
24,1,1,1,1,2,2,2,2,1,2
25,1,1,2,2,2,2,2,2,1,4
26,0,0,0,0,0,0,0,0,0,5
27,1,1,1,1,1,1,1,1,0,2
28,1,1,1,1,1,1,1,1,0,2
29,2,2,3,5,5,5,5,5,1,0
30,0,3,4,2,4,7,7,9,2,4
31,2,3,4,4,4,4,4,4,2,1
32,1,1,1,1,1,1,7,9,2,4
33,2,2,2,2,2,2,2,2,1,4
34,2,2,2,5,5,5,5,5,1,4
35,2,2,2,2,2,2,2,2,1,4
36,2,1,1,1,1,1,1,7,1,2
37,0,0,0,0,0,0,0,0,1,5
38,2,3,4,4,6,6,6,6,1,6
39,2,3,4,4,6,6,6,6,1,6
40,2,3,4,4,6,6,6,6,1,6
41,2,3,4,4,6,6,6,6,1,6
42,2,3,4,4,6,6,6,6,1,6
43,2,2,4,5,5,5,5,5,1,4
44,2,2,2,2,2,2,2,2,1,4
45,2,3,4,5,5,5,8,8,1,5
46,2,2,2,2,5,5,5,7,1,4
47,0,3,4,5,5,5,8,8,1,5
48,2,2,4,5,6,6,6,6,1,4
49,2,2,2,2,2,2,2,2,1,4
50,1,1,1,1,1,1,1,1,1,2
51,2,2,2,2,2,7,7,7,1,4
52,1,3,3,3,3,3,3,3,1,0
53,2,2,2,2,2,7,2,7,1,4
54,0,0,0,0,0,0,8,8,1,5
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.11883797928590566,0.13118896069780006,0.12575179274799075,0.1266470302052055,0.13329879111293627,0.12809012601286449,0.12598585849900312,0.1258130156194657,0.17307013657975662,0.11943690539516946
NMI,0.32570623795381737,0.39466595433630136,0.44849196974232952,0.42133500603749813,0.56768615504749109,0.52620293017435527,0.57614092023894792,0.6220203035824946,1.0,0.54798869772440773
