,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,3,3,5,5,5,5,5,5,0,0
1,2,0,0,0,6,6,6,6,6,1,0
2,0,3,4,5,5,5,5,5,5,0,1
3,1,1,3,3,3,3,8,8,10,1,2
4,0,3,3,5,5,5,5,5,5,0,0
5,1,1,1,1,5,5,8,8,8,1,2
6,0,0,1,1,6,6,6,6,6,1,0
7,0,0,0,0,6,6,6,9,9,1,3
8,0,0,2,4,6,6,6,9,9,1,3
9,1,1,0,0,0,0,8,8,10,1,2
10,1,1,1,1,1,6,8,8,10,1,2
11,2,1,2,2,2,2,2,2,8,3,3
12,1,1,1,1,1,1,1,1,1,1,2
13,1,1,1,1,3,3,8,8,10,1,2
14,1,1,1,1,1,1,8,8,10,1,2
15,1,1,2,5,1,1,1,1,1,1,2
16,1,1,1,1,1,1,1,1,1,1,2
17,1,1,1,1,1,1,1,1,1,1,2
18,1,1,1,1,1,1,1,1,1,1,2
19,1,1,2,5,1,1,1,1,1,1,2
20,2,1,2,5,1,1,1,1,1,1,2
21,1,1,1,1,6,6,6,6,6,1,0
22,1,1,3,5,1,1,1,1,1,1,2
23,1,3,3,3,3,3,3,3,3,2,4
24,1,3,3,3,3,3,3,3,3,2,4
25,1,1,3,3,3,3,8,8,10,2,4
26,1,3,3,3,3,3,3,3,3,2,4
27,2,2,4,2,2,2,2,2,2,3,5
28,2,2,4,4,4,4,4,4,2,3,5
29,2,2,4,4,4,4,4,4,2,3,5
30,1,2,4,4,4,4,4,4,4,3,1
31,0,2,4,4,4,4,4,4,4,3,1
32,0,0,4,4,4,4,4,4,4,3,1
33,2,2,4,4,4,4,4,4,4,3,1
34,2,2,2,2,2,4,4,2,2,3,5
35,0,0,1,5,5,5,5,5,5,0,0
36,2,1,2,2,2,2,2,9,9,3,3
37,1,0,0,0,0,0,0,0,0,3,3
38,2,2,2,2,2,2,2,2,2,3,5
39,2,1,2,2,2,2,2,2,2,3,3
40,1,1,2,2,2,7,7,7,7,3,3
41,1,1,2,2,2,7,7,7,7,3,3
42,1,1,2,2,2,7,7,7,7,3,3
43,1,3,3,3,3,3,3,3,3,2,4
44,2,2,2,2,2,2,2,2,2,3,3
45,1,3,3,3,3,3,3,3,3,2,4
46,2,3,3,3,3,3,8,8,8,2,5
47,2,1,2,2,2,2,2,2,2,3,3
48,2,2,2,2,2,2,2,2,2,3,5
49,2,2,2,2,2,4,2,2,2,3,5
50,0,3,3,3,3,3,3,3,3,2,4
51,2,3,3,3,3,3,3,3,3,2,5
52,0,0,0,0,0,2,8,8,8,2,3
53,2,2,2,2,2,2,2,2,2,3,5
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.09118937668314468,0.08644195477547292,0.1084477105974983,0.13329124545484755,0.15539066840409715,0.14411125326404498,0.13876651056166814,0.13682052311183784,0.1351832255110966,0.17073017870498602,0.14026378554530494
NMI,0.24636633553347576,0.47945806501288823,0.48025713265333425,0.63667045944646117,0.68740364327561354,0.64776958670189899,0.70754157037970811,0.67258875762589632,0.64509119436908524,1.0,0.59033836333645662
