,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,2,3,3,3,3,3,3,3,3,0,0
1,2,3,3,3,3,7,7,7,7,0,0
2,2,3,3,3,3,3,3,3,3,0,0
3,2,2,2,2,2,2,2,2,2,1,1
4,2,3,3,3,3,3,3,3,3,0,0
5,2,3,3,3,3,3,3,3,3,0,0
6,0,0,0,0,0,7,7,7,7,1,0
7,0,2,4,4,6,6,6,6,6,1,2
8,0,0,4,4,6,6,6,6,6,1,2
9,2,2,2,2,2,2,2,2,2,1,1
10,2,2,2,2,2,2,2,2,2,1,1
11,2,3,3,3,3,3,3,3,3,0,0
12,0,2,2,3,6,7,7,7,7,1,0
13,2,2,2,2,2,2,2,2,2,1,1
14,2,2,2,2,2,2,2,2,2,1,1
15,2,2,2,5,5,5,5,5,5,1,3
16,0,3,3,5,5,5,5,5,5,1,3
17,2,3,3,5,5,5,5,5,5,1,3
18,2,3,3,5,5,5,5,5,5,1,3
19,0,0,0,5,5,5,5,9,9,2,3
20,0,3,4,4,4,4,4,4,4,2,4
21,2,2,2,5,5,7,7,7,7,1,3
22,2,3,3,5,5,5,5,5,5,3,5
23,2,2,2,2,2,2,2,2,2,1,6
24,2,2,2,2,2,2,2,2,10,1,6
25,1,1,1,1,1,1,1,1,10,1,6
26,2,2,2,5,5,7,6,5,5,1,3
27,1,1,1,1,1,1,1,1,1,3,5
28,1,1,1,1,1,1,1,1,1,3,5
29,1,1,1,1,1,1,1,1,1,3,5
30,1,1,4,4,4,4,4,9,4,2,5
31,0,0,4,4,4,4,4,4,4,2,4
32,0,0,4,4,4,4,4,4,4,2,4
33,1,3,3,3,3,1,1,1,3,0,5
34,1,1,4,4,4,4,4,4,4,3,5
35,2,3,3,3,3,3,3,3,3,0,0
36,1,1,1,1,6,6,6,6,6,3,2
37,1,1,1,5,1,7,8,8,8,3,7
38,1,1,1,1,1,1,8,1,8,3,7
39,1,1,1,1,1,1,1,1,1,3,7
40,1,1,1,1,1,1,1,1,1,3,7
41,1,1,1,1,1,1,1,1,1,3,7
42,1,1,1,1,1,1,1,1,1,3,7
43,1,1,1,1,1,1,1,1,1,3,7
44,1,1,1,1,1,1,1,1,1,3,5
45,1,1,1,1,1,1,1,1,1,3,7
46,0,0,0,5,4,7,8,8,8,3,7
47,99,99,99,99,99,99,99,99,99,99,99
48,0,3,3,3,0,0,0,0,4,1,3
49,1,1,1,1,1,1,1,1,1,3,5
50,1,1,1,1,1,1,1,1,1,3,5
51,1,1,1,1,1,1,1,1,1,3,5
52,0,0,0,3,3,3,3,3,3,0,0
53,1,1,1,1,1,1,1,1,1,3,5
54,99,99,99,99,99,99,99,99,99,99,99
55,1,1,1,1,1,1,1,1,1,3,5
Modularity,0.15157913113305269,0.16345263780515057,0.1669550720414647,0.17190991887931098,0.1806107075225738,0.16597742853259395,0.16190289092172838,0.1652512655831913,0.16352706569777534,0.20769960621721933,0.14405496497454376
NMI,0.41045807685716451,0.51904577111201866,0.54681889528942185,0.56057328630730086,0.64474334263341582,0.53036739339203542,0.56390009348847081,0.5949404719553304,0.63784751380451699,1.0,0.60350041933198062
