,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,0,0,0,6,6,6,6,6,0,0
1,2,3,1,3,1,7,7,7,7,0,0
2,1,3,3,3,3,3,3,3,3,1,1
3,1,1,4,4,4,4,8,8,4,0,2
4,0,0,0,0,6,6,6,6,6,0,0
5,1,1,2,2,2,2,2,2,2,0,2
6,2,2,2,1,1,7,7,7,7,0,0
7,1,1,4,4,4,7,7,7,7,0,0
8,1,1,2,5,5,7,7,1,10,0,3
9,1,1,4,4,4,4,4,8,4,0,0
10,1,1,4,4,4,4,4,8,4,0,0
11,0,0,0,1,1,1,1,9,9,2,3
12,1,1,2,2,2,2,2,2,2,0,2
13,1,1,4,4,4,4,8,8,4,0,2
14,0,0,2,2,2,2,2,2,2,0,0
15,1,1,2,2,2,2,2,2,2,0,2
16,2,3,3,3,3,3,1,3,3,1,4
17,1,1,2,2,2,2,2,2,2,0,2
18,1,1,2,2,2,2,2,2,2,0,2
19,1,1,2,2,2,2,2,2,2,0,2
20,1,3,3,3,3,3,3,3,3,1,2
21,1,1,2,2,2,7,7,7,7,0,0
22,1,3,3,3,3,3,3,3,3,1,2
23,1,1,4,4,4,4,4,8,4,0,0
24,2,1,4,4,4,4,4,4,4,0,5
25,1,1,2,2,2,2,2,2,2,0,0
26,1,1,4,0,0,2,8,9,9,0,0
27,2,2,1,1,1,1,1,4,1,2,4
28,2,3,3,3,3,3,3,3,3,1,4
29,2,2,1,1,1,1,1,4,1,2,4
30,1,3,3,3,3,3,3,3,3,1,1
31,2,3,3,3,3,3,3,3,3,1,1
32,0,3,3,3,3,3,3,3,3,1,1
33,1,3,3,3,3,3,3,3,3,1,1
34,2,2,1,1,1,1,0,4,8,1,3
35,2,2,1,1,6,6,6,4,1,2,5
36,0,0,1,5,1,1,1,1,10,2,3
37,1,1,4,5,0,0,1,1,8,2,3
38,1,1,4,4,4,4,4,1,8,2,3
39,2,2,1,1,1,1,1,4,1,2,4
40,2,2,1,5,5,5,5,5,5,2,6
41,1,1,2,5,5,5,5,5,5,2,6
42,2,2,1,5,5,5,5,5,5,2,6
43,2,2,1,5,5,5,5,4,1,2,5
44,2,2,1,1,1,1,1,4,1,2,4
45,2,2,1,1,0,7,8,9,9,2,0
46,2,2,1,1,1,1,1,4,1,2,5
47,2,2,1,1,1,1,1,1,1,2,4
48,2,2,1,1,1,1,1,4,1,2,4
49,2,2,1,1,1,3,3,4,3,1,4
50,2,2,1,1,1,4,4,4,1,2,5
51,2,2,4,4,4,4,4,4,1,0,5
52,0,1,4,4,4,4,4,4,4,0,5
53,2,2,1,1,1,1,4,4,1,2,5
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.09680276965603701,0.11468316844906616,0.12286248486750767,0.1180085708756676,0.11296854243913645,0.11883633906960865,0.11441501514892782,0.12389766876425268,0.11962324870088617,0.1583351885090808,0.09772563457356022
NMI,0.14479501696633504,0.46972991718844392,0.53226313379756363,0.52582058710320245,0.48041362445517521,0.57145471400481296,0.55016275674465431,0.50234798198940722,0.59822064586499935,1.0,0.42415702458871435
