,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,3,4,5,5,5,5,5,0,0
1,0,0,0,0,6,6,3,3,1,1
2,1,3,3,5,5,5,5,5,0,0
3,0,3,3,3,3,3,3,3,1,2
4,1,3,4,5,5,5,5,5,0,0
5,2,2,2,2,2,7,7,7,1,3
6,0,0,0,0,6,6,6,6,1,1
7,2,2,4,4,6,7,7,7,1,3
8,2,2,2,2,6,7,7,7,1,3
9,0,0,3,3,3,3,3,3,1,2
10,2,2,2,2,2,7,7,7,1,3
11,2,2,1,1,1,7,7,9,3,4
12,2,2,2,2,2,2,2,2,1,3
13,2,3,3,3,3,3,3,3,1,3
14,2,2,2,2,2,2,2,2,1,3
15,2,2,2,2,2,2,2,2,1,5
16,2,2,2,2,2,2,2,2,1,5
17,2,2,2,2,2,2,2,2,1,5
18,2,2,2,2,2,2,2,2,1,5
19,2,2,2,2,2,2,2,2,1,5
20,2,2,2,2,2,2,2,2,1,5
21,2,2,2,2,2,2,2,2,1,3
22,2,2,4,4,2,2,2,2,1,5
23,1,3,3,3,3,3,3,3,1,2
24,2,3,3,3,3,6,6,6,1,4
25,0,0,0,0,0,0,0,0,2,1
26,0,3,3,3,6,6,6,6,1,4
27,1,1,4,4,4,4,4,4,2,6
28,1,1,4,4,4,4,4,4,2,6
29,1,1,1,1,1,1,1,1,2,4
30,1,1,4,4,4,4,4,4,2,6
31,1,1,4,4,4,4,4,4,2,6
32,1,1,4,4,4,4,4,4,2,6
33,1,1,4,4,4,4,4,4,2,6
34,1,1,1,1,1,1,1,1,2,6
35,0,3,4,5,5,5,5,5,0,0
36,0,0,3,3,6,7,8,8,2,1
37,1,1,1,1,1,1,1,1,2,7
38,1,1,1,1,1,1,1,1,2,7
39,1,1,1,1,1,1,1,1,2,8
40,1,1,1,1,1,1,1,1,2,8
41,1,1,1,1,1,1,1,1,2,7
42,1,1,1,1,1,1,1,1,2,7
43,1,3,1,1,1,6,6,6,3,4
44,1,1,1,1,1,1,1,1,2,8
45,1,1,1,1,1,1,1,1,2,7
46,0,3,3,0,0,6,8,8,2,1
47,1,1,1,1,1,1,1,1,2,8
48,1,1,1,1,1,1,1,1,2,8
49,1,1,1,1,1,1,1,1,2,8
50,1,1,1,1,1,1,1,1,2,4
51,1,1,3,1,6,0,8,8,2,1
52,0,0,0,0,0,0,0,9,3,1
53,1,1,1,1,1,1,1,1,2,7
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.17970696950118492,0.21801383982095418,0.17494127753035593,0.18626892425284175,0.19053402328987498,0.1770415322277564,0.17511452048424098,0.1750522551924547,0.24601584249982134,0.13563045558752357
NMI,0.43987275701463696,0.55907528544878127,0.40235279150677261,0.54255337385698221,0.61325599081175031,0.58570542186620744,0.65246479792134227,0.69339548470050971,1.0,0.54395074741288685
