,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,0,3,3,5,3,3,3,3,3,1,
1,2,0,0,0,6,6,6,6,6,0,
2,0,3,4,5,3,3,3,3,3,1,
3,1,1,3,3,5,5,5,5,5,0,
4,0,3,3,5,3,3,3,3,3,1,
5,1,1,1,1,3,1,6,1,1,0,
6,0,0,1,1,6,6,6,6,6,0,
7,0,0,1,0,6,6,6,6,10,3,
8,0,0,2,4,6,6,6,6,10,3,
9,1,1,3,0,0,0,5,5,5,0,
10,1,1,1,1,1,1,5,5,5,0,
11,0,0,2,0,4,7,7,7,7,3,
12,1,1,1,1,1,1,1,1,1,0,
13,1,1,1,3,5,5,5,5,5,0,
14,1,1,3,1,1,1,5,5,5,0,
15,1,1,3,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,1,0,
19,1,1,2,1,1,1,1,1,1,0,
20,1,1,3,1,1,1,1,1,1,0,
21,1,1,1,1,6,6,6,6,6,0,
22,1,1,3,1,1,1,1,1,1,0,
23,1,3,3,3,5,5,8,8,8,2,
24,1,3,3,3,5,5,5,8,8,2,
25,1,1,3,3,5,5,5,5,5,2,
26,1,3,3,3,5,5,8,8,8,2,
27,2,2,4,2,2,2,2,2,2,1,
28,2,2,4,4,4,4,4,4,4,1,
29,2,2,4,5,4,4,4,4,2,1,
30,1,2,4,4,4,4,4,4,4,1,
31,0,2,4,4,4,4,4,4,4,1,
32,0,0,4,4,4,4,4,4,4,1,
33,2,2,4,4,4,4,4,4,4,1,
34,2,2,2,2,2,4,2,2,2,1,
35,0,2,1,5,3,3,3,3,3,1,
36,2,1,2,2,2,2,2,2,10,3,
37,0,0,0,0,0,0,0,9,9,3,
38,2,2,2,2,2,2,2,2,2,3,
39,1,1,2,2,2,2,2,2,2,3,
40,1,1,2,2,2,2,2,9,9,3,
41,1,1,2,2,2,2,7,9,9,3,
42,1,1,2,5,2,2,2,9,9,3,
43,1,3,3,3,5,5,8,8,8,2,
44,2,1,2,2,2,2,2,2,2,3,
45,1,3,3,3,5,5,8,8,8,2,
46,2,3,3,3,5,7,5,7,7,2,
47,1,1,2,2,2,7,7,2,2,3,
48,2,2,2,2,2,2,2,2,2,3,
49,2,2,4,2,2,4,2,4,2,1,
50,2,3,3,3,5,5,8,8,8,2,
51,2,3,3,3,5,5,8,8,8,2,
52,0,0,0,0,0,7,7,7,7,2,
53,2,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.0816841893617526,0.08700077753431185,0.12398869607356366,0.14077124850894066,0.1517909735654084,0.15216273225718183,0.13706644071327093,0.13930889013093994,0.13725859527855455,0.1732897874603469,
NMI,0.19127155339287777,0.45935770860285785,0.52576106043080673,0.6068765324581048,0.57851012772750332,0.65741682411195324,0.61558983355959163,0.66229117123481318,0.66664750051432675,1.0,
Silhoutte,0.051512,0.05005347,0.06812133,0.13176152,0.15633505,0.19428137,0.17399933,0.20536441,0.23021756,0.11682125,
