,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,1,1,1,1,1,1,1,1,1,0,0
1,0,0,2,2,0,7,8,8,8,0,1
2,1,1,1,1,1,1,1,1,1,0,0
3,1,1,1,5,5,5,5,5,5,0,0
4,0,0,1,1,1,1,1,1,1,0,0
5,1,1,1,1,1,1,1,4,1,0,0
6,0,0,2,2,0,7,8,8,8,0,1
7,0,0,1,5,5,7,7,9,9,0,2
8,0,0,0,0,6,6,2,9,9,2,2
9,0,3,3,5,5,5,7,7,5,1,0
10,1,1,1,5,5,5,7,5,5,0,0
11,1,1,1,1,1,1,1,1,1,0,0
12,1,1,1,5,5,5,5,5,5,0,0
13,1,1,1,5,5,5,5,5,5,0,0
14,1,2,4,4,4,4,4,4,4,0,3
15,1,1,4,4,4,4,4,4,4,0,3
16,1,1,1,4,4,4,4,4,4,0,0
17,1,1,4,4,4,4,4,4,4,0,3
18,1,1,4,4,4,4,4,4,4,0,3
19,0,0,4,4,4,4,7,7,7,0,3
20,1,1,4,4,4,4,4,4,4,0,3
21,1,1,4,4,4,4,4,4,4,0,0
22,1,1,4,4,4,4,4,4,4,0,0
23,1,1,1,5,5,5,5,5,5,0,0
24,1,1,1,5,5,5,5,5,5,0,0
25,1,1,1,5,5,5,5,5,5,0,0
26,1,1,4,4,4,4,4,4,4,0,0
27,0,0,4,4,4,7,7,7,7,0,3
28,0,3,3,3,3,3,3,3,3,1,4
29,2,2,2,2,6,6,2,2,2,2,5
30,2,3,3,3,3,3,3,3,3,1,4
31,2,3,3,3,3,3,3,3,3,1,4
32,2,3,3,3,3,3,3,3,3,1,4
33,2,3,3,3,3,3,3,3,3,1,4
34,2,3,3,3,3,3,3,3,3,1,4
35,2,2,1,1,1,1,1,1,1,0,0
36,2,2,2,2,6,6,2,2,10,2,2
37,1,1,0,5,0,0,8,9,6,2,2
38,2,2,2,5,6,6,2,2,0,2,2
39,2,2,2,2,6,6,2,2,10,2,2
40,2,2,2,2,2,2,6,6,2,2,6
41,0,1,1,1,2,2,6,6,2,2,6
42,2,2,2,2,2,2,6,6,2,2,6
43,2,2,2,2,2,2,6,6,2,2,5
44,2,2,2,2,2,2,6,6,2,2,5
45,2,2,2,2,2,2,6,6,2,2,5
46,2,2,2,2,6,6,2,2,10,2,5
47,1,1,1,5,6,7,8,9,6,2,2
48,2,2,2,2,2,2,6,6,2,2,5
49,2,2,2,2,6,6,2,2,2,2,5
50,2,2,2,2,6,6,2,2,10,2,5
51,0,0,0,0,0,5,5,5,10,2,2
52,1,1,1,1,1,1,1,1,1,0,0
53,2,2,2,2,6,6,2,2,10,2,2
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.11360304454789999,0.1389165235285958,0.14844753254575932,0.14368057089179137,0.15433761010113556,0.14688131119871725,0.14304485668265826,0.14494800883271505,0.1492679762280885,0.19359895463279536,0.14648307283038098
NMI,0.36324983044060383,0.55115107126043228,0.62416879923268964,0.49125628237114666,0.63478590862425543,0.58585278197025425,0.58223736690243288,0.58680026245030403,0.60994607005369661,1.0,0.64719504695508401
