,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,2,2,2,5,5,5,5,5,5,6,0
1,2,2,2,5,5,5,5,5,5,6,0
2,2,3,3,3,3,3,3,3,3,3,1
3,1,3,3,3,3,3,3,3,3,3,2
4,2,2,4,5,5,5,5,5,5,6,0
5,0,0,0,4,0,7,8,8,8,0,3
6,1,1,1,5,6,6,8,8,8,6,0
7,0,0,4,5,5,4,4,4,4,4,4
8,0,0,4,5,5,4,4,4,4,4,4
9,0,3,3,3,3,3,3,3,3,3,2
10,2,3,3,3,3,3,3,3,3,3,2
11,0,0,1,1,1,2,2,2,10,6,3
12,1,3,4,4,4,7,8,8,8,3,2
13,0,3,3,3,3,3,3,3,3,3,2
14,2,2,2,2,2,2,2,2,2,0,5
15,2,2,2,2,2,2,2,2,2,0,5
16,2,2,2,2,2,7,7,9,7,0,3
17,2,2,2,2,2,2,2,2,2,0,5
18,2,2,2,2,2,2,2,2,2,0,5
19,2,2,2,2,2,2,2,2,2,0,3
20,2,2,2,2,2,2,2,2,2,0,5
21,2,2,2,2,6,6,8,8,8,0,3
22,99,99,99,99,99,99,99,99,99,99,99
23,0,3,3,4,4,7,7,7,9,3,2
24,0,3,4,4,4,7,7,7,9,0,2
25,2,2,2,2,2,2,2,7,2,0,2
26,2,2,2,2,2,2,2,2,2,0,5
27,1,1,1,1,1,1,1,1,1,2,6
28,1,1,1,1,1,1,1,1,1,2,6
29,1,1,1,1,1,1,1,1,1,2,6
30,2,3,3,3,3,3,3,3,3,3,1
31,2,3,3,3,3,3,3,3,3,3,1
32,2,3,3,3,3,3,3,3,3,3,1
33,1,1,1,1,1,1,1,1,1,2,6
34,1,1,1,1,1,1,1,1,1,2,7
35,2,2,4,5,5,5,5,5,5,6,0
36,1,1,4,5,5,4,4,4,4,4,4
37,0,0,0,0,6,6,6,6,6,5,3
38,1,1,1,1,1,1,1,1,1,2,7
39,1,1,1,1,1,1,1,9,7,2,7
40,1,1,1,1,1,1,1,1,1,2,7
41,1,1,1,1,1,1,1,1,1,2,7
42,1,1,1,1,1,1,1,1,1,2,7
43,1,1,1,1,1,1,1,1,1,2,7
44,1,1,1,1,1,1,1,1,1,2,6
45,1,1,1,1,1,1,1,1,1,2,6
46,1,1,4,4,4,7,7,9,7,0,8
47,0,0,0,0,6,6,6,6,6,5,3
48,1,1,1,1,1,1,1,1,1,2,6
49,1,1,1,1,1,1,1,1,1,2,8
50,1,1,1,1,1,1,1,1,1,2,6
51,1,1,2,4,4,1,7,7,9,2,8
52,0,0,0,0,0,2,5,5,10,6,3
53,1,1,1,1,4,6,6,6,6,5,8
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.15273522672566126,0.20467133827299022,0.17391988814545534,0.20639704355031924,0.1950260404578715,0.2040348517230957,0.20390747557427646,0.1951896794376796,0.2034605761764846,0.23068426625991548,0.14813987034126583
NMI,0.37901106220787362,0.63113369746736325,0.62918232171973421,0.74537246334452878,0.70631926565703185,0.7993713710396072,0.78984520756877197,0.75474460594339221,0.78298355027644218,1.0,0.69603539862344166
