,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,2,2,2,2,2,2,2,2,0,0
1,2,2,2,2,2,2,2,2,0,0
2,2,2,2,2,2,2,2,2,0,0
3,0,2,4,4,4,4,4,4,4,1
4,2,2,2,2,2,2,2,2,0,2
5,0,3,2,2,2,2,8,1,0,2
6,2,2,2,2,2,2,2,2,0,0
7,2,2,2,2,2,2,2,2,0,0
8,0,3,3,3,6,6,6,6,1,1
9,0,3,4,4,5,5,5,5,4,3
10,2,2,2,2,2,7,7,7,0,1
11,1,1,1,1,6,7,7,7,8,1
12,2,2,2,2,2,2,2,2,0,0
13,0,0,4,5,5,5,5,5,4,3
14,2,2,4,5,5,5,5,5,4,3
15,1,3,3,3,3,3,3,3,1,4
16,0,3,3,3,6,6,6,6,1,2
17,1,3,3,3,3,3,3,3,1,4
18,1,3,3,3,3,3,3,3,1,4
19,2,3,3,3,3,3,3,3,1,4
20,1,3,3,3,3,3,3,3,1,4
21,1,3,3,3,3,3,3,3,1,4
22,99,99,99,99,99,99,99,99,99,99
23,0,0,0,5,5,5,5,5,4,3
24,1,2,1,5,5,5,5,5,8,3
25,99,99,99,99,99,99,99,99,99,99
26,2,2,0,5,5,5,5,5,1,3
27,1,1,1,1,1,7,7,7,8,5
28,1,1,1,1,1,1,1,1,8,5
29,1,1,1,1,1,1,1,1,8,5
30,0,0,4,4,4,4,4,4,4,6
31,0,0,4,4,4,4,4,4,4,6
32,0,3,4,4,4,4,4,4,4,6
33,1,1,1,1,1,1,1,1,8,5
34,99,99,99,99,99,99,99,99,99,99
35,2,2,2,2,2,2,2,2,0,2
36,1,1,1,1,6,6,6,6,8,1
37,1,1,4,3,3,3,8,8,8,7
38,1,1,1,1,1,1,1,8,8,7
39,1,1,1,1,1,1,1,1,8,5
40,1,1,1,1,1,1,1,1,8,5
41,99,99,99,99,99,99,99,99,99,99
42,99,99,99,99,99,99,99,99,99,99
43,1,1,1,1,1,1,1,1,8,5
44,1,1,1,1,1,1,1,1,8,5
45,1,1,1,1,1,7,7,7,8,5
46,0,0,4,2,3,3,8,8,8,7
47,99,99,99,99,99,99,99,99,99,99
48,99,99,99,99,99,99,99,99,99,99
49,1,1,1,1,1,1,1,1,8,5
50,1,1,1,1,1,1,1,1,8,5
51,1,1,1,1,1,1,1,1,8,5
52,1,1,1,1,1,1,1,9,8,3
53,1,1,1,1,1,1,1,1,8,5
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.12653127355152707,0.16768936023325717,0.2022662844851716,0.1948299984928195,0.19065980748472341,0.17228105214470324,0.17196261355653739,0.15812009406904823,0.21797639296367394,0.15941755262087948
NMI,0.53604455709268284,0.62827703350355779,0.85607210287609437,0.76396443015930382,0.70497293462632893,0.65566810427276301,0.66930925358803273,0.63681675450560027,1.0,0.61007874906871651
