,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,2,2,4,4,4,6,8,8,8,0,0
1,1,3,4,4,3,7,7,9,9,2,1
2,0,0,4,4,5,6,8,8,8,0,0
3,1,1,3,3,3,3,3,3,3,2,2
4,1,1,4,4,1,1,8,8,8,0,0
5,1,1,1,4,1,1,1,1,1,0,2
6,1,1,3,3,3,3,6,9,9,2,1
7,1,1,1,2,1,1,1,1,1,0,2
8,0,0,0,5,5,5,5,6,6,1,3
9,1,1,4,4,3,3,3,4,4,2,4
10,1,1,1,2,1,1,1,1,1,0,2
11,0,2,4,5,4,7,7,7,5,2,3
12,1,1,1,2,2,2,2,2,2,0,5
13,1,3,3,3,3,3,3,3,3,2,2
14,1,1,1,2,2,2,2,2,2,0,5
15,1,1,1,2,2,2,2,2,2,0,5
16,1,1,1,2,1,1,1,1,1,0,2
17,1,1,1,2,2,2,2,2,2,0,5
18,1,1,1,2,2,2,2,2,2,0,5
19,1,1,1,2,2,2,2,2,2,0,5
20,0,1,1,2,2,2,2,2,2,0,5
21,1,1,1,2,1,1,1,9,9,2,1
22,1,1,1,2,2,2,2,2,2,0,5
23,2,3,0,1,6,6,6,5,10,1,6
24,2,3,3,3,3,3,3,3,3,2,7
25,1,1,3,3,3,3,1,1,3,2,2
26,2,3,3,3,3,3,3,3,3,2,7
27,2,2,2,1,6,6,1,1,10,1,6
28,2,3,2,1,3,3,3,1,3,1,6
29,2,2,2,1,6,6,6,1,10,1,6
30,1,1,4,4,3,3,1,1,3,2,4
31,0,0,0,0,0,7,7,7,7,2,3
32,1,1,4,4,4,7,7,1,10,2,2
33,1,1,4,4,1,1,1,1,7,2,2
34,2,2,2,1,6,1,1,1,10,1,6
35,2,2,2,4,6,6,8,8,8,0,0
36,2,2,2,1,1,1,1,1,6,1,6
37,1,1,0,5,5,5,5,6,6,1,3
38,1,1,0,4,5,5,5,0,7,1,3
39,2,2,2,1,6,6,6,5,10,1,3
40,2,3,4,1,4,4,4,4,4,1,8
41,1,1,4,5,4,4,4,4,4,1,8
42,1,1,4,4,4,4,4,4,4,1,8
43,2,3,3,3,3,3,3,3,3,2,7
44,2,2,2,1,6,6,6,5,10,1,6
45,2,3,3,3,3,3,3,3,3,2,7
46,2,2,2,1,6,6,6,5,10,1,6
47,1,1,1,5,5,5,5,6,6,1,3
48,2,2,2,5,5,5,7,7,5,1,3
49,2,2,2,1,6,6,6,1,10,1,6
50,2,3,3,3,3,3,3,3,3,2,7
51,2,2,2,1,6,6,6,8,10,1,6
52,0,0,4,5,4,7,7,7,5,2,3
53,2,2,2,1,6,6,6,1,10,1,6
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.06409600034109264,0.06985708104357517,0.08857223100108466,0.09838568517790917,0.09684120337028143,0.09807861341332354,0.09172532938212903,0.08826668995102213,0.09197349936076332,0.12975614519441805,0.09404738079021459
NMI,0.13353212681313981,0.20893711648315824,0.4658813138337502,0.53950390575952945,0.46361274306821332,0.51983297981439591,0.47790038051077766,0.44237747534167454,0.55766005170991628,1.0,0.58192085291071038
