,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,3,3,3,3,3,3,3,1,0
1,1,1,0,0,6,6,8,8,1,0
2,2,3,3,3,3,3,3,3,1,1
3,2,2,2,2,2,2,2,2,1,1
4,0,3,3,3,3,3,3,3,1,0
5,2,2,2,2,2,2,2,2,1,1
6,2,2,2,2,6,6,8,8,1,0
7,2,3,4,5,5,5,5,5,0,2
8,2,3,4,5,5,5,5,5,0,2
9,2,3,4,4,4,4,4,4,1,1
10,2,3,4,5,5,5,5,6,1,1
11,2,3,2,2,2,5,5,2,1,1
12,2,3,3,2,2,5,5,2,1,1
13,2,2,2,2,2,2,2,2,1,1
14,2,2,2,2,2,2,6,2,1,1
15,2,2,2,2,2,2,2,2,1,3
16,2,2,2,2,2,2,2,2,1,1
17,2,2,2,2,2,2,2,2,1,1
18,2,2,2,2,2,2,2,2,1,1
19,2,2,2,2,2,2,2,2,1,3
20,2,2,2,2,2,2,2,2,1,3
21,2,2,2,2,2,2,2,2,1,1
22,2,2,2,2,2,2,2,2,1,3
23,0,0,4,5,6,6,6,6,0,0
24,1,1,1,1,1,1,1,1,2,4
25,1,1,1,0,6,6,6,9,2,0
26,2,2,2,2,2,2,2,2,1,0
27,1,1,1,1,1,1,1,1,2,4
28,1,1,1,1,1,1,1,1,2,4
29,1,1,1,1,1,1,1,1,2,4
30,1,1,4,4,4,4,4,4,2,5
31,1,1,4,4,4,4,4,4,2,5
32,0,3,4,4,4,4,4,4,2,5
33,1,1,4,4,4,4,4,4,2,5
34,1,1,1,1,1,1,1,1,2,6
35,0,3,3,3,3,3,3,3,1,0
36,1,1,1,5,5,1,5,5,0,2
37,1,1,1,5,5,1,5,5,0,2
38,1,1,1,1,1,1,1,9,2,6
39,1,1,1,1,1,1,1,1,2,6
40,2,3,4,1,1,7,7,7,2,6
41,2,3,4,5,5,7,7,7,2,6
42,1,1,1,1,1,1,1,1,2,6
43,1,1,1,1,1,7,7,7,2,6
44,1,1,1,1,1,1,1,1,2,2
45,1,1,1,1,1,1,1,1,2,0
46,1,1,1,1,1,1,1,1,2,4
47,1,1,1,1,1,1,1,1,2,4
48,1,1,1,1,1,1,1,1,2,4
49,1,1,1,1,1,1,1,1,2,4
50,1,1,1,1,1,1,1,1,2,4
51,1,1,1,1,1,1,1,1,2,4
52,1,1,1,1,1,1,1,1,2,4
53,1,1,1,1,1,1,1,1,2,4
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.09744846056596931,0.10587531430118027,0.11049120129593103,0.11349878819258653,0.10950903306619292,0.10388645852015871,0.0991918118386275,0.09769691800093856,0.12950837903355913,0.07220434188712233
NMI,0.38025351197873519,0.49408018092505385,0.54384606132969504,0.63595600743524527,0.59002978073443846,0.49962101271281384,0.56668546319505542,0.6560626922594659,1.0,0.5690352961443611
