,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,3,3,5,5,5,5,5,5,5,1,
1,2,0,0,0,6,6,6,6,6,6,0,
2,0,3,4,5,5,5,5,5,5,5,1,
3,1,1,3,3,3,3,8,8,8,8,0,
4,0,3,3,5,5,5,5,5,5,5,1,
5,1,1,1,1,5,1,8,8,1,1,0,
6,0,0,1,1,6,6,6,6,6,6,0,
7,0,0,1,0,6,6,6,9,9,9,0,
8,0,0,2,2,6,6,6,9,9,9,3,
9,1,1,0,0,0,0,8,8,8,11,0,
10,1,1,1,1,1,1,8,8,8,8,0,
11,0,0,2,2,2,2,2,2,10,10,3,
12,1,1,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,3,3,8,8,8,11,0,
14,1,1,1,1,1,1,8,8,8,11,0,
15,1,1,2,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,1,1,0,
18,1,1,3,1,1,1,1,1,1,1,0,
19,1,1,2,5,1,1,1,1,1,1,0,
20,1,1,2,5,1,1,1,1,1,1,0,
21,1,1,1,1,6,6,6,6,6,6,0,
22,1,1,3,5,1,1,1,1,1,1,0,
23,1,3,3,3,3,3,3,3,3,3,2,
24,1,3,3,3,3,3,3,8,3,8,2,
25,1,1,3,3,3,3,8,8,8,8,2,
26,1,3,3,3,3,3,3,3,3,3,2,
27,2,2,4,2,2,4,2,4,2,2,1,
28,2,2,4,4,4,4,4,4,2,4,1,
29,2,2,4,4,4,4,4,4,2,2,1,
30,1,2,4,4,4,4,4,4,4,4,1,
31,0,2,4,4,4,4,4,4,4,4,1,
32,0,3,4,4,4,4,4,4,4,4,1,
33,2,2,4,4,4,4,4,4,4,4,1,
34,2,2,4,2,2,4,4,4,2,2,1,
35,0,0,1,5,5,5,5,5,5,5,1,
36,2,1,2,2,2,7,2,9,9,9,3,
37,1,0,0,0,0,0,0,0,0,0,3,
38,2,2,2,2,2,2,2,2,2,2,3,
39,1,1,2,2,2,2,2,7,2,2,3,
40,1,1,2,2,2,7,7,7,7,7,3,
41,1,1,2,2,2,7,7,7,7,7,3,
42,1,1,2,2,2,7,7,7,7,7,3,
43,1,3,3,3,3,3,3,3,3,8,2,
44,2,1,2,2,2,2,2,2,2,2,3,
45,1,3,3,3,3,3,3,3,3,3,2,
46,2,3,3,3,3,3,8,8,10,10,3,
47,2,1,2,2,2,2,2,2,2,2,3,
48,2,2,2,2,2,2,2,2,2,2,3,
49,2,2,4,2,2,4,4,4,2,2,1,
50,0,3,3,3,3,3,3,3,3,3,2,
51,2,3,3,3,3,3,3,3,3,8,3,
52,0,0,0,0,0,7,8,2,10,10,3,
53,2,2,2,2,2,2,2,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.08276761056312033,0.08182480188519752,0.109301526445586,0.1411749019843177,0.15274385985417768,0.13869643319748337,0.13657794343247265,0.13205020249258914,0.13518304703429565,0.12513633510599953,0.17340713784109713,
NMI,0.23400726842868463,0.39017881589554898,0.53266425832525233,0.5911611842588832,0.5671646271773042,0.6650154011901237,0.62207675881737745,0.65085142637614013,0.61133432287048994,0.60126773133311351,1.0,
Silhoutte,0.04093578,0.04237391,0.06331263,0.12349878,0.15152999,0.17104592,0.190422,0.20748753,0.23404547,0.21414499,0.10607214,
