,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,2,3,3,3,3,3,3,3,3,3,0,0
1,2,3,3,3,3,7,7,7,7,7,0,1
2,2,3,3,3,3,3,3,3,3,3,0,0
3,2,2,2,2,2,2,2,2,2,2,2,2
4,2,3,3,3,3,3,3,3,3,3,0,0
5,2,3,3,3,3,3,3,3,3,3,0,0
6,0,0,0,0,0,7,7,7,7,7,0,1
7,0,2,4,4,6,6,6,6,6,6,1,1
8,0,0,4,4,6,6,6,6,6,6,1,1
9,2,2,2,2,2,2,2,2,2,2,2,2
10,2,2,2,2,2,2,2,2,2,2,2,2
11,2,3,3,3,3,3,3,3,3,3,0,0
12,0,2,2,2,6,7,7,7,7,7,0,1
13,2,2,2,2,2,2,2,2,2,2,2,2
14,2,2,2,2,2,2,2,2,2,2,2,2
15,2,2,2,5,5,5,5,5,5,5,2,3
16,0,3,3,5,5,5,5,5,5,5,2,3
17,2,3,3,5,5,5,5,5,5,5,2,3
18,2,3,3,5,5,5,5,5,5,5,2,3
19,0,0,0,5,5,5,5,9,9,9,3,3
20,0,3,4,4,4,4,4,4,4,4,3,4
21,2,2,2,2,2,7,7,7,7,7,2,3
22,2,3,3,5,5,5,5,5,5,5,2,3
23,2,2,2,2,2,2,2,2,2,2,2,2
24,2,2,2,2,2,2,2,2,10,10,4,2
25,1,1,1,1,1,1,1,1,10,10,4,2
26,2,3,3,3,2,7,6,0,8,0,2,3
27,1,1,1,1,1,1,1,1,1,1,4,5
28,1,1,1,1,1,1,1,1,1,1,4,5
29,1,1,1,1,1,1,1,1,1,1,4,5
30,1,1,4,4,4,4,4,4,9,9,3,5
31,0,0,4,4,4,4,4,4,4,4,3,4
32,0,0,4,4,4,4,4,4,4,4,3,4
33,1,3,3,3,3,3,3,1,3,3,0,5
34,1,1,4,4,1,1,1,4,4,4,4,5
35,2,3,3,3,3,3,3,3,3,3,0,0
36,1,1,1,1,6,6,6,6,6,6,1,1
37,1,1,1,1,1,7,8,8,8,8,4,6
38,1,1,1,1,1,1,1,1,1,1,4,5
39,1,1,1,1,1,1,1,1,1,1,4,5
40,1,1,1,1,1,1,1,1,1,1,4,5
41,1,1,1,1,1,1,1,1,1,1,4,5
42,1,1,1,1,1,1,1,1,1,1,4,5
43,1,1,1,1,1,1,1,1,1,1,4,5
44,1,1,1,1,1,1,1,1,1,1,4,5
45,1,1,1,1,1,1,1,1,1,1,4,5
46,0,0,4,0,4,7,8,8,8,8,4,6
47,99,99,99,99,99,99,99,99,99,99,99,99
48,0,3,3,3,0,0,0,0,4,11,2,3
49,1,1,1,1,1,1,1,1,1,1,4,5
50,1,1,1,1,1,1,1,1,1,1,4,5
51,1,1,1,1,1,1,1,1,1,1,4,5
52,0,0,0,3,3,3,3,3,3,11,0,0
53,1,1,1,1,1,1,1,1,1,1,4,5
54,99,99,99,99,99,99,99,99,99,99,99,99
55,1,1,1,1,1,1,1,1,1,1,4,5
Modularity,0.15135463585019493,0.16204638661588885,0.16243160593392486,0.1735772498450908,0.1809965980677213,0.17061096280609234,0.16988407658362864,0.16418864266296465,0.1595874652444654,0.1569844065270046,0.20160272206707164,0.17423742230998368
NMI,0.45175605763770221,0.50018944649909436,0.59752704129368828,0.61873590170899939,0.76217671020987932,0.72691952530160242,0.74540148334123957,0.71578171514729594,0.72989973384773688,0.74277311315118766,1.0,0.67352432902173753
