,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,3,4,4,4,4,4,4,0,0
1,0,0,0,5,5,5,5,5,1,1
2,0,0,4,4,4,4,4,4,0,0
3,2,2,4,4,5,7,7,9,0,2
4,0,0,4,4,4,4,4,4,0,0
5,2,2,2,2,2,2,2,2,0,3
6,1,0,1,5,5,5,5,5,1,1
7,1,1,1,5,6,5,5,5,1,1
8,1,1,1,1,1,1,8,8,2,4
9,2,2,4,4,5,7,7,9,0,2
10,2,2,4,4,5,7,7,9,0,2
11,2,2,4,4,5,7,7,9,0,2
12,2,2,2,2,2,2,2,2,0,3
13,2,2,2,2,5,7,7,9,0,2
14,2,2,2,2,2,2,2,2,0,2
15,2,2,2,2,2,2,2,2,0,3
16,2,2,2,2,2,2,2,2,0,3
17,2,2,2,2,2,2,2,2,0,3
18,2,2,2,2,2,2,2,2,0,3
19,2,2,2,2,2,2,2,2,0,3
20,2,2,2,2,2,2,2,2,0,2
21,2,2,2,2,2,2,2,2,0,3
22,2,2,2,2,2,2,2,2,0,3
23,0,3,3,3,3,3,3,3,3,5
24,0,3,3,3,3,3,3,3,3,5
25,0,0,0,0,0,0,0,0,3,0
26,0,3,3,3,3,3,3,3,3,5
27,1,1,1,2,1,1,1,1,2,3
28,1,1,1,1,1,1,1,1,2,4
29,1,1,1,1,1,1,1,1,2,4
30,1,1,1,1,1,5,6,7,2,4
31,0,0,0,0,0,5,6,7,0,0
32,0,0,0,0,0,5,6,7,0,0
33,2,2,2,2,2,2,2,2,0,3
34,1,1,1,1,1,1,1,7,2,4
35,1,1,4,4,4,4,4,4,2,4
36,1,1,1,1,1,1,8,8,2,4
37,1,1,1,1,1,1,1,1,2,4
38,1,1,1,1,1,1,1,1,2,0
39,1,1,1,1,1,1,1,1,2,4
40,2,2,2,2,6,6,6,6,3,0
41,2,3,3,5,6,6,6,6,3,0
42,2,2,2,5,6,6,6,6,3,0
43,1,3,3,3,3,3,3,3,3,5
44,1,1,1,1,1,1,1,1,2,4
45,1,1,1,1,1,1,1,1,2,4
46,1,1,1,1,1,1,1,1,2,4
47,1,1,1,1,1,1,8,8,2,4
48,1,1,1,1,1,1,1,1,2,4
49,1,1,1,1,1,1,1,1,2,4
50,1,3,3,3,3,3,3,3,3,5
51,1,1,1,1,1,1,1,1,2,4
52,1,1,1,1,1,1,1,1,2,3
53,1,1,1,1,1,1,1,1,2,4
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.10513472088553677,0.1124407409672651,0.1046831927258381,0.11822153368526755,0.12573367170516625,0.1305108520596311,0.12035393202081035,0.11957841135213432,0.14284502124092174,0.11619043583358328
NMI,0.54755642254716064,0.67010083403059273,0.63163583191719608,0.65356586897731139,0.69317209167820582,0.70651690348492313,0.67894688322711505,0.70061702821246152,1.0,0.65317792130852614
