,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,2,2,2,2,2,2,2,2,2,0,
1,2,2,2,2,2,2,2,2,2,0,
2,2,2,2,2,2,2,2,2,2,0,
3,0,3,3,3,3,3,3,3,3,4,
4,2,2,2,2,2,2,8,9,10,0,
5,0,0,2,2,0,7,8,8,10,0,
6,2,2,2,2,2,2,2,2,2,0,
7,2,2,2,2,2,2,2,2,2,0,
8,0,0,0,0,6,6,6,6,6,0,
9,0,3,3,3,5,5,5,5,5,4,
10,2,2,2,2,6,7,7,7,7,0,
11,1,1,1,1,6,7,7,7,7,8,
12,2,2,2,2,2,2,2,2,2,0,
13,0,3,3,5,5,5,5,5,5,4,
14,2,3,3,5,5,5,5,5,5,4,
15,2,2,4,4,4,4,4,4,4,1,
16,0,0,4,5,6,0,0,7,10,1,
17,2,2,4,4,4,4,4,4,4,1,
18,2,2,4,4,4,4,4,4,4,1,
19,2,2,4,4,4,4,4,4,4,1,
20,2,2,4,4,4,4,4,4,4,1,
21,1,1,4,4,4,4,4,4,4,1,
22,99,99,99,99,99,99,99,99,99,99,
23,0,0,0,5,5,5,5,5,5,4,
24,1,1,1,5,5,5,5,5,5,8,
25,99,99,99,99,99,99,99,99,99,99,
26,2,2,0,5,5,5,5,5,5,1,
27,1,1,1,1,1,1,1,1,1,8,
28,1,1,1,1,1,1,1,1,1,8,
29,1,1,1,1,1,1,1,1,1,8,
30,0,3,3,3,3,3,3,3,3,4,
31,0,3,3,3,3,3,3,3,3,4,
32,1,3,3,3,3,3,3,3,3,4,
33,1,1,1,1,1,1,1,1,1,8,
34,99,99,99,99,99,99,99,99,99,99,
35,2,2,2,2,2,6,8,9,10,0,
36,1,1,1,1,6,6,6,6,6,8,
37,0,3,4,4,2,4,8,8,8,8,
38,1,1,4,4,4,1,8,8,8,8,
39,1,1,1,1,1,1,1,1,1,8,
40,1,1,1,1,1,1,1,1,1,8,
41,99,99,99,99,99,99,99,99,99,99,
42,99,99,99,99,99,99,99,99,99,99,
43,1,1,1,1,1,1,1,1,1,8,
44,1,1,1,1,1,1,1,1,1,8,
45,1,1,1,1,1,1,1,1,1,8,
46,0,3,4,4,4,4,8,8,8,8,
47,99,99,99,99,99,99,99,99,99,99,
48,99,99,99,99,99,99,99,99,99,99,
49,1,1,1,1,1,1,1,1,1,8,
50,1,1,1,1,1,1,1,1,1,8,
51,1,1,1,1,1,1,1,1,1,8,
52,1,1,1,1,1,1,1,9,9,8,
53,1,1,1,1,1,1,1,1,1,8,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.15798239411872994,0.17165243690181375,0.20766712485502664,0.2016526441619678,0.1805874011736449,0.1896096620881631,0.18289294404437348,0.17947189730428803,0.1806217425249318,0.2300281458617368,
NMI,0.48255031018412425,0.63856123340512161,0.79406155804865175,0.73092413600583916,0.60530689122358239,0.65429305406863725,0.65296745325611161,0.61580149375087556,0.65897017699567928,1.0,
Silhoutte,0.21810559,0.22680626,0.29913075,0.28819299,0.29921955,0.31834929,0.36562972,0.38158214,0.37829323,0.31429628,
