,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,
0,0,0,4,4,4,4,4,4,4,4,4,3,
1,0,0,0,0,6,6,6,6,6,6,7,2,
2,1,1,4,1,1,1,1,1,1,1,1,3,
3,2,2,2,2,2,2,2,2,2,2,2,1,
4,0,0,4,4,4,4,4,4,4,4,4,3,
5,2,3,4,4,4,4,4,9,8,8,12,1,
6,0,0,0,0,6,6,6,6,6,6,7,2,
7,0,0,0,5,6,6,6,6,6,6,7,2,
8,0,0,0,5,5,5,5,5,5,5,5,2,
9,0,2,2,2,6,7,7,7,7,7,12,1,
10,2,2,2,4,4,4,7,9,8,8,12,1,
11,2,3,3,5,5,5,5,9,8,8,8,1,
12,1,3,3,3,3,3,3,9,8,8,8,0,
13,0,0,0,0,0,0,7,9,9,11,12,1,
14,1,3,3,3,3,3,3,3,3,3,3,0,
15,1,3,3,3,3,3,3,3,3,3,3,0,
16,2,3,3,3,3,3,3,3,3,3,3,0,
17,1,3,3,3,3,3,3,3,3,3,3,0,
18,1,3,3,3,3,3,3,3,3,3,3,0,
19,1,3,3,3,3,3,3,3,8,8,8,0,
20,1,3,3,3,3,3,3,3,3,3,3,0,
21,1,3,3,3,3,3,3,3,3,3,3,0,
22,0,3,3,3,3,3,3,3,3,3,3,0,
23,0,0,0,0,6,7,7,7,7,7,12,1,
24,1,1,1,1,1,1,1,1,1,1,1,3,
25,0,3,3,3,3,3,0,3,3,11,9,0,
26,1,1,1,1,1,1,1,1,1,1,1,3,
27,2,2,2,2,6,7,3,9,8,8,8,0,
28,2,2,2,2,2,2,2,2,2,2,2,1,
29,1,1,1,1,1,1,1,8,9,1,1,3,
30,2,2,2,2,2,2,2,2,2,2,2,1,
31,2,2,2,2,2,2,2,2,2,2,2,1,
32,2,2,2,2,2,2,2,2,2,2,2,1,
33,2,2,2,2,2,2,2,2,2,2,2,1,
34,1,3,4,4,6,7,8,8,9,9,11,3,
35,0,0,4,4,4,4,4,4,4,4,4,3,
36,0,0,0,5,5,5,5,5,5,5,5,2,
37,0,0,0,0,0,0,0,0,0,0,10,3,
38,1,0,4,4,6,7,8,8,9,9,11,3,
39,1,1,4,5,6,7,8,8,9,11,6,3,
40,1,1,4,4,6,7,8,8,10,10,10,3,
41,0,0,4,4,6,7,8,8,10,10,10,3,
42,0,0,4,4,6,7,8,8,10,10,10,3,
43,1,1,1,1,1,1,1,1,1,1,1,3,
44,1,1,1,1,1,1,1,1,1,1,6,3,
45,1,1,1,1,1,1,1,1,1,1,1,3,
46,0,1,1,5,5,5,5,5,5,5,5,2,
47,1,1,1,5,5,5,5,5,7,7,6,3,
48,1,1,1,1,1,1,1,1,1,1,1,3,
49,2,2,2,2,2,2,2,2,2,2,2,1,
50,1,1,1,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,6,7,8,8,9,11,6,3,
54,99,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.10901586298467072,0.18967273951673275,0.1939609272365973,0.192378935395404,0.1924921082576409,0.1963536086859372,0.19943564904845207,0.19300930734732707,0.17645030150533705,0.1723455553089697,0.171119008934198,0.22676769886974668,
NMI,0.41865699808515383,0.54814827486827244,0.62849852324382793,0.60769802599755063,0.54314322878626387,0.60689922606491709,0.69315795827433235,0.70930523616726882,0.66144956679775235,0.63614998296658964,0.71749044690334673,1.0,
Silhoutte,0.01799581,0.1094512,0.1218517,0.14149332,0.17657378,0.21283653,0.22569769,0.24800766,0.24367457,0.26212307,0.23979972,0.10854422,
