,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,3,3,3,6,6,6,6,6,0,0
1,0,0,3,4,6,7,7,7,7,2,1
2,0,3,3,0,6,6,6,6,6,0,0
3,0,3,4,3,3,3,3,3,3,2,2
4,0,3,3,3,6,6,6,6,6,0,0
5,2,2,2,4,4,4,4,4,4,1,3
6,1,3,3,4,6,7,7,7,7,2,1
7,0,3,3,4,6,7,7,7,7,2,1
8,0,0,3,4,6,6,8,8,8,2,4
9,1,3,4,5,5,5,5,5,5,1,5
10,1,3,3,5,4,4,4,4,4,1,3
11,1,1,1,1,4,4,4,4,4,1,4
12,1,1,1,4,4,4,4,4,4,1,3
13,0,3,4,5,3,3,2,2,10,1,3
14,2,2,2,2,2,2,2,2,2,1,6
15,2,2,2,2,2,2,2,2,2,1,6
16,1,1,1,1,1,1,1,1,1,3,7
17,2,2,2,2,2,2,2,2,2,1,6
18,2,2,2,2,2,2,2,2,2,1,6
19,2,2,2,2,2,2,2,2,2,1,6
20,2,2,2,2,2,2,2,2,2,1,6
21,2,2,2,2,2,2,2,2,2,1,3
22,2,2,2,2,2,2,2,2,2,1,6
23,0,3,4,5,5,5,5,5,5,1,5
24,0,3,4,5,5,5,5,5,5,1,5
25,2,2,2,2,4,4,4,2,2,1,3
26,2,2,2,2,2,2,2,2,10,1,3
27,2,2,2,3,3,3,3,9,9,2,2
28,1,1,3,3,3,3,3,3,3,2,2
29,1,1,1,1,1,1,1,1,1,3,8
30,2,3,4,3,3,3,3,9,9,2,2
31,1,1,1,1,1,1,1,1,1,3,8
32,2,3,4,3,3,3,3,3,3,2,2
33,2,3,3,3,3,3,3,3,3,2,2
34,2,3,4,3,3,3,3,3,3,2,2
35,1,3,3,3,6,6,6,6,6,0,0
36,1,1,4,4,6,6,8,8,8,3,4
37,1,1,1,1,1,1,1,1,1,3,7
38,1,1,1,1,1,1,1,1,1,3,7
39,1,1,1,1,1,1,1,1,1,3,7
40,1,1,1,1,1,1,1,1,1,3,7
41,1,1,1,1,1,1,1,1,1,3,7
42,1,1,1,1,1,1,1,1,1,3,7
43,0,0,4,5,5,5,5,5,5,1,5
44,1,1,1,1,1,1,1,1,1,3,7
45,1,1,1,1,1,1,1,1,10,1,4
46,1,1,1,1,1,1,1,1,1,3,8
47,1,1,1,1,1,1,1,1,1,3,7
48,1,1,1,1,1,1,1,1,1,3,7
49,1,1,1,1,1,1,1,1,1,3,8
50,1,1,1,1,1,1,1,1,1,3,8
51,1,1,1,1,1,1,1,1,1,3,8
52,1,1,1,1,1,1,1,1,1,3,4
53,1,1,1,1,1,1,1,1,1,3,8
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.12744655816991943,0.17201525312560767,0.16474861552373485,0.1824992360393354,0.1853665910903404,0.1850214104623924,0.18856937311623026,0.18663338000302668,0.17809188051989266,0.21040733885024684,0.14056762802876868
NMI,0.35993633901974847,0.48339982521877556,0.51582292652610395,0.63713455338307357,0.66782347744977077,0.69077974370423134,0.76168196259005927,0.74915288277008951,0.769549072860367,1.0,0.70561166376043838
