,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,0,5,5,5,8,5,2,0
1,1,1,4,4,4,4,8,8,2,1
2,0,0,0,4,4,4,4,4,2,2
3,1,1,1,1,1,3,3,3,1,1
4,0,0,0,5,5,5,5,5,2,0
5,0,0,4,5,5,5,5,9,1,0
6,1,1,1,1,1,3,8,8,1,1
7,1,1,1,1,1,3,3,3,1,0
8,0,3,3,4,4,7,7,7,3,0
9,2,2,4,4,4,4,4,4,2,2
10,1,1,1,1,1,3,3,3,1,1
11,1,1,1,1,1,3,3,3,1,1
12,1,1,1,3,3,3,3,3,1,1
13,1,1,1,1,1,3,3,3,1,1
14,1,3,3,3,3,1,1,1,0,3
15,1,3,3,3,3,1,1,1,0,3
16,1,3,3,3,3,1,1,1,0,1
17,1,3,3,3,3,1,1,1,0,3
18,1,3,3,3,3,1,1,1,0,3
19,1,3,3,3,3,1,1,1,0,1
20,1,3,3,3,3,1,1,1,0,4
21,1,3,3,5,5,5,8,8,1,0
22,1,3,3,3,3,1,1,1,0,3
23,1,3,1,1,1,3,3,3,1,1
24,1,1,1,1,1,3,3,3,1,1
25,2,2,2,2,6,6,6,6,3,4
26,2,3,3,3,3,1,1,1,0,4
27,1,1,1,1,1,3,3,3,1,1
28,1,1,1,1,1,3,3,3,1,4
29,2,2,2,2,2,2,2,2,3,4
30,0,0,4,4,4,4,4,4,2,2
31,0,0,4,4,4,4,4,4,2,2
32,0,0,4,4,4,4,4,4,2,2
33,2,2,2,2,2,2,2,2,3,4
34,0,0,4,4,4,4,4,4,3,2
35,2,2,4,5,5,5,5,9,3,1
36,0,0,4,4,4,7,7,7,3,0
37,2,2,2,2,2,2,2,2,3,5
38,2,2,2,2,2,2,2,2,3,5
39,2,2,2,2,2,2,2,2,3,5
40,2,2,2,2,6,6,6,6,3,5
41,2,2,2,5,6,6,6,6,3,5
42,2,2,2,2,6,6,6,6,3,5
43,2,2,2,2,6,6,6,6,3,5
44,2,2,2,2,2,2,2,2,3,5
45,2,2,2,2,2,2,2,2,3,5
46,1,1,1,1,1,3,3,3,1,1
47,0,0,4,5,5,5,5,9,3,5
48,2,2,2,2,2,2,2,2,3,5
49,2,2,2,2,2,2,2,2,3,4
50,0,1,1,1,1,3,3,3,1,0
51,2,2,2,2,6,6,7,7,3,5
52,1,1,4,1,5,5,5,9,1,1
53,2,2,2,2,0,0,5,9,3,5
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.12338133612634303,0.12350756149582193,0.12265515487522453,0.13044908451939197,0.12200094434785001,0.12564645896375254,0.12163878599381228,0.12053022269902335,0.15082688761595053,0.10379101790996278
NMI,0.50566489780645929,0.63216209697515391,0.69360750181817454,0.69866019425596948,0.64863120927492501,0.70588512531322378,0.67807513584961765,0.70733486802247514,1.0,0.49654484923651993
