,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,4,4,4,4,4,4,4,3,0
1,0,1,1,0,6,6,8,8,8,8,0,1
2,0,3,4,4,4,4,4,4,4,4,3,0
3,1,3,3,3,5,5,3,3,3,3,2,2
4,0,0,4,4,4,4,4,4,4,4,3,0
5,2,2,4,2,4,4,4,4,4,4,3,3
6,0,1,1,3,6,6,8,8,8,8,0,1
7,2,3,3,3,6,6,8,8,8,8,0,1
8,0,0,0,0,6,7,6,6,6,6,4,4
9,1,3,3,3,3,5,3,3,3,3,2,2
10,2,3,3,2,6,6,3,3,3,3,3,3
11,2,2,2,2,2,2,2,2,2,2,3,3
12,2,2,2,2,2,2,2,2,2,2,1,3
13,2,3,3,3,3,3,3,3,3,11,2,2
14,2,2,2,2,2,2,2,9,9,9,1,5
15,2,2,2,2,2,2,2,2,2,2,1,5
16,2,2,2,2,2,2,2,2,2,2,1,3
17,2,2,2,2,2,2,2,2,2,2,1,5
18,2,2,2,2,2,2,2,2,2,2,1,5
19,2,2,2,2,2,2,2,2,2,2,1,5
20,2,2,2,2,2,2,2,2,2,2,1,5
21,2,2,2,2,2,2,2,2,2,2,1,5
22,2,2,2,2,2,2,2,2,2,2,1,3
23,0,3,3,3,6,6,3,3,3,3,2,2
24,1,3,3,3,3,3,3,3,3,11,2,2
25,0,0,0,3,3,3,3,9,9,9,2,4
26,1,3,3,3,3,3,6,6,10,11,2,2
27,2,2,2,2,2,2,2,2,2,2,1,6
28,1,1,1,1,1,1,1,1,1,1,4,6
29,1,1,1,1,1,1,1,1,1,1,4,6
30,1,3,3,5,5,5,5,5,5,5,2,7
31,0,3,3,5,5,5,5,5,5,5,2,7
32,0,3,3,5,5,5,5,5,5,5,2,7
33,1,3,3,5,5,5,5,5,5,5,2,7
34,1,1,1,1,1,1,1,1,1,1,4,4
35,1,3,4,4,4,4,4,4,4,4,3,0
36,0,0,0,0,1,7,6,6,6,6,4,4
37,0,0,0,0,0,7,6,9,10,10,4,4
38,0,0,0,0,0,0,0,9,10,1,4,4
39,1,1,1,1,1,1,1,1,1,1,4,4
40,1,1,1,1,1,7,7,7,7,7,4,4
41,2,3,3,3,6,7,7,7,7,7,4,4
42,0,3,3,0,6,7,7,7,7,7,4,4
43,1,1,1,3,3,3,1,1,1,11,2,2
44,1,1,1,1,1,1,1,1,1,1,4,6
45,0,0,0,0,0,0,0,6,9,9,2,4
46,1,1,1,1,1,1,1,1,1,1,4,6
47,0,3,0,0,3,7,6,6,10,10,4,4
48,1,1,1,1,1,1,1,1,1,1,4,6
49,1,1,1,1,1,1,1,1,1,1,4,6
50,1,1,1,1,1,1,1,1,1,1,4,6
51,1,1,1,1,1,1,1,1,1,1,4,6
52,1,1,1,1,1,1,1,1,1,1,3,3
53,1,1,1,1,1,1,1,1,1,1,4,6
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.09249847908788125,0.1020516427337315,0.11692630062973351,0.11704123852648468,0.12002674304085753,0.12519360418118103,0.12154399339921096,0.11553326458169959,0.11564573401952324,0.11686988352817665,0.14619706598471122,0.10070338083305204
NMI,0.31093670774697019,0.44845209045487971,0.5725278564515377,0.64262957832446965,0.65185398217072743,0.72658009461561313,0.67159243342930242,0.62919792850285039,0.65508349113481901,0.70766155687953602,1.0,0.71718257503237282
