,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,1,1,1,7,7,7,0,0
1,1,3,4,4,4,4,8,9,0,0
2,1,1,1,1,1,1,1,1,0,0
3,0,3,3,3,3,3,3,3,0,1
4,1,1,1,1,1,1,7,7,0,0
5,1,1,1,1,1,1,1,1,0,2
6,1,1,1,1,1,1,1,1,0,0
7,1,1,1,1,1,1,1,1,0,0
8,2,2,2,1,2,2,8,8,2,0
9,2,3,3,3,3,3,3,3,0,1
10,1,1,1,1,1,1,1,1,0,2
11,1,1,1,1,1,1,1,1,0,2
12,1,1,1,1,1,1,1,1,0,2
13,1,1,1,1,1,1,1,1,0,0
14,1,1,3,3,3,3,3,3,0,2
15,1,1,1,1,1,1,1,1,0,3
16,1,1,1,1,1,1,1,1,0,2
17,1,1,1,1,1,1,1,1,0,2
18,1,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,1,0,3
20,1,1,1,1,1,1,1,1,0,3
21,1,1,1,1,1,1,1,1,0,2
22,1,1,1,1,1,1,1,1,0,3
23,0,3,3,3,3,3,3,3,0,1
24,2,2,4,2,4,4,4,4,2,4
25,1,1,1,1,1,1,1,1,0,0
26,0,3,4,4,4,4,4,4,2,5
27,1,1,1,1,1,1,2,9,1,0
28,2,2,2,2,2,2,2,2,2,4
29,2,2,2,2,2,2,2,2,2,6
30,0,3,3,5,5,5,5,5,1,7
31,0,3,3,5,5,5,5,5,1,7
32,0,3,3,5,5,5,5,5,1,7
33,0,3,3,5,5,5,5,5,1,7
34,2,2,2,2,2,2,2,0,2,8
35,1,1,1,3,3,7,7,7,0,0
36,2,2,2,2,2,2,8,8,2,8
37,2,2,2,2,2,2,2,2,2,8
38,2,2,2,2,2,2,2,2,2,6
39,2,2,2,2,2,2,2,2,2,6
40,2,2,2,2,6,6,6,6,2,6
41,1,1,1,1,6,6,6,6,2,5
42,2,2,2,2,2,2,2,2,2,6
43,1,3,4,4,4,4,4,4,2,5
44,2,2,2,2,2,2,2,2,2,6
45,0,3,4,4,4,4,4,4,2,5
46,2,2,2,2,2,2,2,2,2,6
47,2,2,2,2,2,2,2,2,2,8
48,2,2,2,2,2,2,2,2,2,4
49,2,2,2,2,2,2,2,2,2,4
50,2,2,4,4,4,4,4,4,2,4
51,2,2,2,2,2,2,2,2,2,4
52,2,2,2,2,2,2,2,1,2,0
53,2,2,2,2,2,2,2,2,2,6
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.09802151095359551,0.11132606420374361,0.11007594108671886,0.11201887618046741,0.11373454737302667,0.10902740294523458,0.10086167053325341,0.09498468270840865,0.12672995306300416,0.04901215876311283
NMI,0.51839464218857723,0.56675804604344759,0.58430355399449385,0.61284153014413412,0.68373037741797293,0.66416354351095375,0.64583377656550878,0.62695598999187696,1.0,0.55334144130529339
