,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,0,5,5,5,5,5,2,0
1,1,1,1,5,5,5,5,9,2,1
2,0,0,4,4,4,4,4,4,2,0
3,1,3,3,3,3,3,3,3,1,1
4,1,1,1,5,5,5,8,5,2,0
5,1,0,0,5,5,5,5,5,1,0
6,1,3,3,3,3,3,5,3,1,1
7,1,3,3,3,3,3,3,3,1,1
8,0,1,4,4,4,7,7,7,3,2
9,2,2,4,4,4,4,4,9,2,0
10,1,3,3,3,3,3,3,3,1,1
11,1,3,3,3,3,3,3,3,1,1
12,1,3,3,3,3,3,3,3,1,1
13,1,3,3,3,3,3,3,3,1,1
14,1,1,1,1,1,1,1,1,0,3
15,1,1,1,1,1,1,1,1,0,3
16,1,1,1,1,1,1,1,1,0,4
17,1,1,1,1,1,1,1,1,0,3
18,1,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,1,0,4
20,1,1,1,1,1,1,1,1,0,4
21,1,1,1,5,5,5,5,9,1,0
22,1,1,1,1,1,1,1,1,0,3
23,1,3,3,3,3,3,3,3,1,1
24,1,3,3,3,3,3,3,3,1,1
25,2,1,2,2,6,6,6,6,0,4
26,2,1,1,2,1,1,1,1,0,4
27,1,3,3,3,3,3,3,3,1,1
28,1,3,3,3,3,3,3,3,1,1
29,2,2,2,2,2,2,2,2,3,4
30,0,1,4,4,4,4,4,4,2,0
31,0,0,4,4,4,4,4,4,2,0
32,0,0,4,4,6,6,6,9,2,2
33,2,2,2,2,2,2,2,2,3,4
34,1,0,4,4,4,4,4,4,3,2
35,1,1,1,5,5,5,8,8,2,4
36,0,0,4,4,4,7,7,7,3,2
37,2,2,2,2,2,2,2,2,3,2
38,2,2,2,2,2,2,2,2,3,2
39,2,2,2,2,2,2,2,2,3,2
40,2,2,2,2,6,6,6,6,3,2
41,2,2,2,2,6,6,6,6,3,2
42,2,2,2,2,6,6,6,6,3,2
43,2,2,2,2,6,6,6,6,3,4
44,2,2,2,2,2,2,2,2,3,2
45,2,2,2,2,2,2,2,2,3,2
46,1,3,3,3,3,3,3,3,1,1
47,1,0,0,0,0,0,0,0,3,2
48,2,2,2,2,2,2,2,2,3,2
49,2,2,2,2,2,2,2,2,3,4
50,1,3,3,3,3,3,3,3,1,1
51,2,2,2,2,6,7,7,7,3,4
52,1,3,3,5,3,3,8,3,1,4
53,2,2,2,2,0,0,8,8,3,2
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.11053831822074095,0.10977630156865135,0.12995992334771722,0.13377485679852313,0.11725462425191668,0.1181012760147735,0.11345638421229887,0.11059365694371728,0.145812375748418,0.10747153834044276
NMI,0.42554103743080596,0.61862567760650977,0.65012104748227406,0.70693901819993066,0.6852093228176046,0.69857278695258196,0.63890311695870095,0.68965833478288951,1.0,0.60291324867451768
