,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,1,1,1,1,1,1,1,1,1,1,0,0
1,0,0,2,2,2,7,7,7,7,7,0,1
2,1,1,1,1,1,1,1,1,1,1,0,0
3,1,1,4,5,5,5,5,5,5,5,0,2
4,0,0,1,1,1,1,1,1,1,1,0,0
5,1,1,1,1,1,1,1,1,1,11,0,0
6,0,0,2,2,2,7,7,7,7,7,0,1
7,0,0,0,5,5,5,8,8,8,8,0,3
8,0,0,0,0,0,0,8,8,8,8,2,3
9,0,3,3,3,3,3,3,3,3,11,1,2
10,1,1,1,5,5,5,8,8,8,11,0,2
11,1,1,1,1,1,1,1,1,1,11,0,2
12,1,1,1,5,5,5,8,8,8,11,0,2
13,1,1,1,5,5,5,5,5,5,5,0,2
14,1,2,4,4,4,4,4,4,4,4,0,4
15,1,2,4,4,4,4,4,4,4,4,0,4
16,1,1,1,4,4,4,4,4,4,4,0,0
17,1,1,4,4,4,4,4,4,4,4,0,4
18,1,1,4,4,4,4,4,4,4,4,0,4
19,0,0,4,4,4,4,4,9,9,9,0,4
20,1,1,4,4,4,4,4,4,4,4,0,4
21,1,1,4,4,4,7,7,7,7,7,0,0
22,1,1,4,4,4,4,4,4,4,4,0,4
23,1,1,1,5,5,5,5,5,5,5,0,2
24,1,1,1,5,5,5,5,5,5,5,0,2
25,2,2,1,5,5,5,5,5,5,5,0,2
26,1,1,1,5,1,4,7,5,7,7,0,0
27,2,2,2,2,2,2,2,9,9,9,2,5
28,0,3,3,3,3,3,3,3,3,3,1,6
29,2,2,2,2,2,2,2,9,9,9,2,5
30,2,3,3,3,3,3,3,3,3,3,1,6
31,2,3,3,3,3,3,3,3,3,3,1,6
32,2,3,3,3,3,3,3,3,3,3,1,6
33,2,3,3,3,3,3,3,3,3,3,1,6
34,1,3,3,3,3,3,3,3,3,3,1,6
35,2,2,1,1,1,1,1,1,1,1,0,0
36,2,2,2,2,2,2,2,2,2,8,2,3
37,1,1,0,5,5,5,7,7,10,10,2,3
38,2,2,2,5,2,2,2,9,10,10,2,3
39,2,2,2,2,2,2,2,2,2,2,2,3
40,2,2,2,2,6,6,6,6,6,6,2,7
41,0,1,1,1,6,6,6,6,6,6,2,7
42,2,2,2,2,6,6,6,6,6,6,2,7
43,2,2,2,2,2,2,2,6,6,6,2,5
44,2,2,2,2,2,2,2,6,6,6,2,5
45,2,2,2,2,2,2,2,6,6,6,2,5
46,2,2,2,2,2,2,2,2,2,2,2,5
47,1,1,0,5,5,5,7,7,10,10,2,3
48,2,2,2,2,2,2,2,2,6,6,2,5
49,2,2,2,2,2,2,2,2,6,6,2,5
50,2,2,2,2,2,2,2,2,6,6,2,5
51,0,0,0,0,0,0,8,8,2,2,2,3
52,2,2,1,1,1,1,1,1,1,1,0,0
53,2,2,2,2,2,2,2,2,6,6,2,3
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.09856013130561697,0.13415753076033096,0.16666961968070418,0.1532575258963521,0.1556739189175702,0.16099534566589832,0.16111677971044658,0.1450591501080184,0.15648109292441498,0.15006480921490048,0.2058652144874994,0.15361584998225825
NMI,0.244901783333932,0.48230516427545606,0.61687221540801718,0.53822345539046468,0.58611309328623662,0.64547728269443427,0.60456574446223221,0.55628723896339505,0.61101653255943311,0.57236313571191788,1.0,0.61880955989423658
