,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,1,3,3,3,3,3,3,3,3,3,0,
1,1,3,3,3,3,3,3,3,3,3,0,
2,1,3,3,3,3,3,3,3,3,3,0,
3,0,0,4,4,4,4,4,4,4,4,3,
4,1,3,3,3,3,3,3,3,3,3,0,
5,2,2,2,2,2,6,6,2,2,2,1,
6,1,3,3,3,3,3,4,4,4,11,0,
7,2,2,3,5,6,6,6,9,10,6,0,
8,0,3,3,5,6,6,6,6,6,6,0,
9,1,3,3,3,3,3,3,3,3,3,0,
10,2,2,2,5,6,6,6,6,6,6,1,
11,0,2,2,5,6,6,6,6,6,6,1,
12,2,2,2,2,2,2,2,2,2,2,1,
13,0,0,4,4,4,4,4,4,4,4,3,
14,0,1,4,4,4,4,8,8,8,8,3,
15,2,2,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,2,2,1,
21,1,3,3,3,3,3,3,3,3,3,0,
22,2,2,2,2,2,2,2,2,2,2,1,
23,0,0,4,4,4,4,8,8,8,8,3,
24,0,3,4,3,5,5,8,8,8,8,3,
25,0,3,4,4,4,4,8,8,8,8,3,
26,2,2,4,4,4,4,4,4,4,4,1,
27,1,1,1,1,1,1,1,1,1,1,2,
28,1,1,1,1,1,1,1,5,5,5,2,
29,1,1,1,1,1,1,1,1,1,1,2,
30,1,1,1,1,1,1,5,5,5,5,2,
31,1,1,1,5,5,5,5,5,5,5,2,
32,1,1,1,1,1,1,1,5,5,5,2,
33,0,1,0,5,5,5,5,5,5,5,2,
34,1,1,1,1,1,1,1,5,5,5,2,
35,1,1,1,1,1,1,1,1,1,1,2,
36,1,3,3,3,3,3,3,3,3,3,0,
37,2,0,0,0,1,1,1,9,9,9,2,
38,1,0,0,0,0,0,0,0,0,0,2,
39,1,1,1,1,1,1,1,9,9,9,2,
40,0,3,3,3,6,7,7,7,7,7,2,
41,0,1,1,1,6,7,7,7,7,7,3,
42,0,2,0,0,6,7,7,7,7,7,3,
43,1,3,3,3,6,7,7,7,7,11,2,
44,1,1,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,1,1,2,
46,1,1,1,5,6,1,1,6,6,6,2,
47,2,3,3,3,3,3,3,9,9,9,2,
48,1,1,1,1,1,1,1,1,1,9,2,
49,1,1,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,1,1,2,
51,1,1,1,5,6,1,1,1,1,10,2,
52,0,0,0,0,0,0,0,0,10,10,0,
53,1,1,1,1,1,1,1,1,1,10,2,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.13027357033302184,0.18966140232776957,0.2120456741473734,0.1803844574297236,0.20152243922721183,0.21209398260538384,0.20089922024357768,0.1801094896393066,0.1812065103897339,0.16972282356525792,0.25408131873922146,
NMI,0.49184854502111969,0.5416696047418893,0.68351829411589549,0.51740959439486123,0.58125580416888711,0.65154275233940639,0.63801801453026408,0.60833754674722462,0.64198934686508635,0.61331855464008911,1.0,
Silhoutte,0.04882268,0.10632815,0.15711398,0.14453754,0.17009966,0.20228795,0.20587733,0.21656154,0.21296093,0.22166589,0.17179975,
