,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,1,3,3,3,3,3,3,3,3,3,0,0
1,1,3,3,3,3,3,3,3,3,3,0,1
2,1,3,3,3,3,3,3,3,3,3,0,0
3,0,0,4,4,4,4,4,4,4,4,3,2
4,1,3,3,3,3,3,3,3,3,3,0,3
5,2,2,2,2,2,6,6,2,2,2,1,3
6,1,3,3,3,3,3,4,4,4,11,0,1
7,2,2,3,5,6,6,6,9,10,6,0,3
8,0,3,3,5,6,6,6,6,6,6,0,3
9,1,3,3,3,3,3,3,3,3,3,0,0
10,2,2,2,5,6,6,6,6,6,6,1,3
11,0,2,2,5,6,6,6,6,6,6,1,3
12,2,2,2,2,2,2,2,2,2,2,1,3
13,0,0,4,4,4,4,4,4,4,4,3,2
14,0,1,4,4,4,4,8,8,8,8,3,2
15,2,2,2,2,2,2,2,2,2,2,1,4
16,2,2,2,2,2,2,2,2,2,2,1,4
17,2,2,2,2,2,2,2,2,2,2,1,4
18,2,2,2,2,2,2,2,2,2,2,1,4
19,2,2,2,2,2,2,2,2,2,2,1,4
20,2,2,2,2,2,2,2,2,2,2,1,4
21,1,3,3,3,3,3,3,3,3,3,0,0
22,2,2,2,2,2,2,2,2,2,2,1,4
23,0,0,4,4,4,4,8,8,8,8,3,2
24,0,3,4,3,5,5,8,8,8,8,3,2
25,0,3,4,4,4,4,8,8,8,8,3,2
26,2,2,4,4,4,4,4,4,4,4,1,2
27,1,1,1,1,1,1,1,1,1,1,2,5
28,1,1,1,1,1,1,1,5,5,5,2,6
29,1,1,1,1,1,1,1,1,1,1,2,5
30,1,1,1,1,1,1,5,5,5,5,2,6
31,1,1,1,5,5,5,5,5,5,5,2,6
32,1,1,1,1,1,1,1,5,5,5,2,5
33,0,1,0,5,5,5,5,5,5,5,2,6
34,1,1,1,1,1,1,1,5,5,5,2,6
35,1,1,1,1,1,1,1,1,1,1,2,5
36,1,3,3,3,3,3,3,3,3,3,0,0
37,2,0,0,0,1,1,1,9,9,9,2,7
38,1,0,0,0,0,0,0,0,0,0,2,7
39,1,1,1,1,1,1,1,9,9,9,2,7
40,0,3,3,3,6,7,7,7,7,7,2,8
41,0,1,1,1,6,7,7,7,7,7,3,8
42,0,2,0,0,6,7,7,7,7,7,3,8
43,1,3,3,3,6,7,7,7,7,11,2,8
44,1,1,1,1,1,1,1,1,1,1,2,5
45,1,1,1,1,1,1,1,1,1,1,2,5
46,1,1,1,5,6,1,1,6,6,6,2,5
47,2,3,3,3,3,3,3,9,9,9,2,7
48,1,1,1,1,1,1,1,1,1,9,2,5
49,1,1,1,1,1,1,1,1,1,1,2,5
50,1,1,1,1,1,1,1,1,1,1,2,5
51,1,1,1,5,6,1,1,1,1,10,2,7
52,0,0,0,0,0,0,0,0,10,10,0,7
53,1,1,1,1,1,1,1,1,1,10,2,7
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.13027357033302184,0.18966140232776957,0.2120456741473734,0.1803844574297236,0.20152243922721183,0.21209398260538384,0.20089922024357768,0.1801094896393066,0.1812065103897339,0.16972282356525792,0.25408131873922146,0.17151870846652753
NMI,0.49184854502111969,0.5416696047418893,0.68351829411589549,0.51740959439486123,0.58125580416888711,0.65154275233940639,0.63801801453026408,0.60833754674722462,0.64198934686508635,0.61331855464008911,1.0,0.63540620061174968
