,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,0,0,3,5,5,5,5,5,5,0,
1,0,0,4,4,4,6,6,9,9,0,
2,1,1,1,5,5,5,5,5,5,0,
3,1,3,3,3,3,3,3,3,3,1,
4,0,0,3,5,5,5,5,5,5,0,
5,1,1,1,1,1,1,1,1,1,0,
6,1,1,4,4,6,6,6,9,9,0,
7,0,1,1,1,6,6,6,6,6,0,
8,0,3,4,0,6,6,6,6,6,3,
9,1,3,3,1,1,1,1,1,1,1,
10,1,1,1,1,1,1,1,1,1,0,
11,0,3,4,4,4,4,4,4,10,3,
12,1,1,1,1,1,1,1,1,1,0,
13,1,3,3,3,3,1,1,1,1,1,
14,1,1,1,1,1,1,1,1,1,1,
15,1,1,1,1,1,1,1,1,1,1,
16,1,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,1,1,
19,1,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,1,1,
21,1,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,1,1,
23,1,3,3,3,3,3,3,3,8,1,
24,1,3,3,3,3,3,3,3,3,1,
25,1,3,3,3,3,3,3,3,3,1,
26,1,3,3,3,3,3,8,8,8,1,
27,2,2,4,4,4,2,2,7,4,3,
28,2,2,2,2,2,2,2,2,2,2,
29,2,2,2,2,2,2,2,2,2,2,
30,2,2,2,2,2,2,2,2,2,2,
31,2,2,2,2,2,2,2,2,2,2,
32,2,2,2,2,2,2,2,2,2,2,
33,2,2,2,2,2,2,2,2,2,2,
34,2,2,2,2,2,2,2,2,2,2,
35,0,0,0,5,5,5,5,5,5,0,
36,0,3,4,4,6,6,6,6,6,3,
37,0,0,0,0,0,4,4,0,7,3,
38,2,3,4,4,4,7,4,4,4,3,
39,1,3,4,4,4,7,7,7,4,3,
40,1,3,4,4,4,7,7,7,7,3,
41,1,3,4,4,4,7,7,7,7,3,
42,1,3,4,4,4,7,7,7,7,3,
43,0,3,3,3,3,3,3,3,3,1,
44,2,3,4,4,4,7,4,4,4,3,
45,0,3,3,3,3,3,8,8,8,1,
46,1,1,1,1,1,1,1,1,1,0,
47,0,3,4,4,4,4,4,4,10,3,
48,2,3,4,4,4,4,4,4,10,3,
49,2,2,2,2,2,2,2,2,2,2,
50,1,3,3,3,3,3,8,8,8,1,
51,0,0,4,4,3,3,3,3,3,3,
52,0,0,0,0,0,4,4,4,10,3,
53,0,1,4,4,4,7,4,4,4,3,
54,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,
Modularity,0.09348752487686735,0.10639796532498408,0.13234924839816742,0.1389139105319059,0.13801094847731332,0.14050638162292686,0.12830395582115245,0.1239120860557723,0.1243047324528745,0.1538756449152004,
NMI,0.37352143309032731,0.51697845389179309,0.65437485957157027,0.70895337380867673,0.64431591868823612,0.62155016471605706,0.61091376964909305,0.6422171667654244,0.63603472111511694,1.0,
Silhoutte,0.10890184,0.13016806,0.15841227,0.1879324,0.21444355,0.24268954,0.2356237,0.24926683,0.27750236,0.15176418,
