,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,2,2,2,2,2,2,2,2,2,0,0
1,2,2,2,2,2,7,7,7,7,0,1
2,2,2,2,2,2,2,2,2,2,0,0
3,2,3,3,3,3,3,3,3,3,2,2
4,2,2,2,2,2,2,2,2,2,0,0
5,2,2,2,2,2,2,2,2,2,0,1
6,0,0,4,4,6,7,7,7,7,2,1
7,0,3,4,4,6,6,6,6,6,1,1
8,0,0,4,4,6,6,6,6,6,1,1
9,2,3,3,3,3,3,3,3,3,2,3
10,2,3,3,3,3,3,3,3,3,2,2
11,2,2,2,2,2,2,2,2,2,0,4
12,0,3,3,3,6,7,7,7,7,2,1
13,2,3,3,3,3,3,3,3,3,2,2
14,2,3,3,3,3,3,3,3,3,2,3
15,2,3,3,5,5,5,5,5,5,2,3
16,2,2,2,5,5,5,5,5,10,2,5
17,2,2,2,5,5,5,5,5,5,2,3
18,2,2,4,5,5,5,5,5,5,2,3
19,0,0,0,5,5,5,8,9,9,2,5
20,2,2,4,4,4,4,4,4,4,2,6
21,0,3,3,5,6,7,7,7,7,2,1
22,2,2,1,5,5,5,5,5,5,2,4
23,1,3,3,3,3,3,3,3,3,2,2
24,1,3,3,3,3,3,3,3,3,2,2
25,1,3,3,1,3,3,3,3,3,2,2
26,2,2,3,5,5,5,5,5,5,2,3
27,1,1,2,2,2,2,2,2,2,0,4
28,1,1,1,1,1,1,1,1,1,3,7
29,1,1,1,1,1,1,1,1,1,3,7
30,1,1,1,1,4,4,1,1,1,2,4
31,0,0,4,4,4,4,4,4,4,2,6
32,0,0,4,4,4,4,4,4,4,2,6
33,2,2,2,2,2,2,2,2,2,0,4
34,1,1,1,1,1,1,1,1,1,3,8
35,2,2,2,2,2,2,2,2,2,0,0
36,1,1,1,1,1,6,6,6,6,3,8
37,1,1,1,1,1,1,8,8,8,3,5
38,1,1,1,1,1,1,1,1,1,3,7
39,1,1,1,1,1,1,1,1,1,3,8
40,1,1,1,1,1,1,1,1,1,3,8
41,1,1,1,1,1,1,1,1,1,3,8
42,1,1,1,1,1,1,1,1,1,3,8
43,1,1,1,1,1,1,1,1,1,3,8
44,1,1,1,1,1,1,1,1,1,3,8
45,1,1,1,1,1,1,1,1,1,3,8
46,0,0,0,0,6,4,8,8,8,3,5
47,99,99,99,99,99,99,99,99,99,99,99
48,1,1,1,1,1,1,1,1,10,3,5
49,1,1,1,1,1,1,1,1,1,3,7
50,1,1,1,1,1,1,1,1,1,3,7
51,1,1,1,1,1,1,1,1,1,3,7
52,0,0,0,0,0,0,0,9,9,0,4
53,1,1,1,1,1,1,1,1,1,3,7
54,99,99,99,99,99,99,99,99,99,99,99
55,1,1,1,1,1,1,1,1,1,3,7
Modularity,0.13154670679964253,0.14023957194864445,0.14830376187831099,0.16156799872322034,0.16441556268581276,0.15738678170102832,0.15070522656150387,0.15074197680192433,0.14553331327440266,0.18109008214776057,0.09396862692008784
NMI,0.40216383878636347,0.50785564734620015,0.62262279936586562,0.69490199389599938,0.74378244217551137,0.71176387775922245,0.65640747372063757,0.66120778537281799,0.62943652401996664,1.0,0.56454190572433394
