,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,1,1,6,6,6,6,0,0
1,2,2,0,5,5,5,5,9,0,1
2,1,1,1,1,6,6,6,6,0,0
3,0,3,3,5,5,5,5,5,1,2
4,1,1,1,1,6,6,6,6,0,0
5,1,1,1,1,1,1,1,1,0,3
6,2,0,0,3,3,3,6,9,0,1
7,1,1,1,1,1,1,1,1,0,0
8,1,1,1,1,1,1,1,1,0,0
9,2,3,3,5,5,5,5,5,1,2
10,1,1,1,1,1,1,1,1,0,3
11,1,1,1,1,1,1,1,1,0,3
12,1,1,1,1,1,1,1,1,0,3
13,1,1,3,5,5,5,5,5,0,0
14,1,1,1,1,1,1,1,1,0,0
15,1,1,1,1,1,1,1,1,0,3
16,1,1,1,1,1,1,1,1,0,3
17,1,1,1,1,1,1,1,1,0,3
18,1,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,1,0,3
20,1,1,1,1,1,1,8,1,0,4
21,1,1,1,1,1,1,1,1,0,3
22,2,2,4,4,1,1,8,8,0,4
23,2,3,3,5,5,5,5,5,1,2
24,0,3,3,5,5,5,3,3,1,5
25,0,0,4,0,0,0,7,7,2,6
26,0,3,3,3,3,3,3,3,1,5
27,2,2,4,4,4,4,4,4,2,5
28,2,2,4,4,4,4,4,4,2,7
29,2,2,2,2,2,2,2,3,2,5
30,2,2,4,4,4,4,4,4,2,7
31,2,2,4,4,4,4,4,4,2,7
32,2,2,4,4,4,4,4,4,2,7
33,2,2,4,4,4,4,4,4,2,7
34,2,2,2,2,2,2,2,2,2,8
35,1,1,1,1,6,6,6,6,0,0
36,0,0,3,3,3,7,8,8,2,6
37,2,2,2,2,2,2,2,2,2,8
38,2,2,2,2,2,2,2,2,2,8
39,2,2,2,2,2,2,2,2,2,8
40,2,2,2,2,2,2,2,2,2,8
41,0,0,0,0,0,7,7,7,2,6
42,2,2,2,2,2,2,2,2,2,8
43,2,3,3,3,3,3,3,3,2,5
44,2,2,2,2,2,2,2,2,2,8
45,2,2,2,2,2,2,2,2,2,8
46,2,2,4,2,2,2,7,7,2,8
47,2,2,2,2,2,2,2,2,2,8
48,2,2,2,2,2,2,2,2,2,8
49,2,2,2,2,2,2,2,2,2,8
50,2,2,2,2,2,2,2,2,2,5
51,2,2,2,2,2,7,7,7,2,6
52,0,3,3,3,3,7,7,7,2,6
53,2,2,2,2,2,2,2,2,2,8
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.2195670189064292,0.24003825707503837,0.21584415272058494,0.2165637352313669,0.20060132396495653,0.19726600345071685,0.1798912828319186,0.18631331085993066,0.2620593986379258,0.1579962882853094
NMI,0.56538110102695938,0.65238939550453945,0.58141448500615622,0.59417913662905864,0.6076274962937479,0.61476889037061055,0.5977197138895588,0.59905890602198464,1.0,0.62683018024098258
