,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,4,5,6,6,6,6,6,2,0
1,0,0,4,4,6,6,1,9,9,9,2,1
2,0,0,0,0,6,6,6,6,6,6,2,0
3,1,1,3,3,3,3,3,3,3,3,1,1
4,1,3,4,4,1,6,6,6,6,6,2,0
5,1,2,4,4,1,1,1,1,8,8,0,1
6,1,1,2,2,6,7,7,9,9,9,0,1
7,1,1,4,4,1,1,1,1,8,8,0,1
8,0,0,0,5,5,5,5,5,5,11,3,2
9,2,2,4,4,1,1,1,8,1,1,2,3
10,1,1,4,4,1,1,1,1,8,8,0,3
11,0,0,0,5,5,7,7,9,7,7,3,2
12,1,1,1,1,4,4,4,4,4,4,0,4
13,1,3,3,3,3,3,3,3,3,3,1,1
14,1,1,1,1,4,4,4,4,4,4,0,4
15,1,1,1,1,4,4,4,4,4,4,0,4
16,1,1,4,4,1,4,1,1,4,4,0,3
17,1,1,1,1,4,4,4,4,4,4,0,4
18,1,1,1,1,4,4,4,4,4,4,0,4
19,1,1,1,1,4,4,4,4,4,4,0,4
20,1,1,1,1,4,4,4,4,4,4,0,4
21,1,1,4,4,1,1,1,9,9,9,0,1
22,1,1,1,1,4,4,4,4,4,4,0,4
23,0,3,3,3,3,3,8,1,8,8,1,1
24,2,3,3,3,3,3,3,3,3,3,1,5
25,1,3,3,3,3,3,3,3,3,3,1,1
26,1,3,3,3,3,3,3,3,3,3,1,5
27,2,2,4,4,1,1,1,8,1,2,3,6
28,2,2,2,3,1,1,1,8,8,3,3,3
29,2,2,2,2,6,6,1,2,2,2,3,3
30,1,1,4,4,1,1,1,8,1,1,2,1
31,0,0,0,0,0,7,7,9,7,7,3,2
32,2,2,4,4,1,1,1,8,1,1,2,1
33,2,2,4,4,1,1,1,8,1,1,2,1
34,2,2,2,2,2,2,2,7,10,10,3,6
35,2,2,2,4,6,6,6,6,6,6,2,0
36,2,2,2,2,5,5,5,5,5,11,3,6
37,1,1,0,5,5,5,5,5,5,5,3,2
38,1,1,4,4,5,5,5,0,0,5,3,2
39,2,2,2,2,2,2,2,2,2,2,3,2
40,2,3,2,2,2,2,2,7,10,10,3,6
41,0,1,4,5,2,2,2,7,10,10,3,2
42,1,1,4,2,2,2,2,7,10,10,3,2
43,2,3,3,3,3,3,3,3,3,3,1,5
44,2,2,2,2,6,6,8,2,2,2,3,6
45,2,3,3,3,3,3,3,3,3,3,1,5
46,2,2,2,2,6,6,6,2,2,2,3,6
47,2,2,2,5,5,5,5,5,5,11,3,2
48,1,1,2,5,5,5,5,5,5,5,3,2
49,2,2,2,2,6,6,6,2,2,2,3,6
50,2,3,3,3,3,3,3,3,3,3,1,5
51,2,2,2,2,6,6,6,2,2,2,3,6
52,1,0,0,5,2,7,7,9,7,7,3,2
53,2,2,2,2,6,6,6,2,2,2,3,6
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.06185132687087658,0.0809443101958571,0.10736442923366855,0.11572410570980209,0.11233635051256058,0.1171248477999666,0.11801607978213366,0.11145368393978015,0.11363516980470856,0.1121855770680447,0.14802829830138303,0.10563770936385986
NMI,0.24263531240245725,0.40133116745308689,0.56976050924354549,0.6033128833697069,0.55654572239235045,0.59382313630895467,0.54991776460884356,0.63482907286457368,0.65966530262629375,0.67874655183978194,1.0,0.6192722447734057
