,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,0,0,0,6,6,6,6,6,6,1,
1,1,1,4,5,5,7,7,7,7,7,0,
2,1,1,4,4,4,4,4,4,4,4,0,
3,1,1,2,4,4,5,8,8,8,8,0,
4,0,0,0,5,6,6,6,6,6,6,1,
5,1,1,1,1,1,7,7,1,1,1,0,
6,2,2,2,5,5,7,7,7,7,7,0,
7,1,2,2,5,5,7,7,7,7,7,0,
8,1,1,1,2,2,2,2,2,2,11,2,
9,2,2,2,3,5,5,8,8,8,8,0,
10,1,1,4,4,4,4,8,8,8,8,0,
11,2,2,2,2,2,2,2,2,2,2,2,
12,1,1,1,1,1,1,1,1,1,1,0,
13,1,1,2,2,2,5,8,8,8,8,0,
14,0,0,0,0,0,0,0,9,9,9,0,
15,1,1,1,1,1,1,1,1,1,1,0,
16,1,2,2,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,1,1,0,
20,1,1,4,4,4,4,4,4,4,4,0,
21,1,1,1,1,1,7,7,7,7,7,0,
22,1,1,4,4,4,4,4,4,4,1,0,
23,0,3,3,3,3,3,8,8,8,8,0,
24,0,3,3,3,3,3,3,3,3,3,2,
25,1,1,1,5,1,7,7,9,9,9,0,
26,0,0,0,2,6,6,6,9,10,10,0,
27,2,2,2,2,2,2,2,2,2,2,2,
28,1,1,1,4,4,4,4,4,2,11,0,
29,2,2,2,2,2,2,3,3,3,2,2,
30,1,1,4,4,4,4,4,4,4,4,0,
31,0,0,4,4,4,4,4,4,4,4,0,
32,1,3,4,4,4,4,4,4,4,4,0,
33,1,1,4,4,4,4,4,4,4,4,0,
34,2,2,3,3,3,3,3,3,3,3,2,
35,2,2,2,3,6,6,6,6,6,6,2,
36,2,2,2,2,2,2,2,2,2,11,2,
37,0,0,0,0,0,0,0,0,9,9,2,
38,1,1,3,3,3,7,7,2,9,9,2,
39,2,2,2,2,2,2,2,2,2,2,2,
40,2,2,2,5,5,5,5,5,5,5,2,
41,1,1,1,5,5,5,5,5,5,5,2,
42,2,2,2,5,5,5,5,5,5,5,2,
43,2,3,3,5,5,5,3,3,3,5,2,
44,2,2,2,2,2,2,2,2,8,2,2,
45,0,0,0,5,5,7,3,9,10,10,2,
46,2,2,3,3,3,3,3,3,3,2,2,
47,2,2,2,2,2,2,2,2,2,11,2,
48,2,2,2,2,2,2,2,2,2,2,2,
49,2,2,2,5,5,5,5,5,5,5,2,
50,2,3,3,3,3,3,3,3,3,3,2,
51,2,3,3,3,3,3,3,3,3,3,2,
52,2,3,3,3,3,3,3,3,3,3,2,
53,2,2,2,3,3,3,3,3,3,3,2,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.13076848463399635,0.09906340807577554,0.08824054262014666,0.10525756395409562,0.11417264791449724,0.11694244104582098,0.1305929959869439,0.13677464030984446,0.128675890846234,0.12665841664089283,0.19404404066184902,
NMI,0.38967586822874223,0.26155927668482132,0.29246954997673114,0.32180693783071335,0.38820386982925142,0.37733853730089334,0.5066433732607275,0.55805508214719746,0.44878122930021502,0.48322315894051393,1.0,
Silhoutte,0.09634591,0.07034459,0.06641502,0.08336275,0.10533305,0.12281158,0.17775679,0.20741546,0.20390727,0.22582563,0.14960892,
