,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,0,4,4,5,6,6,6,6,6,2,
1,0,0,4,4,6,6,1,9,9,9,2,
2,0,0,0,0,6,6,6,6,6,6,2,
3,1,1,3,3,3,3,3,3,3,3,1,
4,1,3,4,4,1,6,6,6,6,6,2,
5,1,2,4,4,1,1,1,1,8,8,0,
6,1,1,2,2,6,7,7,9,9,9,0,
7,1,1,4,4,1,1,1,1,8,8,0,
8,0,0,0,5,5,5,5,5,5,11,3,
9,2,2,4,4,1,1,1,8,1,1,2,
10,1,1,4,4,1,1,1,1,8,8,0,
11,0,0,0,5,5,7,7,9,7,7,3,
12,1,1,1,1,4,4,4,4,4,4,0,
13,1,3,3,3,3,3,3,3,3,3,1,
14,1,1,1,1,4,4,4,4,4,4,0,
15,1,1,1,1,4,4,4,4,4,4,0,
16,1,1,4,4,1,4,1,1,4,4,0,
17,1,1,1,1,4,4,4,4,4,4,0,
18,1,1,1,1,4,4,4,4,4,4,0,
19,1,1,1,1,4,4,4,4,4,4,0,
20,1,1,1,1,4,4,4,4,4,4,0,
21,1,1,4,4,1,1,1,9,9,9,0,
22,1,1,1,1,4,4,4,4,4,4,0,
23,0,3,3,3,3,3,8,1,8,8,1,
24,2,3,3,3,3,3,3,3,3,3,1,
25,1,3,3,3,3,3,3,3,3,3,1,
26,1,3,3,3,3,3,3,3,3,3,1,
27,2,2,4,4,1,1,1,8,1,2,3,
28,2,2,2,3,1,1,1,8,8,3,3,
29,2,2,2,2,6,6,1,2,2,2,3,
30,1,1,4,4,1,1,1,8,1,1,2,
31,0,0,0,0,0,7,7,9,7,7,3,
32,2,2,4,4,1,1,1,8,1,1,2,
33,2,2,4,4,1,1,1,8,1,1,2,
34,2,2,2,2,2,2,2,7,10,10,3,
35,2,2,2,4,6,6,6,6,6,6,2,
36,2,2,2,2,5,5,5,5,5,11,3,
37,1,1,0,5,5,5,5,5,5,5,3,
38,1,1,4,4,5,5,5,0,0,5,3,
39,2,2,2,2,2,2,2,2,2,2,3,
40,2,3,2,2,2,2,2,7,10,10,3,
41,0,1,4,5,2,2,2,7,10,10,3,
42,1,1,4,2,2,2,2,7,10,10,3,
43,2,3,3,3,3,3,3,3,3,3,1,
44,2,2,2,2,6,6,8,2,2,2,3,
45,2,3,3,3,3,3,3,3,3,3,1,
46,2,2,2,2,6,6,6,2,2,2,3,
47,2,2,2,5,5,5,5,5,5,11,3,
48,1,1,2,5,5,5,5,5,5,5,3,
49,2,2,2,2,6,6,6,2,2,2,3,
50,2,3,3,3,3,3,3,3,3,3,1,
51,2,2,2,2,6,6,6,2,2,2,3,
52,1,0,0,5,2,7,7,9,7,7,3,
53,2,2,2,2,6,6,6,2,2,2,3,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.06185132687087658,0.0809443101958571,0.10736442923366855,0.11572410570980209,0.11233635051256058,0.1171248477999666,0.11801607978213366,0.11145368393978015,0.11363516980470856,0.1121855770680447,0.14802829830138303,
NMI,0.24263531240245725,0.40133116745308689,0.56976050924354549,0.6033128833697069,0.55654572239235045,0.59382313630895467,0.54991776460884356,0.63482907286457368,0.65966530262629375,0.67874655183978194,1.0,
Silhoutte,0.0398959,0.05439205,0.11016316,0.12503576,0.13078511,0.13763056,0.14683421,0.15122981,0.17605301,0.1894912,0.09286046,
