,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,
0,1,1,1,1,1,1,1,1,1,1,1,0,
1,0,0,0,0,0,7,7,7,7,7,7,1,
2,2,2,2,5,5,5,5,5,5,5,5,1,
3,2,2,2,2,2,2,2,2,2,2,2,1,
4,0,0,0,4,0,7,7,7,10,10,10,0,
5,1,1,1,1,1,1,1,1,1,1,1,0,
6,0,0,0,0,4,7,7,7,7,7,7,1,
7,2,2,2,2,4,4,4,4,4,4,4,1,
8,2,2,2,2,2,2,2,2,2,6,6,1,
9,1,1,1,1,1,1,1,1,1,1,1,0,
10,2,2,2,2,2,2,2,2,2,2,2,1,
11,1,1,1,1,1,1,1,1,1,1,1,0,
12,2,2,2,2,2,2,2,2,2,2,2,1,
13,1,1,1,1,1,1,1,1,1,1,1,0,
14,0,3,4,4,6,6,8,8,8,8,8,3,
15,0,0,4,4,6,6,8,9,9,9,11,3,
16,0,0,4,4,4,4,4,4,4,4,4,3,
17,0,3,4,4,6,6,8,8,8,8,8,3,
18,1,1,1,1,1,1,1,1,1,1,1,0,
19,0,0,0,0,2,7,6,6,6,6,6,1,
20,2,3,3,5,5,5,5,5,5,5,5,1,
21,1,1,1,1,1,1,1,1,1,1,1,0,
22,0,0,0,5,5,5,5,5,5,5,5,1,
23,0,0,4,2,4,4,4,4,4,4,4,3,
24,0,0,4,4,4,4,4,4,4,4,4,3,
25,2,2,2,5,5,2,2,2,2,2,2,1,
26,0,2,4,4,6,6,8,9,9,9,11,3,
27,1,2,2,2,2,7,6,6,6,6,6,1,
28,1,2,2,5,1,2,1,1,1,1,1,0,
29,0,3,3,3,3,3,6,6,6,6,6,2,
30,2,2,2,2,2,2,2,2,2,2,2,1,
31,2,0,0,5,5,5,5,5,5,5,5,1,
32,2,2,2,5,5,5,5,5,5,5,5,1,
33,2,2,2,2,2,2,2,2,2,2,2,1,
34,2,3,3,3,3,3,3,3,3,3,3,2,
35,1,1,1,1,1,1,1,1,1,1,1,0,
36,1,1,1,1,1,1,1,1,1,1,1,0,
37,0,0,0,0,0,0,0,0,10,11,12,2,
38,0,0,0,0,0,0,0,0,0,11,12,2,
39,2,3,3,3,3,3,3,3,3,3,9,2,
40,2,3,3,3,3,3,3,3,3,3,3,2,
41,0,0,0,0,0,0,0,0,0,0,12,2,
42,2,3,3,3,3,3,3,3,3,3,3,2,
43,0,0,0,3,3,3,3,3,3,3,3,2,
44,2,3,3,3,3,3,3,3,3,3,3,2,
45,0,0,4,4,6,6,8,9,9,9,11,3,
46,0,0,4,4,6,6,8,9,9,4,4,3,
47,0,3,3,3,3,3,0,7,7,7,9,2,
48,0,0,0,0,0,0,0,0,10,10,10,1,
49,0,3,3,3,3,3,3,3,8,6,9,2,
50,0,3,3,3,3,3,3,3,3,3,3,2,
51,0,0,0,0,0,0,0,0,0,11,9,3,
52,1,1,1,1,1,1,1,1,1,1,1,0,
53,0,3,3,3,4,4,6,9,9,9,11,2,
54,99,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.1245176111950063,0.1417485322283566,0.1709060422758977,0.18037177036782148,0.17800211178276235,0.17924841051230905,0.17438734819745605,0.16972590185719977,0.16043102532316475,0.16276592610335258,0.15883445018165254,0.20786907385925535,
NMI,0.46685723620873998,0.48322502462840172,0.66735268887419519,0.67323323806267132,0.67125293047849699,0.65163069699429121,0.66846907219453777,0.6203444077395005,0.60696458369216943,0.62684718276794449,0.65029844471482967,1.0,
Silhoutte,0.04970674,0.09759552,0.14385109,0.15928338,0.1724174,0.19210596,0.2104242,0.22053934,0.2018449,0.20653146,0.21046835,0.11915458,
