,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,4,4,4,4,4,4,4,3,0
1,0,1,0,5,5,5,5,5,5,5,0,1
2,0,3,4,4,4,4,4,4,4,4,3,0
3,1,3,3,3,3,6,3,3,3,3,2,2
4,0,0,4,4,4,4,4,4,4,4,3,0
5,2,2,4,4,4,4,4,4,4,4,3,2
6,1,1,1,5,5,5,5,5,5,5,0,1
7,0,3,3,5,5,5,5,5,5,5,0,1
8,0,0,0,5,5,7,7,8,10,10,4,3
9,0,3,3,3,6,6,3,3,3,3,2,3
10,2,3,3,5,5,5,3,3,3,3,3,2
11,2,2,2,2,2,2,2,2,2,2,3,2
12,2,2,2,2,2,2,2,2,2,2,1,2
13,2,3,3,3,3,3,3,3,8,8,2,2
14,2,2,2,2,2,2,2,9,9,9,1,4
15,2,2,2,2,2,2,2,2,2,2,1,4
16,2,2,2,2,2,2,2,2,2,2,1,2
17,2,2,2,2,2,2,2,2,2,2,1,4
18,2,2,2,2,2,2,2,2,2,2,1,4
19,2,2,2,2,2,2,2,2,2,2,1,4
20,2,2,2,2,2,2,2,2,2,2,1,4
21,2,2,2,2,2,2,2,2,2,2,1,4
22,2,2,2,2,2,2,2,2,2,2,1,4
23,0,3,3,3,3,6,3,3,3,3,2,3
24,1,3,3,3,3,3,8,8,8,8,2,5
25,0,0,0,0,3,3,8,9,9,9,2,3
26,1,3,3,3,3,3,8,8,8,8,2,5
27,1,1,1,1,1,1,2,2,2,2,4,6
28,1,1,1,1,1,1,1,1,1,1,4,6
29,1,1,1,1,1,1,1,1,1,1,4,6
30,1,3,3,3,6,6,6,6,6,6,2,7
31,1,1,1,3,6,6,6,6,6,6,2,7
32,0,0,3,3,6,6,6,6,6,6,2,7
33,1,3,3,3,6,6,6,6,6,6,2,7
34,0,1,1,1,1,1,1,1,1,1,4,3
35,1,3,4,4,4,4,4,4,4,4,3,0
36,0,0,0,3,5,7,7,7,10,10,4,3
37,0,0,0,3,3,7,7,7,10,11,4,3
38,0,1,1,1,0,1,0,0,1,1,4,3
39,1,1,1,1,1,1,1,1,1,1,4,3
40,1,1,1,1,1,1,7,7,7,7,4,6
41,2,3,3,5,5,7,7,7,7,7,4,8
42,0,3,3,5,5,7,7,7,7,7,4,8
43,1,1,1,1,1,3,8,8,8,8,2,5
44,1,1,1,1,1,1,1,1,1,1,4,6
45,0,0,0,0,0,0,0,9,9,9,2,3
46,1,1,1,1,1,1,1,1,1,1,4,6
47,2,3,3,3,3,7,8,8,10,11,4,3
48,1,1,1,1,1,1,1,1,1,1,4,6
49,1,1,1,1,1,1,1,1,1,1,4,6
50,1,1,1,1,1,1,1,1,1,1,4,6
51,1,1,1,1,1,1,1,1,1,1,4,6
52,1,1,1,1,1,1,1,1,1,1,3,6
53,1,1,1,1,1,1,1,1,1,1,4,6
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.08019759377828384,0.09333805274441073,0.10526655330090721,0.11908123631047654,0.11530779162939415,0.12534133905415276,0.11443152243446103,0.10746881654433404,0.11706962034109923,0.11500027941927561,0.14289008810162465,0.0971790730825159
NMI,0.27106269373988601,0.41613737092317232,0.52607706630070306,0.65033026696030749,0.62409240978394753,0.77641567806630285,0.66837081985772451,0.64340374373415188,0.67843947626830881,0.67044486675833925,1.0,0.65375287382552549
