,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,2,2,4,5,6,6,6,5,3,0
1,99,99,99,99,99,99,99,99,99,99
2,2,2,4,5,6,6,6,5,3,0
3,1,3,4,4,4,4,4,4,3,1
4,2,2,4,5,6,6,6,5,3,0
5,1,3,3,3,3,3,3,3,3,1
6,1,1,1,1,1,1,1,1,1,2
7,1,1,1,3,3,3,3,3,3,1
8,1,1,1,1,1,1,1,1,1,2
9,1,3,3,4,4,4,4,4,3,1
10,1,2,3,3,3,1,3,3,3,1
11,0,0,0,0,0,7,8,8,4,3
12,1,1,1,1,1,1,1,1,3,1
13,0,1,1,5,5,5,5,6,3,4
14,0,3,3,3,3,3,3,3,3,1
15,1,1,1,1,1,1,1,1,1,2
16,1,1,1,1,1,1,1,1,1,2
17,1,1,1,1,1,1,1,1,1,2
18,1,1,1,1,1,1,1,1,1,2
19,1,1,1,1,1,1,1,1,1,2
20,1,1,1,1,1,1,1,1,1,2
21,1,1,1,1,1,1,1,1,1,2
22,1,3,4,4,4,4,4,4,3,1
23,0,3,3,3,3,3,3,3,3,1
24,2,2,2,2,2,2,2,2,4,5
25,2,2,2,2,2,2,2,2,4,5
26,0,0,1,5,5,5,5,6,3,4
27,2,3,3,3,3,3,3,3,3,1
28,2,3,4,4,4,4,4,4,2,1
29,0,3,3,3,3,3,3,3,3,1
30,1,1,4,4,4,4,4,4,2,6
31,1,1,4,4,4,4,4,4,2,6
32,1,1,4,4,4,4,4,4,2,6
33,1,3,4,4,4,4,4,4,2,6
34,1,1,4,4,4,4,4,4,2,1
35,0,3,3,5,6,6,6,5,3,0
36,2,2,2,2,2,7,7,7,4,1
37,2,2,2,2,2,2,7,7,4,5
38,2,2,2,2,2,7,7,7,4,5
39,2,2,2,2,2,1,7,7,4,1
40,2,2,2,2,2,2,2,2,4,5
41,2,2,2,2,2,2,2,2,4,5
42,2,2,2,2,2,2,2,2,4,5
43,0,0,0,0,6,6,6,9,3,3
44,2,2,2,2,2,2,2,2,4,5
45,0,3,3,5,5,5,5,6,3,4
46,0,3,3,3,1,7,8,8,4,3
47,2,2,2,2,2,7,7,7,4,5
48,2,2,2,2,2,2,2,2,4,5
49,2,2,2,2,2,2,2,2,4,5
50,2,2,2,2,2,2,2,2,4,5
51,2,3,3,5,5,5,5,6,3,4
52,2,2,2,2,6,2,2,2,4,5
53,2,2,2,2,2,7,7,7,4,5
54,0,0,0,0,0,6,0,9,3,3
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.1500463582473232,0.13055245163432785,0.14766501390827574,0.16318068871872418,0.16327108842229696,0.1526904387160884,0.15069362880420561,0.15185926970791247,0.17782394933238985,0.14881104899946723
NMI,0.40838976892130086,0.46136501746418168,0.64059991721979404,0.69212626349594575,0.64099339084486284,0.65156237474530199,0.68769173789628857,0.68423755612242543,1.0,0.67258406363537393
