,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,3,3,5,5,5,5,5,5,5,0,
1,2,2,2,2,2,2,2,2,2,2,1,
2,2,2,2,5,5,5,5,5,5,5,0,
3,2,2,4,2,2,7,7,7,7,7,1,
4,0,3,3,5,5,5,5,5,5,5,0,
5,2,2,2,5,5,5,5,5,5,5,0,
6,2,2,2,2,2,2,2,2,2,2,1,
7,2,2,2,2,2,2,2,2,2,2,1,
8,0,1,1,2,6,1,1,9,9,9,3,
9,0,0,4,4,4,4,8,8,8,8,4,
10,2,2,2,2,2,7,7,8,8,8,1,
11,2,2,2,2,2,2,2,2,2,2,1,
12,2,2,2,2,2,2,2,2,2,2,1,
13,2,2,2,2,2,7,7,7,7,7,1,
14,1,3,3,3,3,3,3,3,3,1,2,
15,1,3,3,3,3,3,3,3,3,1,2,
16,2,3,3,3,3,3,3,3,3,1,2,
17,1,3,3,3,3,3,3,3,3,1,2,
18,1,3,3,3,3,3,3,3,3,1,2,
19,1,3,3,3,3,3,3,3,3,1,2,
20,1,3,3,3,3,3,3,3,3,1,2,
21,2,2,2,3,3,3,3,3,3,2,2,
22,1,3,3,3,3,3,3,3,3,1,2,
23,2,2,2,2,2,7,7,8,8,7,1,
24,0,0,0,0,0,7,7,8,8,8,1,
25,1,3,3,3,3,3,3,3,3,1,2,
26,0,0,0,0,6,7,8,7,7,7,1,
27,1,1,1,1,1,1,1,1,1,3,3,
28,1,1,1,1,1,4,4,4,4,4,3,
29,1,1,1,1,1,1,1,1,1,3,3,
30,2,2,4,4,4,4,4,4,4,4,4,
31,0,0,4,4,4,4,4,4,4,4,4,
32,0,0,4,4,4,4,4,4,4,4,4,
33,2,2,4,4,4,4,4,4,4,4,4,
34,0,0,0,0,0,0,8,9,10,10,3,
35,1,3,3,5,5,5,5,5,5,5,0,
36,1,1,1,1,6,1,1,9,9,9,3,
37,1,1,1,1,1,1,1,1,1,3,3,
38,1,1,1,1,1,1,8,1,10,10,3,
39,1,1,1,1,6,1,1,9,9,9,3,
40,2,2,2,2,6,6,6,6,6,6,3,
41,2,2,2,2,6,6,6,6,6,6,3,
42,2,2,2,2,6,6,6,6,6,6,3,
43,2,2,2,2,6,6,6,6,6,6,3,
44,1,1,1,1,1,1,1,1,1,3,3,
45,1,1,1,1,1,1,1,9,9,9,3,
46,1,1,1,1,1,1,1,1,1,3,3,
47,1,1,1,1,1,1,1,9,1,9,3,
48,1,1,1,1,1,1,1,1,1,3,3,
49,1,1,1,1,1,1,1,1,10,10,3,
50,1,1,1,1,1,1,1,1,10,10,3,
51,1,1,1,1,1,7,7,7,7,7,3,
52,2,2,2,5,5,5,5,5,10,11,0,
53,1,1,1,1,1,1,1,1,1,3,3,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.08639914938985552,0.16071264131314456,0.17290351339229143,0.1921232032152635,0.19976779101076647,0.20623187659207706,0.19665516189623214,0.18325247697491837,0.17516182783083223,0.17331173105515194,0.229035834372404,
NMI,0.28543355317245578,0.5403652097141346,0.6188516962464321,0.81202741567167491,0.84543460081808997,0.81500901512060897,0.75952862948899358,0.75612962858041255,0.710879715736633,0.7002338288371337,1.0,
Silhoutte,-0.00220093,0.07412499,0.0968899,0.15912482,0.19845605,0.22667237,0.23748704,0.22899966,0.22664102,0.21833319,0.18357595,
