,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,4,6,6,6,6,10,6,2,0
1,0,0,0,5,5,5,5,5,5,5,0,1
2,1,1,1,1,1,1,7,7,7,7,1,2
3,1,1,1,1,1,7,1,1,1,1,1,3
4,1,3,4,4,6,6,6,2,10,6,2,0
5,1,3,3,3,6,6,2,2,10,11,2,0
6,0,0,0,5,5,5,5,5,5,5,0,1
7,1,1,1,5,5,7,5,5,5,5,0,3
8,2,2,2,2,6,2,2,2,2,11,3,0
9,1,1,1,1,1,7,1,1,1,1,1,3
10,1,1,1,1,1,7,1,1,1,1,1,3
11,2,2,2,2,6,2,2,2,2,11,3,4
12,1,3,3,3,6,6,3,8,10,10,2,0
13,1,1,1,1,1,7,1,1,1,1,1,3
14,1,1,1,1,1,7,1,1,1,1,1,3
15,2,3,3,3,3,3,3,3,3,3,2,5
16,0,3,3,3,3,3,3,3,10,10,2,0
17,1,3,3,3,6,3,3,2,10,10,2,0
18,2,3,3,3,3,3,3,3,3,3,2,5
19,2,3,3,3,3,3,3,3,3,10,2,5
20,1,3,3,3,3,3,3,3,3,3,2,5
21,0,0,3,5,5,5,5,5,5,5,0,1
22,1,1,4,4,3,3,4,4,4,4,2,5
23,1,1,1,1,5,7,1,1,1,1,1,3
24,1,1,4,4,4,4,4,4,4,4,4,3
25,1,1,1,1,1,1,7,7,7,7,1,3
26,0,0,4,4,4,4,4,4,4,4,4,6
27,0,2,2,5,5,2,7,7,7,10,3,7
28,2,2,2,2,6,2,2,2,2,11,3,4
29,2,2,2,2,6,2,2,2,2,11,3,4
30,1,1,1,1,1,1,7,7,7,7,1,2
31,0,1,1,1,1,1,7,7,7,7,1,2
32,1,1,1,1,1,1,7,7,7,7,1,2
33,1,1,1,1,1,1,7,7,7,7,1,2
34,0,0,0,0,0,0,0,0,6,0,3,7
35,2,2,2,2,6,2,2,2,2,11,3,4
36,2,2,2,2,2,2,8,8,2,11,3,7
37,2,2,2,2,2,6,6,6,6,2,3,7
38,2,2,3,3,2,6,6,6,6,2,3,7
39,2,2,2,2,2,2,8,8,10,11,3,7
40,0,0,0,0,5,7,8,8,8,8,3,7
41,1,0,0,0,0,7,8,8,8,8,3,7
42,1,1,1,1,1,7,8,8,8,8,3,7
43,2,3,4,4,4,4,4,9,9,9,4,7
44,2,2,2,2,2,2,6,6,6,2,3,4
45,0,0,4,4,4,4,4,4,4,4,4,6
46,2,2,4,4,2,7,6,6,6,2,3,4
47,2,2,2,2,2,2,6,9,2,11,3,7
48,2,2,4,4,4,4,4,4,4,4,4,6
49,2,2,2,2,2,2,6,6,6,2,3,4
50,2,2,2,2,2,6,6,6,6,2,3,4
51,1,1,1,5,5,7,1,1,1,1,4,3
52,2,3,3,3,3,5,6,9,9,9,3,7
53,2,3,3,3,3,5,3,9,9,9,4,7
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.08690032617699087,0.12583880986187418,0.12845910270136435,0.12439140275422635,0.12293654326256528,0.11334433677871181,0.12410917628472073,0.11921738546487795,0.12724199249603557,0.12407262247838366,0.17889154061406065,0.13004205177883416
NMI,0.2704225813283484,0.50859060944989221,0.5580979313802551,0.63589494164563287,0.60486154031742079,0.62186263162220545,0.63950383590000404,0.5940615619330607,0.67990079933587466,0.66464392351621093,1.0,0.69042907946241783
