,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,1,2,1,5,5,5,6,5,5,5,1,
1,0,1,0,0,6,7,5,6,10,10,1,
2,2,3,3,5,5,5,3,5,5,3,1,
3,2,3,3,3,3,3,3,3,3,3,1,
4,0,2,1,5,5,5,6,5,5,5,1,
5,0,0,0,0,0,0,0,0,0,0,2,
6,0,0,0,0,6,7,5,6,10,10,1,
7,0,0,4,5,5,5,8,8,8,8,1,
8,1,1,1,5,5,5,8,8,8,8,2,
9,2,3,3,3,3,3,3,3,3,3,1,
10,2,3,3,3,3,3,7,7,7,7,1,
11,0,0,0,0,0,7,7,7,7,7,1,
12,0,3,3,3,3,5,7,7,7,7,1,
13,0,3,3,3,3,3,3,3,3,9,1,
14,1,2,4,5,6,6,6,9,9,9,1,
15,2,2,2,2,2,2,2,2,2,2,0,
16,2,2,2,2,2,2,2,2,2,2,0,
17,2,2,2,2,2,2,2,2,2,2,0,
18,2,2,2,2,2,2,2,2,2,2,0,
19,2,2,2,2,2,2,2,2,2,2,0,
20,2,2,2,2,2,2,2,2,2,2,0,
21,0,0,0,1,6,0,5,6,10,10,1,
22,2,2,2,2,2,2,2,2,2,2,0,
23,2,3,4,3,6,6,6,9,9,9,1,
24,2,3,4,3,6,6,6,9,9,9,1,
25,0,0,4,5,6,6,6,9,9,9,1,
26,1,1,1,1,1,1,1,1,1,1,2,
27,1,1,1,4,4,4,4,4,4,4,2,
28,1,1,4,4,4,4,4,4,4,4,2,
29,1,1,1,4,4,4,4,4,4,4,2,
30,2,3,3,3,3,3,3,3,3,3,1,
31,2,3,3,3,3,3,3,3,3,3,1,
32,2,3,3,3,3,3,3,3,3,3,1,
33,2,3,3,3,3,3,3,3,3,11,1,
34,2,3,3,3,3,3,3,3,3,11,1,
35,2,2,2,5,5,5,6,5,5,5,1,
36,1,1,1,1,1,1,8,8,8,8,2,
37,1,1,1,1,4,7,5,6,6,6,2,
38,1,1,1,1,4,7,5,6,6,6,2,
39,1,1,1,1,1,1,1,1,1,1,2,
40,1,1,4,4,4,4,4,4,4,4,2,
41,1,1,4,4,4,4,4,4,4,4,2,
42,1,1,1,4,4,4,4,4,4,4,2,
43,1,1,1,4,4,4,4,4,4,4,2,
44,1,1,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,1,1,2,
47,0,0,4,4,4,7,4,6,6,6,2,
48,1,1,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,1,1,2,
51,1,1,1,1,1,1,1,1,1,1,2,
52,1,1,1,1,1,1,1,1,1,1,2,
53,1,1,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.11868877845652799,0.15829611224878645,0.13531835734529876,0.14506006755664883,0.14650640917328694,0.13713608886315243,0.13989007641818055,0.1379592123382703,0.13978016383152142,0.13229993655658548,0.18063803067763057,
NMI,0.52274087751518572,0.61988301786645594,0.53479217465107043,0.63249018395897272,0.67422240888962359,0.59432689849503018,0.62579174751584354,0.59949057655013605,0.64085500869812406,0.62988749506384123,1.0,
Silhoutte,0.0740933,0.14793561,0.12828349,0.15356198,0.16624954,0.18473783,0.20502576,0.23437313,0.25499723,0.24803043,0.15523287,
