,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,1,2,2,5,5,5,5,5,5,0,0
1,0,0,0,0,6,7,7,7,6,1,1
2,1,3,3,5,5,5,5,5,5,0,0
3,0,3,3,3,3,3,3,3,3,1,2
4,1,2,2,5,5,5,5,5,5,0,0
5,0,0,0,0,0,7,7,7,7,1,3
6,0,0,0,0,6,6,6,6,6,1,1
7,1,3,4,4,6,7,7,7,7,1,3
8,0,2,4,4,6,7,7,7,7,1,3
9,0,3,3,3,3,3,3,3,3,1,2
10,2,2,2,2,2,7,7,7,7,1,3
11,0,0,1,1,1,1,8,9,9,3,4
12,2,2,2,2,2,2,2,2,7,1,3
13,2,3,3,3,3,3,3,3,3,1,2
14,2,3,3,3,3,3,3,3,3,1,2
15,2,2,2,2,2,2,2,2,2,1,5
16,2,2,2,2,2,2,2,2,2,1,5
17,2,2,2,2,2,2,2,2,2,1,5
18,2,2,2,2,2,2,2,2,2,1,5
19,2,2,2,2,2,2,2,2,2,1,5
20,2,2,2,2,2,2,2,2,2,1,5
21,2,2,2,2,2,2,2,2,2,1,5
22,2,2,2,2,2,2,2,2,2,1,5
23,1,3,3,3,3,3,3,3,3,1,2
24,2,3,3,3,3,6,6,6,10,1,6
25,0,0,0,0,0,0,0,0,0,2,4
26,0,3,3,3,6,6,6,6,10,1,6
27,1,1,4,4,4,4,4,4,4,2,7
28,1,1,4,4,4,4,4,4,4,2,7
29,1,1,1,1,1,1,1,1,10,2,8
30,1,1,4,4,4,4,4,4,4,2,7
31,1,1,4,4,4,4,4,4,4,2,7
32,1,1,4,4,4,4,4,4,4,2,7
33,1,1,4,4,4,4,4,4,4,2,7
34,1,1,1,1,1,1,1,1,1,2,8
35,2,2,2,5,5,5,5,5,5,0,0
36,0,0,1,5,6,7,7,8,8,2,4
37,1,1,1,1,1,1,1,1,1,2,4
38,1,1,1,1,1,1,1,1,1,2,4
39,1,1,1,1,1,1,1,1,1,2,8
40,1,1,1,1,1,1,1,1,1,2,8
41,1,1,1,1,1,1,1,1,1,2,4
42,1,1,1,1,1,1,1,1,1,2,4
43,1,3,1,1,1,6,6,6,10,3,6
44,1,1,1,1,1,1,1,1,1,2,8
45,1,1,1,1,1,1,1,1,1,2,8
46,1,1,1,0,0,6,8,8,8,2,4
47,1,1,1,1,1,1,1,1,1,2,8
48,1,1,1,1,1,1,1,1,1,2,8
49,1,1,1,1,1,1,1,1,1,2,8
50,1,1,1,1,1,1,1,1,10,2,8
51,1,1,1,0,6,1,8,8,8,2,4
52,0,0,0,0,0,0,8,9,9,3,4
53,1,1,1,1,1,1,1,1,1,2,4
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.15142928142299733,0.2178840262477557,0.19275222448175602,0.18947254232620517,0.19583460860787422,0.185178999972514,0.18757838415429637,0.18670862896619977,0.18080680271208116,0.256340197337543,0.1581445532934852
NMI,0.4206105538268724,0.5794921989663756,0.47139438044068221,0.51764366479724711,0.577658777875103,0.58769200371621089,0.63344185187738877,0.69108173123656391,0.63544813821553392,1.0,0.63101222054947514
