,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,3,3,4,4,7,7,7,5,5,5,
1,0,3,3,4,4,7,7,7,5,5,5,
2,2,2,2,2,2,2,2,2,2,2,0,
3,2,2,2,2,2,2,2,2,2,2,0,
4,0,3,4,4,4,7,7,7,5,5,5,
5,0,0,0,0,6,6,8,8,8,8,1,
6,0,1,0,4,6,7,7,8,8,8,5,
7,0,0,4,4,4,4,4,4,4,4,3,
8,0,0,4,4,4,4,4,4,4,4,3,
9,2,2,2,2,2,2,2,2,2,2,0,
10,2,2,2,2,2,2,2,2,2,2,0,
11,0,0,1,3,3,3,3,3,7,7,5,
12,2,2,4,5,6,6,8,8,8,8,0,
13,2,2,2,2,2,2,2,2,2,2,0,
14,1,3,3,3,3,3,3,3,3,3,1,
15,2,3,3,3,3,3,3,3,3,3,1,
16,0,3,3,3,3,5,8,9,9,9,1,
17,2,3,3,3,3,3,3,3,3,3,1,
18,2,3,3,3,3,3,3,3,3,3,1,
19,2,3,3,3,3,3,3,3,3,3,1,
20,2,3,3,3,3,3,3,3,3,3,1,
21,1,3,3,3,6,6,8,8,8,8,1,
22,99,99,99,99,99,99,99,99,99,99,99,
23,2,2,2,5,5,5,5,5,10,10,0,
24,0,3,4,5,5,5,5,5,10,10,1,
25,0,3,3,5,5,5,5,5,10,10,1,
26,2,3,3,3,3,3,3,3,3,3,1,
27,1,1,1,1,1,1,1,1,1,1,4,
28,1,1,1,1,1,1,1,1,1,1,4,
29,1,1,1,1,1,1,1,1,1,1,4,
30,2,2,2,2,2,2,2,2,2,2,0,
31,2,2,2,2,2,2,2,2,2,2,0,
32,2,2,2,2,2,2,2,2,2,2,0,
33,1,1,1,1,1,1,1,1,1,1,4,
34,1,1,1,1,1,1,1,1,1,1,4,
35,0,3,4,4,4,7,7,7,5,5,5,
36,1,1,4,4,4,4,4,4,4,4,3,
37,0,0,0,0,6,6,6,6,6,6,4,
38,1,1,1,1,1,1,1,1,1,1,4,
39,1,1,1,1,1,1,1,9,9,9,4,
40,1,1,1,1,1,1,1,1,1,1,4,
41,1,1,1,1,1,1,1,1,1,1,4,
42,1,1,1,1,1,1,1,1,1,1,4,
43,1,1,1,1,1,1,1,1,1,1,4,
44,1,1,1,1,1,1,1,1,1,1,4,
45,1,1,1,1,1,1,1,1,1,1,4,
46,1,1,4,5,5,5,5,9,9,9,4,
47,0,0,0,0,6,6,6,6,6,6,4,
48,1,1,1,1,1,1,1,1,1,1,4,
49,1,1,1,1,1,1,1,1,1,1,4,
50,1,1,1,1,1,1,1,1,1,1,4,
51,1,1,3,5,5,5,5,5,10,10,4,
52,0,0,0,0,0,3,7,7,7,7,5,
53,1,1,1,1,5,5,6,6,6,6,4,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.15751079349066455,0.20496439511348052,0.17918994570880273,0.207401879905091,0.19835982347616643,0.20548565218142278,0.20346702151070145,0.19503212542422235,0.20008672065797675,0.20008672065797675,0.22977234023559637,
NMI,0.55416405862193907,0.69398226925158091,0.59393416153636658,0.69243080740520913,0.64300769650669143,0.69278656048023868,0.74871832160314711,0.69901308165983234,0.71852907502746344,0.71852907502746344,1.0,
Silhoutte,0.11741149,0.18033956,0.17603049,0.22978942,0.2121479,0.26625164,0.27466286,0.27751752,0.32586988,0.32586988,0.24219359,
