,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,3,3,5,5,5,5,5,5,5,0,0
1,2,2,2,2,2,2,2,2,2,2,1,1
2,2,2,2,5,5,5,5,5,5,5,0,0
3,2,2,4,2,2,7,7,7,7,7,1,1
4,0,3,3,5,5,5,5,5,5,5,0,0
5,2,2,2,5,5,5,5,5,5,5,0,0
6,2,2,2,2,2,2,2,2,2,2,1,1
7,2,2,2,2,2,2,2,2,2,2,1,1
8,0,1,1,2,6,1,1,9,9,9,3,2
9,0,0,4,4,4,4,8,8,8,8,4,1
10,2,2,2,2,2,7,7,8,8,8,1,1
11,2,2,2,2,2,2,2,2,2,2,1,1
12,2,2,2,2,2,2,2,2,2,2,1,1
13,2,2,2,2,2,7,7,7,7,7,1,1
14,1,3,3,3,3,3,3,3,3,1,2,3
15,1,3,3,3,3,3,3,3,3,1,2,3
16,2,3,3,3,3,3,3,3,3,1,2,3
17,1,3,3,3,3,3,3,3,3,1,2,3
18,1,3,3,3,3,3,3,3,3,1,2,3
19,1,3,3,3,3,3,3,3,3,1,2,3
20,1,3,3,3,3,3,3,3,3,1,2,3
21,2,2,2,3,3,3,3,3,3,2,2,3
22,1,3,3,3,3,3,3,3,3,1,2,3
23,2,2,2,2,2,7,7,8,8,7,1,1
24,0,0,0,0,0,7,7,8,8,8,1,1
25,1,3,3,3,3,3,3,3,3,1,2,1
26,0,0,0,0,6,7,8,7,7,7,1,1
27,1,1,1,1,1,1,1,1,1,3,3,4
28,1,1,1,1,1,4,4,4,4,4,3,4
29,1,1,1,1,1,1,1,1,1,3,3,4
30,2,2,4,4,4,4,4,4,4,4,4,5
31,0,0,4,4,4,4,4,4,4,4,4,5
32,0,0,4,4,4,4,4,4,4,4,4,5
33,2,2,4,4,4,4,4,4,4,4,4,5
34,0,0,0,0,0,0,8,9,10,10,3,2
35,1,3,3,5,5,5,5,5,5,5,0,0
36,1,1,1,1,6,1,1,9,9,9,3,2
37,1,1,1,1,1,1,1,1,1,3,3,2
38,1,1,1,1,1,1,8,1,10,10,3,2
39,1,1,1,1,6,1,1,9,9,9,3,2
40,2,2,2,2,6,6,6,6,6,6,3,6
41,2,2,2,2,6,6,6,6,6,6,3,6
42,2,2,2,2,6,6,6,6,6,6,3,6
43,2,2,2,2,6,6,6,6,6,6,3,6
44,1,1,1,1,1,1,1,1,1,3,3,2
45,1,1,1,1,1,1,1,9,9,9,3,2
46,1,1,1,1,1,1,1,1,1,3,3,2
47,1,1,1,1,1,1,1,9,1,9,3,2
48,1,1,1,1,1,1,1,1,1,3,3,2
49,1,1,1,1,1,1,1,1,10,10,3,2
50,1,1,1,1,1,1,1,1,10,10,3,4
51,1,1,1,1,1,7,7,7,7,7,3,4
52,2,2,2,5,5,5,5,5,10,11,0,0
53,1,1,1,1,1,1,1,1,1,3,3,2
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.08639914938985552,0.16071264131314456,0.17290351339229143,0.1921232032152635,0.19976779101076647,0.20623187659207706,0.19665516189623214,0.18325247697491837,0.17516182783083223,0.17331173105515194,0.229035834372404,0.18730373370911035
NMI,0.28543355317245578,0.5403652097141346,0.6188516962464321,0.81202741567167491,0.84543460081808997,0.81500901512060897,0.75952862948899358,0.75612962858041255,0.710879715736633,0.7002338288371337,1.0,0.81553255327875762
