,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,4,4,4,4,4,4,4,2,0
1,0,0,0,0,6,6,8,8,8,8,1,1
2,0,3,4,4,4,4,4,4,4,4,2,0
3,1,3,3,3,3,3,6,6,6,6,1,2
4,0,0,4,4,4,4,4,4,4,4,2,0
5,1,1,1,1,1,1,1,1,1,1,0,3
6,2,2,2,2,6,6,8,8,8,8,1,1
7,1,0,3,2,6,6,8,8,8,8,1,1
8,0,0,0,0,6,7,7,9,9,11,4,1
9,0,3,3,5,6,6,6,6,6,6,1,1
10,1,1,1,1,6,6,6,6,6,6,1,2
11,1,1,1,1,1,1,1,1,1,1,0,3
12,1,1,1,1,1,1,1,1,1,1,0,3
13,1,3,3,5,6,6,6,6,6,6,1,2
14,1,1,1,1,1,1,1,5,5,9,0,3
15,1,1,1,1,1,1,1,1,1,1,0,3
16,1,1,1,1,1,1,1,1,1,1,0,3
17,1,1,1,1,1,1,1,1,1,1,0,3
18,1,1,1,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,1,1,1,0,3
20,1,1,1,1,1,1,1,1,1,1,0,3
21,1,1,1,1,1,1,1,1,1,1,0,3
22,1,1,1,1,1,1,1,1,1,1,0,3
23,0,3,3,5,6,6,6,6,6,6,1,1
24,2,3,3,5,5,5,5,2,5,5,3,2
25,0,0,0,5,5,5,5,5,5,9,3,1
26,2,3,3,5,5,5,5,2,2,5,3,2
27,2,2,2,2,2,2,2,2,2,2,4,4
28,2,2,2,3,3,3,3,3,3,3,1,4
29,2,2,2,2,2,2,2,2,2,2,4,4
30,2,3,3,3,3,3,3,3,3,3,1,2
31,2,3,3,3,3,3,3,3,3,3,1,2
32,2,3,3,3,3,3,3,3,3,3,1,2
33,2,3,3,3,3,3,3,3,3,3,1,2
34,2,2,2,2,2,2,2,2,2,2,4,1
35,0,3,4,4,4,4,4,4,4,4,2,0
36,0,0,0,0,0,7,7,9,9,11,4,1
37,0,0,0,0,0,7,7,0,10,10,4,1
38,0,0,0,0,0,0,0,5,0,0,4,1
39,2,2,2,2,2,2,2,7,7,7,4,1
40,2,2,2,2,2,2,2,7,7,7,4,1
41,1,3,3,2,6,7,7,7,7,7,4,1
42,0,3,2,2,6,7,7,7,7,7,4,1
43,2,2,2,5,5,5,5,2,2,5,3,2
44,2,2,2,2,2,2,2,2,2,2,4,4
45,0,0,0,0,0,0,0,9,0,9,4,1
46,2,2,2,2,2,2,2,2,2,2,4,4
47,0,3,0,0,0,7,7,9,10,10,4,1
48,2,2,2,2,2,2,2,2,2,2,4,1
49,2,2,2,2,2,2,2,2,2,2,4,4
50,2,2,2,2,2,2,2,2,2,2,4,4
51,2,2,2,2,2,2,2,2,2,2,4,4
52,2,2,2,2,2,2,2,2,2,2,4,4
53,2,2,2,2,2,2,2,2,2,2,4,4
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.10539393368741345,0.1125967282421871,0.12625934142006962,0.13041153175341844,0.1333951154785359,0.13675265778581103,0.13508381985266876,0.12777117596530338,0.12554054224991218,0.12372510850097174,0.1529490194073242,0.11729933088378579
NMI,0.3811921544172629,0.44880076384233181,0.62016746392587263,0.71690426280105413,0.81194584778117018,0.85901484898373448,0.83926963245625263,0.71424231682047834,0.7312409716849847,0.75910212403000077,1.0,0.67496699693951157
