,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,2,2,4,5,5,5,5,5,5,3,0
1,2,2,0,5,5,7,7,7,7,1,1
2,1,3,1,5,5,5,5,5,5,3,1
3,1,3,3,3,3,3,3,3,3,3,2
4,0,0,0,5,5,5,5,5,5,3,0
5,1,1,1,1,1,1,1,1,1,1,3
6,2,2,4,5,5,7,7,7,7,1,1
7,0,0,0,0,6,6,6,6,6,0,1
8,0,1,1,1,6,6,6,6,6,0,1
9,1,3,3,3,3,3,3,3,3,3,2
10,2,0,4,5,5,5,5,5,5,3,0
11,1,1,1,1,1,1,1,1,1,1,3
12,1,1,1,1,1,1,1,1,1,1,3
13,1,3,2,2,2,2,2,2,2,2,3
14,1,1,1,1,1,1,1,1,1,1,3
15,1,3,3,3,3,3,3,3,3,3,3
16,1,1,1,1,1,1,1,1,1,1,3
17,1,1,1,1,1,1,1,1,1,1,3
18,1,1,1,1,1,1,1,1,1,1,3
19,1,3,3,3,3,3,3,3,3,3,2
20,1,1,1,1,1,1,1,1,10,1,1
21,1,0,4,5,5,7,7,7,7,1,1
22,1,3,3,3,3,3,3,3,10,3,1
23,2,2,2,2,2,2,2,2,2,2,4
24,2,2,2,2,2,2,2,2,2,2,4
25,1,1,1,1,1,1,1,1,1,1,3
26,0,2,2,2,2,2,2,9,9,2,4
27,2,2,4,4,4,4,4,8,8,4,5
28,1,3,3,3,3,3,3,3,3,3,3
29,2,2,4,4,4,4,4,8,8,4,5
30,1,3,3,3,3,3,3,3,3,3,2
31,1,3,3,3,3,3,3,3,3,3,2
32,1,3,3,3,3,3,3,3,3,3,2
33,1,3,3,3,3,3,3,3,3,3,2
34,0,3,3,3,6,6,6,6,6,0,2
35,2,0,0,5,5,5,5,8,8,4,1
36,0,0,0,0,6,6,6,6,6,0,1
37,0,3,4,4,4,4,8,9,10,4,6
38,2,3,4,4,4,4,4,4,4,4,6
39,2,3,4,4,4,4,4,4,4,4,6
40,0,3,4,4,4,4,4,4,4,4,6
41,2,1,4,4,4,4,4,4,4,4,6
42,2,3,4,4,4,4,4,4,4,4,6
43,2,2,2,2,2,2,2,9,9,2,4
44,2,2,4,4,4,4,4,8,8,4,5
45,0,2,2,2,6,6,6,9,9,2,4
46,2,2,2,2,2,2,2,2,2,2,4
47,1,1,1,1,1,1,1,1,1,1,3
48,2,2,4,4,4,7,8,8,8,4,5
49,2,2,4,4,4,4,4,8,8,4,5
50,2,2,2,2,2,2,2,8,8,2,5
51,2,2,2,2,2,2,2,2,2,2,4
52,2,2,2,2,2,2,2,2,8,2,4
53,2,2,4,4,4,4,4,8,8,4,5
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.1052798836612549,0.10123946462372327,0.1253805206406212,0.14454415030759307,0.1396112229861905,0.13636310926651962,0.1345896772363352,0.12692417470810705,0.12072410586660222,0.1495349352024915,0.1082110942996994
NMI,0.3994552345533412,0.40018566555168317,0.65428409822694211,0.78618803825680073,0.81968053401623486,0.82618432683274723,0.83353724228270987,0.80028389972877334,0.75509039190552996,1.0,0.60747831816698539
