,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,LPA
0,0,1,4,4,4,4,4,4,4,4,4,0,0
1,0,0,4,4,4,2,8,9,10,10,10,1,1
2,1,1,4,4,4,4,4,4,4,4,4,1,0
3,1,1,1,1,6,6,6,6,6,6,6,1,0
4,0,0,4,4,4,4,4,4,4,4,4,0,0
5,1,1,4,4,4,4,7,7,7,7,7,1,0
6,2,0,4,4,4,4,8,9,10,10,10,1,1
7,0,0,0,0,2,2,8,9,8,8,8,1,1
8,0,0,0,0,0,0,5,5,8,8,8,4,1
9,2,3,4,4,4,3,7,7,7,7,3,2,0
10,1,1,4,4,5,7,7,7,7,7,7,1,0
11,1,1,4,5,5,7,7,7,7,7,7,1,0
12,1,1,4,4,4,7,7,7,7,7,7,1,0
13,1,1,4,4,6,6,6,6,6,6,6,1,0
14,1,1,1,1,1,1,1,1,1,1,1,1,2
15,1,1,1,1,1,1,1,1,1,1,1,1,2
16,1,1,4,4,4,4,7,7,7,1,1,1,0
17,1,1,1,1,1,1,1,1,1,1,1,1,2
18,1,1,1,1,1,1,1,1,1,1,1,1,2
19,0,3,1,1,1,1,1,1,1,1,11,1,2
20,1,1,1,1,1,1,1,1,1,1,1,1,2
21,1,1,4,4,4,4,1,1,10,10,10,1,0
22,1,3,1,1,1,1,1,1,1,1,1,1,2
23,0,1,0,0,6,6,6,6,6,6,6,3,0
24,2,2,2,2,6,6,6,6,6,6,6,3,0
25,2,2,2,2,6,6,6,6,6,6,6,3,0
26,1,1,4,4,4,6,6,6,10,6,6,1,0
27,2,2,2,2,2,2,2,2,2,11,11,4,3
28,0,3,3,3,3,3,3,3,3,3,3,2,4
29,2,2,2,2,2,2,2,2,2,11,12,4,3
30,0,3,3,3,3,3,3,3,3,3,3,2,4
31,2,3,3,3,3,3,3,3,3,3,3,2,4
32,0,3,3,3,3,3,3,3,3,3,3,2,4
33,2,3,3,3,3,3,3,3,3,3,3,2,4
34,1,3,3,3,3,3,3,3,3,3,12,2,3
35,0,0,4,4,4,4,4,4,4,4,4,0,0
36,2,2,2,2,2,2,2,2,8,8,8,4,3
37,0,1,1,1,6,7,7,9,5,5,5,4,1
38,2,2,2,0,6,2,2,2,2,11,12,4,3
39,2,2,2,2,5,2,8,8,9,9,9,4,3
40,2,2,2,5,5,5,5,5,5,5,5,4,5
41,0,1,4,5,5,5,5,5,5,5,5,4,5
42,2,1,0,5,5,5,5,5,5,5,5,4,5
43,2,2,2,2,2,2,2,2,2,2,2,4,6
44,2,2,2,2,2,2,2,2,2,2,2,4,6
45,2,2,2,2,2,2,2,2,2,2,2,4,6
46,2,2,2,5,5,7,8,8,9,9,9,4,3
47,0,0,0,0,6,7,7,9,5,5,5,4,1
48,2,2,2,2,2,2,2,2,2,2,2,4,6
49,2,2,2,2,2,2,2,2,6,6,2,4,3
50,2,2,2,2,5,2,8,8,9,9,9,4,3
51,0,0,0,5,5,7,8,8,9,9,9,4,3
52,2,2,4,4,4,4,4,4,4,4,4,0,0
53,2,2,2,2,2,2,2,2,2,2,2,4,3
54,99,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.10613714544916977,0.1419635775280741,0.1737838404336658,0.16740703270680624,0.15564606119956426,0.15730138815940697,0.15402330628430652,0.15994780374980339,0.15275483517655397,0.14914907235906028,0.14399615323532,0.20277150852221304,0.16051867700411218
NMI,0.3654489680278506,0.47022410262840686,0.55019101773751156,0.54697255655048793,0.53416968570696055,0.59985369035981317,0.6063012907638986,0.65481804497444362,0.63347189716212682,0.61458991412722142,0.62564781498175548,1.0,0.54315715135357989
