,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,4,5,5,5,5,5,2,0
1,1,1,1,4,4,4,4,4,2,1
2,0,0,0,4,4,0,0,9,2,2
3,1,1,1,1,1,1,1,1,1,1
4,0,0,4,5,5,5,5,5,2,0
5,1,1,4,5,5,5,5,5,2,0
6,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1
8,0,3,4,4,4,7,7,7,3,0
9,2,2,4,4,4,4,4,9,1,2
10,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1
14,2,3,3,3,3,3,3,3,0,3
15,2,3,3,3,3,3,3,3,0,3
16,1,3,3,3,3,3,3,3,0,4
17,2,3,3,3,3,3,3,3,0,3
18,2,3,3,3,3,3,3,3,0,3
19,1,3,3,3,3,3,3,3,0,4
20,1,3,3,3,3,3,3,3,0,4
21,1,3,3,5,5,5,5,9,0,0
22,2,3,3,3,3,3,3,3,0,3
23,1,1,1,1,1,1,1,1,1,1
24,1,1,1,1,1,1,1,1,1,1
25,2,2,2,2,2,2,2,2,3,4
26,1,3,3,3,3,3,3,3,0,4
27,1,1,1,1,1,1,1,1,1,1
28,1,1,1,1,1,1,1,1,3,5
29,2,2,2,2,2,2,2,2,3,5
30,0,0,4,4,4,4,4,4,2,2
31,0,0,4,4,4,4,4,4,2,2
32,0,0,4,4,4,4,4,4,2,2
33,2,2,2,2,2,2,2,2,3,4
34,2,0,4,4,4,4,4,4,3,2
35,1,1,4,5,5,5,8,8,3,5
36,0,0,4,4,4,7,7,7,3,0
37,2,2,2,2,2,2,2,2,3,6
38,2,2,2,2,2,2,2,2,3,6
39,2,2,2,2,2,2,2,2,3,6
40,2,2,2,2,6,6,6,6,3,6
41,2,2,2,5,6,6,6,6,3,6
42,2,2,2,2,6,6,6,6,3,6
43,2,2,2,2,6,6,6,6,3,6
44,2,2,2,2,2,2,2,2,3,6
45,2,2,2,2,2,2,2,2,3,6
46,1,1,1,1,1,1,1,1,1,1
47,0,0,4,5,2,5,0,0,3,6
48,2,2,2,2,2,2,2,2,3,6
49,2,2,2,2,2,2,2,2,3,5
50,1,1,1,1,1,1,1,1,1,1
51,2,2,4,5,6,7,7,7,3,6
52,1,1,1,1,1,1,8,8,1,5
53,2,2,4,2,2,5,8,8,3,6
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.09917551637771199,0.141904534617509,0.1422310706802587,0.14732627737889054,0.14196367191983417,0.13663904844215446,0.13264311852029206,0.1301279876578701,0.16561014466604937,0.11930009739682368
NMI,0.40393489232858132,0.63831276805359416,0.68614042411278242,0.65574281431601311,0.66562806110579686,0.64532169184281074,0.64209366711507376,0.66745059019628528,1.0,0.58928446422061698
