,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,1,2,2,3,3,3,8,8,8,8,3,0
1,0,0,0,1,6,6,6,6,6,6,3,1
2,0,3,3,3,3,3,3,3,3,3,3,2
3,2,2,2,4,2,7,7,2,2,2,0,3
4,0,3,3,3,3,3,8,8,8,8,3,0
5,0,0,0,0,0,0,0,0,10,10,3,1
6,0,0,0,0,6,6,6,6,6,6,3,1
7,0,3,3,5,5,5,5,5,5,5,3,4
8,0,1,4,5,5,5,5,5,5,5,3,4
9,0,0,4,4,4,4,4,7,7,3,1,1
10,2,3,3,3,3,3,3,3,3,3,3,2
11,2,2,2,2,2,2,2,3,7,9,0,5
12,2,3,3,3,2,2,3,3,3,3,3,2
13,2,3,3,4,6,7,7,2,2,2,0,3
14,2,2,2,2,2,7,7,2,2,2,0,5
15,2,2,2,2,2,2,2,2,2,2,0,5
16,2,2,2,2,2,2,2,2,2,9,0,5
17,2,2,2,2,2,2,2,2,2,2,0,5
18,2,2,2,2,2,2,2,2,2,2,0,5
19,2,2,2,2,2,2,2,2,2,2,0,5
20,2,2,2,2,2,2,2,2,2,2,0,5
21,2,2,2,2,2,2,2,2,2,2,0,5
22,2,2,2,2,2,2,2,2,2,2,0,5
23,0,3,3,5,0,7,7,7,7,7,3,1
24,1,1,1,1,1,1,1,1,1,1,2,6
25,1,1,1,1,1,1,1,1,1,1,2,6
26,2,2,2,4,6,7,7,2,2,2,0,3
27,1,1,1,1,1,1,1,1,1,1,2,6
28,1,1,1,1,1,1,1,1,1,1,2,6
29,1,1,1,1,1,1,1,1,1,1,2,6
30,1,1,4,4,4,4,4,4,4,4,1,3
31,1,1,4,4,4,4,4,4,4,4,1,3
32,1,1,4,4,4,4,4,4,4,4,1,3
33,1,1,4,4,4,4,4,4,4,4,1,3
34,1,1,1,1,1,1,1,1,1,1,2,7
35,0,3,3,3,3,3,8,8,8,8,3,0
36,1,1,4,5,5,5,5,5,5,5,3,4
37,1,1,1,5,5,5,5,5,5,5,3,4
38,1,3,1,1,1,1,1,1,1,11,2,7
39,1,1,1,1,1,1,1,1,1,1,2,6
40,1,1,1,1,1,1,1,9,9,7,2,7
41,1,3,3,1,1,1,1,9,9,7,2,7
42,1,1,1,1,1,1,1,1,1,1,2,6
43,1,1,1,1,1,1,1,1,1,1,2,6
44,1,1,1,1,1,1,1,1,1,1,2,6
45,1,1,1,1,1,1,1,1,1,1,2,7
46,1,1,1,1,1,1,1,1,1,1,2,6
47,1,1,1,1,1,1,1,1,1,1,2,6
48,1,1,1,1,1,1,1,1,1,1,2,6
49,1,1,1,1,1,1,1,1,1,1,2,6
50,1,1,1,1,1,1,1,1,1,1,2,6
51,1,1,1,1,1,1,1,1,1,1,2,6
52,1,1,1,1,1,1,1,1,1,1,2,6
53,1,1,1,1,1,1,1,1,1,1,2,6
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.12587332582860586,0.10696831902553235,0.10955286675226168,0.12316402874980716,0.12812676472908524,0.12422257322413272,0.11937535120616784,0.11403774103872069,0.11172848436024883,0.10196805757698969,0.1363709609967991,0.09867477118497936
NMI,0.63987417639916522,0.52497475248879799,0.69946666665998503,0.7858630631191339,0.80158510903509506,0.78868826890703025,0.809031710438052,0.78114694572085563,0.7838937907106831,0.7547272082580585,1.0,0.73479043895521268
