,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,1,1,2,5,5,8,8,8,2,0
1,1,1,4,4,6,6,6,6,6,2,0
2,2,2,2,2,5,5,8,8,8,2,0
3,1,1,4,4,4,7,7,7,7,1,1
4,0,1,3,2,5,5,8,8,8,2,0
5,0,2,2,2,5,5,5,5,10,2,0
6,0,1,4,5,6,6,6,6,6,2,0
7,0,0,0,5,6,6,6,6,5,2,0
8,0,0,0,5,6,5,5,5,5,3,0
9,0,0,4,4,4,4,4,4,4,1,2
10,2,2,2,5,6,6,6,5,10,2,0
11,0,2,2,2,5,5,5,5,10,2,0
12,2,1,1,5,6,6,6,6,6,2,0
13,0,0,4,4,4,4,4,4,4,1,2
14,2,3,3,3,3,3,3,3,3,0,3
15,2,3,3,3,3,3,3,3,3,0,3
16,2,2,2,3,5,7,5,5,10,0,1
17,2,3,3,3,3,3,3,3,3,0,3
18,2,3,3,3,3,3,3,3,3,0,3
19,2,3,3,3,3,3,3,3,3,0,3
20,2,3,3,3,3,3,3,3,3,0,3
21,2,2,2,5,6,6,6,6,6,2,0
22,2,3,3,3,3,3,3,3,3,0,3
23,0,0,4,4,4,4,4,9,9,1,2
24,0,1,4,4,4,4,4,9,9,1,2
25,1,2,2,1,1,7,7,9,9,0,1
26,0,0,4,4,5,4,4,4,4,1,2
27,1,1,1,1,1,7,7,7,7,3,1
28,1,2,2,1,1,7,7,7,7,2,1
29,1,1,1,1,1,1,1,1,1,3,4
30,1,2,2,2,5,7,7,7,7,2,1
31,1,2,2,2,5,7,7,7,7,2,1
32,2,2,2,2,5,7,7,7,7,2,1
33,1,2,2,2,5,7,7,7,7,2,1
34,1,1,4,4,4,7,7,9,9,1,2
35,0,3,3,2,5,5,8,8,8,2,0
36,1,2,2,5,1,5,7,4,5,3,0
37,1,1,1,1,1,1,1,1,1,3,4
38,1,1,1,1,1,7,7,7,7,3,1
39,1,1,1,1,1,1,1,1,1,3,4
40,2,2,2,5,2,2,2,2,2,3,5
41,2,2,2,5,2,2,2,2,2,3,5
42,2,2,2,5,2,2,2,2,2,3,5
43,2,1,1,1,2,1,1,1,1,3,4
44,1,1,1,1,1,1,1,1,1,3,4
45,1,1,1,1,1,1,1,1,1,3,4
46,1,1,1,1,1,1,1,1,1,3,4
47,0,0,0,1,1,0,4,0,4,3,4
48,1,1,1,1,1,1,1,1,1,3,4
49,1,2,1,1,1,1,1,1,1,3,1
50,1,1,1,1,1,1,1,1,1,3,4
51,2,1,1,1,1,1,1,1,1,3,2
52,1,1,1,1,1,1,5,5,10,3,0
53,1,1,1,1,1,1,1,1,1,3,4
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.0931044670093909,0.07601857402661294,0.09727777817334517,0.14109859505784256,0.144242725209583,0.14032957127158902,0.13564871273067822,0.1251892872127092,0.12811123849990386,0.16914713667965622,0.14335972365070293
NMI,0.23622874075855421,0.35693392340104246,0.50672688918643716,0.68223902790242008,0.6627988008878839,0.60286353024145689,0.55774837012930434,0.57750299659422055,0.56632234745679799,1.0,0.57373287387859284
