,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,4,4,4,4,4,4,3,0
1,0,0,0,5,5,7,7,7,0,1
2,0,0,4,4,4,4,4,4,3,0
3,2,2,2,2,6,6,8,6,1,2
4,0,0,4,4,4,4,4,4,3,0
5,2,2,2,2,2,2,8,2,1,3
6,1,1,1,5,5,7,7,7,0,1
7,1,0,0,5,5,7,7,7,0,1
8,1,3,3,5,1,5,6,9,2,2
9,2,2,2,2,2,2,8,8,1,3
10,2,2,2,2,2,2,8,8,1,3
11,2,2,2,2,2,2,8,8,1,3
12,2,2,2,2,2,2,8,2,1,3
13,2,2,2,2,2,2,8,2,1,3
14,2,2,2,2,2,2,2,2,1,4
15,2,2,2,2,2,2,2,2,1,4
16,2,2,2,2,2,2,8,2,1,3
17,2,2,2,2,2,2,2,2,1,4
18,2,2,2,2,2,2,2,2,1,4
19,2,2,2,2,2,2,2,2,1,4
20,2,2,2,2,2,2,2,2,1,4
21,2,2,2,2,2,2,2,2,1,3
22,2,2,2,2,2,2,2,2,1,4
23,1,3,3,3,3,3,3,3,3,5
24,0,3,3,3,3,3,3,3,3,5
25,2,2,2,2,2,2,8,8,1,2
26,0,3,3,3,3,3,3,3,3,5
27,1,1,1,1,1,1,1,1,2,3
28,1,1,1,1,1,1,1,1,2,6
29,1,1,1,1,1,1,1,1,2,6
30,1,1,1,1,6,6,1,6,2,2
31,0,0,0,3,6,6,7,6,1,2
32,0,0,0,0,6,6,8,6,1,2
33,2,2,2,2,2,2,2,2,1,3
34,1,1,1,1,1,6,1,1,2,2
35,1,3,4,4,4,4,4,4,3,2
36,1,1,1,1,1,5,6,9,2,2
37,1,1,1,1,1,1,1,1,2,2
38,1,1,1,1,1,1,1,1,2,2
39,1,1,1,1,1,1,1,1,2,6
40,2,3,3,5,5,7,5,5,3,7
41,2,3,3,5,5,5,5,5,3,7
42,2,2,3,5,5,5,5,5,3,7
43,1,3,3,3,3,3,3,3,3,5
44,1,1,1,1,1,1,1,1,2,6
45,1,1,1,1,1,1,1,1,2,6
46,1,1,1,1,1,1,1,1,2,6
47,1,1,1,1,1,5,6,9,2,2
48,1,1,1,1,1,1,1,1,2,6
49,1,1,1,1,1,1,1,1,2,2
50,2,3,3,3,3,3,3,3,3,5
51,1,1,1,1,1,1,1,1,2,6
52,1,1,1,1,1,1,1,1,3,3
53,1,1,1,1,1,1,1,1,2,6
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.11053392981042909,0.12836886690673213,0.1411487178263849,0.14737500782156848,0.15234594181410052,0.13414585175574187,0.12682521298549734,0.13233254553537227,0.1577455293177114,0.10140256491332252
NMI,0.52822445418000674,0.64912381775596351,0.74278659233203348,0.72156348813323223,0.74895069819547344,0.6805583039923716,0.7350008112848585,0.72065454405389306,1.0,0.58748138907874004
