,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,LPA
0,2,3,3,3,3,3,3,3,3,3,3,2,0
1,0,1,1,5,5,3,3,9,9,11,11,3,1
2,2,3,3,3,3,3,3,3,3,3,3,2,0
3,2,3,4,5,5,7,7,7,7,7,7,2,0
4,2,3,3,3,3,3,3,3,3,3,3,2,0
5,0,0,0,0,0,0,0,0,0,9,12,3,2
6,0,0,0,4,4,4,4,4,4,4,4,4,2
7,0,0,1,1,1,1,1,8,1,1,9,3,3
8,1,1,1,1,1,1,1,1,1,1,1,3,3
9,99,99,99,99,99,99,99,99,99,99,99,99,99
10,1,1,1,1,3,1,1,3,3,3,3,2,4
11,1,1,1,1,1,1,1,1,1,1,1,3,3
12,1,1,1,1,1,1,1,1,1,1,1,2,4
13,2,2,2,2,2,2,2,9,9,9,9,1,1
14,2,2,2,2,2,2,2,2,2,2,2,1,5
15,2,2,2,2,2,2,2,2,2,2,2,1,5
16,2,2,2,2,2,2,2,2,2,9,9,1,1
17,2,2,2,2,2,2,2,2,2,2,2,1,5
18,2,2,2,2,2,2,2,2,2,2,2,1,5
19,2,2,2,2,2,2,2,2,2,2,2,1,5
20,2,2,2,5,2,5,5,5,5,5,5,1,5
21,2,2,2,2,2,2,2,2,2,2,2,1,5
22,2,2,2,2,2,2,2,2,2,2,2,1,5
23,0,3,3,3,0,0,8,8,8,8,8,4,2
24,2,3,3,3,3,7,7,7,7,7,7,2,0
25,1,1,1,1,1,1,1,1,1,1,1,3,3
26,2,2,2,2,5,2,2,9,9,11,11,1,1
27,1,1,1,1,1,1,1,1,1,1,1,3,4
28,1,1,4,4,4,4,4,4,4,4,4,4,6
29,1,1,1,4,4,4,4,4,4,4,4,4,6
30,0,0,4,4,4,4,4,4,4,4,4,4,2
31,0,0,0,5,5,5,5,5,5,5,5,2,2
32,0,0,0,0,5,3,3,3,10,10,10,3,2
33,0,3,3,5,5,5,5,5,5,5,5,2,2
34,1,1,1,1,1,1,1,1,1,1,1,3,4
35,2,3,3,3,3,3,3,3,3,3,3,2,0
36,1,1,1,5,1,1,1,1,1,1,1,3,3
37,1,3,3,3,3,7,7,3,7,3,7,2,0
38,0,0,4,4,4,4,4,4,4,4,12,4,2
39,0,0,4,5,0,5,5,5,5,5,12,4,2
40,1,3,0,5,6,6,6,6,6,6,6,3,7
41,1,1,1,1,6,1,1,1,6,6,6,3,4
42,1,3,3,5,6,6,6,6,6,6,6,3,7
43,1,1,4,4,6,4,4,4,6,4,4,4,6
44,1,1,1,1,6,6,6,6,6,6,6,3,4
45,1,1,1,1,6,6,6,6,6,6,6,3,4
46,2,3,4,5,5,7,7,7,7,7,7,2,0
47,0,3,3,3,3,0,8,8,8,8,8,4,2
48,1,1,1,1,1,1,1,1,1,1,1,3,4
49,1,1,1,1,1,1,1,1,6,6,1,3,4
50,0,0,4,4,4,4,4,4,4,4,4,4,6
51,1,1,1,1,1,1,1,1,1,1,1,3,4
52,2,3,3,3,3,5,5,5,5,5,5,2,0
53,1,1,1,1,1,1,1,1,1,1,1,3,4
54,99,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.10976967250586551,0.1257634856250932,0.1333858157174625,0.122175464270123,0.12846089708754765,0.13978045443029025,0.1397091645949683,0.12421665090055438,0.1240189803310458,0.11859031079095422,0.11075384443803547,0.16260127872921853,0.11559418461806652
NMI,0.45721796742383558,0.52877798065310699,0.5787975416973975,0.61511974076723641,0.63775712478268076,0.64379620268510251,0.65989080184065574,0.63075066833522198,0.64316472590062235,0.65609757526831491,0.64830430179849152,1.0,0.63379842911181294
