,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,5,5,5,5,5,5,5,3,0
1,0,0,0,0,6,6,8,8,8,8,2,1
2,1,1,1,1,1,1,1,1,1,1,3,2
3,2,2,2,2,2,2,2,2,2,2,1,3
4,0,0,4,5,5,5,5,5,5,5,3,0
5,2,3,3,5,5,7,5,5,10,7,0,4
6,0,0,0,0,6,6,8,8,8,8,2,1
7,0,0,0,4,4,4,8,8,8,8,2,1
8,0,0,4,4,4,4,4,4,4,4,2,5
9,0,2,2,2,6,7,7,7,7,7,1,1
10,2,2,2,5,5,7,7,7,10,7,0,4
11,2,3,4,4,4,4,4,4,10,10,0,6
12,2,3,3,3,3,3,3,3,10,11,0,4
13,0,0,0,0,0,7,7,9,9,7,0,1
14,1,3,3,3,3,3,3,3,3,3,0,7
15,1,3,3,3,3,3,3,3,3,3,0,7
16,2,3,3,3,3,3,3,3,3,3,0,4
17,1,3,3,3,3,3,3,3,3,3,0,7
18,2,3,3,3,3,3,3,3,3,3,0,7
19,1,3,3,3,3,3,3,3,10,11,0,4
20,2,3,3,3,3,3,3,3,3,3,0,4
21,1,3,3,3,3,3,3,3,3,3,0,4
22,0,3,3,3,3,3,1,1,3,1,3,2
23,2,0,0,5,6,7,7,7,7,7,1,1
24,1,1,1,1,1,1,1,1,1,1,3,2
25,0,3,0,3,3,3,0,6,3,11,0,7
26,1,1,1,1,1,1,1,1,1,1,3,2
27,2,0,3,0,6,3,3,3,10,11,0,4
28,2,2,2,4,2,4,2,2,10,10,0,6
29,1,1,1,1,6,6,1,9,9,10,3,6
30,2,2,2,2,2,2,2,2,2,2,1,3
31,2,2,2,2,2,2,2,2,2,2,1,3
32,2,2,2,2,2,2,2,2,2,2,1,3
33,2,2,2,2,2,2,2,2,2,2,1,3
34,1,3,4,5,6,6,6,9,9,9,3,8
35,0,0,1,5,5,5,5,5,5,5,3,0
36,0,0,4,4,4,4,4,4,4,4,2,5
37,0,0,0,0,0,0,0,0,0,0,2,1
38,0,0,0,5,6,6,6,9,9,9,3,8
39,1,1,4,5,6,6,6,9,9,10,3,8
40,1,3,4,5,6,6,6,9,9,6,3,8
41,2,3,0,5,6,6,6,6,6,6,3,8
42,0,0,0,5,6,6,6,6,6,6,3,8
43,1,1,1,1,1,1,1,1,1,1,3,2
44,1,1,4,1,6,6,6,9,1,10,3,8
45,1,1,1,1,1,1,1,1,1,1,3,2
46,2,1,4,4,4,4,4,4,4,4,2,6
47,1,0,4,4,6,7,4,4,7,10,2,8
48,1,1,1,1,1,1,1,1,1,1,3,2
49,2,2,2,2,2,2,2,2,2,2,1,3
50,1,1,1,1,1,1,1,1,1,1,3,2
51,1,1,1,1,1,1,1,1,1,1,3,6
52,1,1,1,1,1,1,1,1,1,1,3,6
53,1,1,4,1,6,6,6,9,9,10,3,8
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.10304211157964902,0.16556088159101306,0.17662450013310022,0.18724601853954037,0.18698517658975905,0.19194418274218128,0.1937079095562404,0.18562800462581167,0.17345557720572014,0.1671990146430788,0.21878491097575614,0.16358761464132188
NMI,0.28314468941699472,0.4858091612430131,0.49030495277515751,0.61964804450572986,0.48649201683852666,0.60167936041411285,0.6562124085429808,0.61587671415569034,0.67583385259659912,0.63632250805818313,1.0,0.60271551095664178
