,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,
0,1,1,1,1,1,1,1,1,1,1,1,0,
1,0,0,0,0,0,7,7,7,7,7,7,1,
2,2,2,2,5,5,5,5,5,5,5,5,1,
3,2,2,2,2,2,2,2,2,2,2,2,1,
4,0,0,0,0,0,7,7,7,10,10,10,0,
5,1,1,1,1,1,1,1,1,1,1,1,0,
6,0,0,0,0,5,7,7,7,7,7,7,1,
7,2,3,4,4,4,4,4,4,4,4,4,2,
8,2,2,2,2,2,2,2,2,2,2,2,1,
9,1,1,1,1,1,1,1,1,1,1,1,0,
10,2,2,2,2,2,2,2,2,2,2,2,1,
11,1,1,1,1,1,1,1,1,1,1,1,0,
12,2,2,2,2,2,2,2,2,2,2,2,1,
13,1,1,1,1,1,1,1,1,1,1,1,0,
14,0,0,3,3,6,6,6,6,6,11,11,3,
15,2,2,3,3,6,6,6,6,6,6,6,3,
16,0,0,4,4,4,4,4,9,9,9,9,2,
17,0,1,3,3,6,6,6,6,6,11,11,3,
18,1,1,1,1,1,1,1,9,9,9,9,0,
19,0,0,0,2,2,7,8,8,8,8,8,1,
20,0,3,3,5,5,5,5,5,5,5,5,1,
21,1,1,1,1,1,1,1,1,1,1,1,0,
22,0,0,3,5,5,5,5,5,5,5,5,1,
23,2,3,4,4,4,4,4,4,4,4,4,2,
24,0,3,4,4,4,4,4,4,4,4,4,2,
25,2,2,2,2,2,2,2,2,2,2,2,1,
26,2,2,2,3,6,6,6,6,6,6,6,3,
27,2,2,2,2,2,7,8,8,8,8,8,1,
28,2,2,2,2,2,2,2,2,2,2,2,1,
29,0,3,3,3,3,3,8,8,8,8,8,2,
30,2,2,2,2,2,2,2,2,2,2,2,1,
31,0,3,2,5,5,5,5,5,5,5,5,1,
32,2,2,2,5,5,5,5,5,5,5,5,1,
33,2,3,4,2,2,2,2,2,2,2,2,1,
34,0,3,3,3,3,3,3,3,3,3,3,2,
35,1,1,1,1,1,1,1,1,1,1,1,0,
36,1,1,1,1,1,1,1,1,1,1,10,0,
37,0,0,0,0,0,0,0,0,10,10,12,0,
38,0,0,0,0,0,0,0,0,10,10,12,2,
39,0,3,4,4,3,4,4,9,9,9,9,2,
40,0,3,3,3,3,3,3,3,3,3,3,2,
41,0,0,0,0,0,0,3,3,0,0,10,2,
42,0,3,3,3,3,3,3,3,3,3,3,2,
43,0,0,0,0,0,7,7,7,7,7,7,2,
44,1,3,3,3,3,3,3,3,3,3,3,2,
45,0,0,2,0,6,6,6,6,6,6,6,3,
46,1,3,4,4,6,6,6,6,6,4,4,2,
47,0,0,3,3,3,3,0,0,0,0,12,2,
48,0,3,0,0,0,0,3,3,10,10,10,2,
49,2,3,4,4,4,4,4,4,4,4,4,2,
50,1,3,3,3,4,4,4,4,4,4,4,2,
51,0,0,0,0,0,0,0,0,0,11,11,3,
52,1,1,1,1,1,1,1,1,1,1,1,0,
53,0,3,4,4,4,4,8,4,4,4,4,2,
54,99,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.10809077179500917,0.13347517220058244,0.15447751793020242,0.16873198731871322,0.17582570819470916,0.1789805627691864,0.17684140316213123,0.16794516898827147,0.16393572809477847,0.16024760358070714,0.1560279374404555,0.20941749167127438,
NMI,0.32939473293988408,0.48865000851052276,0.48212958526938049,0.61149374595328576,0.68007697490846197,0.65605329702423421,0.62872167056739903,0.60408488579458086,0.612309692992971,0.65304728079322716,0.62999604604207315,1.0,
Silhoutte,0.02662032,0.06707761,0.09145093,0.13101627,0.16189245,0.18174591,0.19232308,0.19851742,0.20770566,0.21427451,0.21645767,0.09805668,
