,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,3,3,3,6,6,6,6,6,6,5,0
1,0,3,3,3,6,6,6,6,6,6,5,0
2,2,2,2,2,2,2,2,2,2,2,4,1
3,2,2,2,2,2,2,2,2,2,2,4,2
4,0,3,3,3,6,6,6,6,6,6,5,0
5,0,0,0,5,5,5,5,5,5,5,4,3
6,1,1,1,1,6,6,6,6,6,5,5,0
7,0,0,0,5,5,7,7,7,7,7,0,4
8,0,0,0,5,5,7,7,7,7,7,0,4
9,2,2,2,2,2,2,2,2,8,8,4,2
10,2,2,2,5,5,5,5,5,5,5,4,3
11,0,1,3,5,5,5,5,9,10,11,4,3
12,2,2,1,5,5,5,5,5,5,5,4,3
13,2,2,2,2,2,2,2,5,2,2,4,2
14,1,3,3,3,3,3,3,3,3,3,1,5
15,1,3,3,3,3,3,3,3,3,3,1,5
16,0,0,0,0,3,3,3,9,9,9,1,4
17,1,3,3,3,3,3,3,3,3,3,1,5
18,1,3,3,3,3,3,3,3,3,3,1,5
19,0,3,0,0,0,0,0,0,10,10,1,4
20,1,3,3,3,3,3,3,3,3,3,1,5
21,1,1,1,5,5,5,5,5,5,5,1,3
22,99,99,99,99,99,99,99,99,99,99,99,99
23,2,2,2,2,6,6,8,8,8,8,4,2
24,2,2,2,2,6,6,8,8,8,8,4,2
25,2,2,2,1,1,1,8,8,8,8,4,2
26,1,3,3,3,3,3,3,3,3,3,1,5
27,1,1,1,1,1,1,1,1,1,1,3,6
28,1,1,1,1,1,1,1,1,1,1,3,6
29,1,1,1,1,1,1,1,1,1,1,3,6
30,2,2,2,2,2,2,2,2,2,2,4,1
31,2,2,2,2,2,2,2,2,2,2,4,1
32,2,2,2,2,2,2,2,2,2,2,4,1
33,1,1,1,1,1,1,1,1,1,1,3,6
34,1,1,1,1,1,1,1,1,1,1,3,6
35,0,3,3,3,6,6,6,6,6,6,5,0
36,2,2,4,4,4,7,7,7,7,7,0,4
37,2,2,4,4,4,4,4,4,4,4,0,7
38,1,1,1,1,1,1,1,1,1,1,3,6
39,2,2,4,4,4,4,4,4,4,4,0,7
40,1,1,1,1,1,1,1,1,1,1,3,8
41,1,1,1,1,5,1,1,9,10,1,3,8
42,0,0,2,5,5,3,3,9,10,0,3,8
43,1,1,1,4,5,6,6,9,10,3,3,8
44,2,2,4,4,4,4,4,4,4,4,0,7
45,2,2,4,4,4,4,4,4,4,4,0,7
46,0,0,0,5,5,7,8,9,9,11,4,6
47,2,2,4,4,4,4,4,4,4,4,0,7
48,1,1,1,1,1,1,1,1,1,1,3,6
49,1,1,1,1,1,1,1,1,1,1,3,6
50,1,1,1,1,1,5,5,5,10,10,3,6
51,1,1,1,1,1,1,8,1,1,1,3,6
52,0,0,0,0,0,0,0,9,10,11,4,4
53,1,1,1,1,1,1,1,1,1,1,3,6
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.13130782937892443,0.14798185394015645,0.18294065456603326,0.1952989188488438,0.20440565092446183,0.19652599237820853,0.1952984998086796,0.19220751438343261,0.1945542610891329,0.18997745235012117,0.24745015327429837,0.19540113925329042
NMI,0.47977984158017078,0.55901928681330204,0.59862892711708249,0.60636331062750815,0.6547128821201158,0.63497479137283674,0.69633938541531792,0.71088711098970403,0.72571662147174332,0.72689007389936733,1.0,0.72061023038345262
