,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,0,0,6,6,6,6,6,6,1,0
1,2,2,4,5,5,7,7,7,7,7,0,1
2,2,2,4,4,4,4,4,4,4,4,2,2
3,2,2,4,4,4,4,8,1,1,1,1,3
4,0,0,0,5,6,6,6,6,6,6,1,0
5,2,2,2,2,2,2,2,5,5,2,0,3
6,1,1,2,5,5,7,7,7,7,7,0,1
7,2,3,3,3,5,7,7,7,7,7,0,1
8,2,2,2,1,5,5,5,5,5,5,3,3
9,2,3,3,3,3,5,8,1,1,1,1,1
10,2,2,4,4,4,4,4,4,4,4,1,3
11,0,1,1,1,1,5,5,5,5,11,3,0
12,2,2,2,2,2,2,2,2,2,2,0,3
13,2,2,2,2,3,3,8,1,1,1,1,3
14,0,0,0,0,0,0,8,8,8,8,0,0
15,2,2,2,2,2,2,2,2,2,2,0,3
16,0,0,2,2,2,2,2,2,2,2,0,0
17,2,2,2,2,2,2,2,2,2,2,0,3
18,2,2,2,2,2,2,2,2,2,2,0,3
19,2,2,2,2,2,2,2,2,2,2,0,3
20,2,2,4,4,4,4,4,4,4,4,2,3
21,2,2,2,2,2,7,7,7,7,7,0,1
22,2,2,4,4,4,4,4,4,4,4,2,3
23,0,3,3,3,3,3,8,1,1,1,1,1
24,1,3,3,3,3,3,3,3,3,3,1,5
25,0,0,0,0,0,0,8,8,8,8,0,0
26,2,3,3,2,3,3,2,5,10,10,1,0
27,1,1,1,1,1,5,5,5,5,11,3,4
28,2,2,4,4,4,5,5,5,5,4,2,3
29,1,1,1,1,1,5,5,5,9,11,3,4
30,2,2,4,4,4,4,4,4,4,4,2,2
31,0,1,4,4,4,4,4,4,4,4,2,5
32,2,2,4,4,4,4,4,4,4,4,2,2
33,2,2,4,4,4,4,4,4,4,4,2,2
34,1,1,3,1,3,5,3,3,3,3,3,5
35,1,1,1,1,6,6,6,6,6,6,3,5
36,1,1,1,1,1,5,5,5,5,5,3,4
37,0,0,0,0,0,0,0,0,8,0,3,0
38,2,0,3,3,3,0,5,8,8,8,3,0
39,1,1,1,1,1,5,5,5,5,11,3,4
40,1,1,1,5,5,1,1,9,9,9,3,6
41,2,1,2,5,5,1,1,9,9,9,3,6
42,2,1,2,5,5,1,1,9,9,9,3,6
43,1,1,3,5,5,1,3,3,9,9,3,5
44,1,1,1,1,1,5,5,5,9,11,3,4
45,1,1,1,5,5,7,3,3,10,10,3,0
46,1,1,1,1,1,5,3,3,3,11,3,5
47,1,1,1,1,1,5,5,5,5,5,3,4
48,1,1,1,1,1,5,5,5,5,11,3,4
49,1,1,1,5,5,5,1,9,9,9,3,5
50,1,3,3,5,3,3,3,3,3,3,1,5
51,1,3,3,3,3,3,3,3,3,3,1,5
52,1,3,3,3,3,3,3,3,3,3,1,5
53,1,1,1,1,1,5,5,5,3,3,3,5
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.12597528295619864,0.15473299780994224,0.13145684012458755,0.12621774361867946,0.12267474107081834,0.12772863630025708,0.13262052547661668,0.12275032300692676,0.1294731863547806,0.1237070076314658,0.16341089605373074,0.1159954826357913
NMI,0.20091825418743059,0.43741501564029633,0.49280659644064262,0.51741065122485885,0.61087877993942907,0.60358159022208147,0.57215253137594024,0.53988770161160093,0.55772550169789337,0.62317697723373644,1.0,0.36577494385183096
