,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,2,2,4,5,5,5,5,5,1,0
1,99,99,99,99,99,99,99,99,99,99
2,2,2,4,5,5,5,5,5,1,0
3,1,1,4,4,4,4,4,4,2,1
4,2,2,4,5,5,5,5,5,1,0
5,0,3,3,3,3,3,3,3,1,2
6,1,1,1,1,1,1,1,1,2,3
7,1,1,3,1,1,3,3,7,2,1
8,1,1,1,1,1,7,1,7,2,1
9,1,3,4,4,4,4,4,4,2,2
10,2,2,1,1,1,1,1,1,2,2
11,0,3,0,0,5,7,8,8,2,4
12,1,1,1,1,1,1,1,1,2,1
13,1,1,1,5,6,6,6,6,1,5
14,0,3,3,3,3,3,3,3,1,2
15,1,1,1,1,1,1,1,1,2,3
16,1,1,1,1,1,1,1,1,2,3
17,1,1,1,1,1,1,1,1,2,3
18,1,1,1,1,1,1,1,1,2,3
19,1,1,1,1,1,1,1,1,2,3
20,1,1,4,4,4,4,4,4,2,3
21,1,1,1,1,1,1,1,1,2,3
22,1,3,4,4,4,4,4,4,1,2
23,0,3,3,3,3,3,3,3,1,2
24,2,2,2,2,2,2,2,2,3,6
25,2,2,2,2,2,2,2,2,3,6
26,0,0,1,5,6,6,6,6,1,5
27,2,3,3,3,3,3,3,3,1,2
28,1,3,4,4,4,4,4,4,2,1
29,2,3,3,3,3,3,3,3,1,2
30,1,1,4,4,4,4,4,4,2,7
31,1,1,4,4,4,4,4,4,2,7
32,1,1,4,4,4,4,4,4,2,7
33,1,1,4,4,4,4,4,4,2,7
34,1,1,4,4,4,4,4,4,2,1
35,0,3,3,5,5,5,5,5,1,0
36,2,2,2,2,2,7,7,7,3,1
37,2,2,2,2,2,7,7,9,3,6
38,2,2,2,2,2,7,7,9,3,6
39,2,2,2,2,2,2,7,9,3,6
40,2,2,2,2,2,2,2,2,3,6
41,2,2,2,2,2,2,2,2,3,6
42,2,2,2,2,2,2,2,2,3,6
43,0,0,0,0,0,5,0,7,1,4
44,2,2,2,2,2,2,2,2,3,6
45,0,3,3,5,6,6,6,6,1,5
46,1,3,3,3,3,1,8,8,2,4
47,2,2,2,2,2,7,7,7,3,6
48,2,2,2,2,2,2,2,2,3,6
49,2,2,2,2,2,2,2,2,3,6
50,2,2,2,2,2,2,6,6,3,6
51,2,3,3,3,3,3,3,3,1,5
52,2,2,2,2,5,3,2,2,3,6
53,2,2,2,2,2,2,7,9,3,6
54,0,0,0,0,0,2,0,0,1,4
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.14831448257099655,0.1478361312430726,0.15416888038954651,0.1702213255787611,0.1658885519709069,0.1514450420391695,0.15201028085827795,0.14379086927888318,0.1927798590607428,0.15167776130061397
NMI,0.55776693807664357,0.5515201858677411,0.55413608335337283,0.69271744333766294,0.62982997853447265,0.5497628433937557,0.62239359650634285,0.58061381123054978,1.0,0.61627160657223079
