,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,0,1,6,6,6,6,0,0
1,1,0,1,1,6,7,8,8,4,0
2,2,2,2,2,2,2,2,2,4,1
3,2,1,4,4,4,4,4,4,1,2
4,0,0,1,1,6,6,6,6,0,0
5,2,2,2,2,2,2,2,2,4,1
6,1,0,1,1,6,7,8,8,4,0
7,2,0,3,5,5,7,5,5,4,3
8,2,2,2,2,2,2,2,2,4,3
9,1,1,4,4,4,4,4,4,1,2
10,0,0,1,1,6,6,6,6,0,0
11,2,2,2,2,2,2,2,2,4,1
12,1,3,3,3,3,3,3,3,3,4
13,2,3,3,3,3,3,3,3,3,4
14,2,2,2,2,2,2,2,2,4,3
15,2,3,3,3,3,3,3,3,1,4
16,2,2,2,2,2,2,2,2,4,1
17,2,2,2,2,2,2,2,2,4,1
18,2,2,2,2,2,2,2,2,4,1
19,0,1,4,4,4,4,4,4,1,2
20,2,3,3,3,3,3,3,5,1,3
21,2,2,2,2,2,7,8,8,4,3
22,2,2,4,4,4,4,4,3,1,3
23,1,3,3,3,3,3,3,3,3,4
24,1,3,3,3,3,3,3,3,3,4
25,2,2,2,2,2,2,3,9,4,3
26,1,3,3,3,5,3,3,9,3,5
27,1,1,1,1,1,1,1,1,2,6
28,2,2,4,4,4,4,4,4,1,1
29,1,1,1,1,1,1,1,1,2,6
30,2,2,4,4,4,4,4,4,1,2
31,2,2,4,4,4,4,4,4,1,2
32,2,2,4,4,4,4,4,4,1,2
33,1,1,4,4,4,4,4,4,1,2
34,1,1,1,5,5,5,5,5,2,7
35,1,1,1,1,1,2,1,1,2,6
36,0,0,0,5,5,5,5,5,2,7
37,1,1,1,1,1,7,1,1,2,7
38,1,1,1,1,1,1,1,7,2,7
39,1,1,1,1,1,1,1,1,2,7
40,0,1,1,5,5,1,7,7,2,8
41,1,1,1,1,1,1,7,7,2,8
42,1,1,1,1,1,1,7,7,2,8
43,1,3,3,3,3,3,3,9,2,6
44,1,1,1,1,1,1,1,1,2,6
45,1,3,3,5,5,5,3,9,3,5
46,1,3,3,3,3,3,3,3,3,4
47,2,2,2,2,2,2,2,2,4,1
48,1,1,1,1,1,7,1,1,2,7
49,1,1,1,1,1,1,1,1,2,6
50,1,3,1,1,1,3,1,1,2,6
51,1,3,3,3,3,3,3,3,3,4
52,1,3,3,3,3,3,3,3,3,4
53,1,1,1,1,1,1,1,1,2,6
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.09714252502284132,0.11733407903290409,0.12542240418285383,0.114906796632449,0.12278522781831726,0.12077316234694785,0.1267207276935573,0.11334086714394136,0.15178133550595702,0.09583601536266319
NMI,0.43819233194946572,0.57057508129115309,0.68661079131279434,0.65681307453449922,0.7268757944287294,0.68558622155949034,0.73169482487344417,0.70904682663480534,1.0,0.69828508179800375
