,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,
0,1,3,3,3,3,3,8,8,8,8,8,0,
1,0,0,0,0,6,6,8,6,6,6,6,1,
2,1,1,1,1,1,1,1,1,1,1,1,0,
3,1,3,3,5,6,6,6,6,6,11,3,2,
4,1,1,4,3,3,3,8,8,8,8,8,0,
5,1,1,1,1,1,1,1,1,1,1,1,0,
6,0,0,0,0,6,6,8,6,6,6,6,1,
7,1,1,1,1,1,1,1,1,1,1,1,0,
8,0,0,4,4,4,4,4,4,10,10,4,2,
9,1,1,1,1,1,1,1,1,1,1,1,0,
10,1,1,1,1,1,4,4,4,4,4,11,0,
11,0,3,4,4,4,4,4,4,4,4,11,3,
12,1,1,1,1,1,1,1,1,1,1,1,0,
13,1,3,3,5,6,6,1,6,6,11,3,2,
14,2,3,3,5,5,5,5,5,5,5,5,2,
15,1,1,1,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,1,1,1,0,
23,1,3,3,5,5,5,5,5,5,11,3,2,
24,2,3,3,5,5,5,5,5,5,5,5,2,
25,0,0,0,5,5,5,5,5,5,5,5,2,
26,1,3,3,3,3,3,4,4,3,3,10,2,
27,2,2,2,2,2,2,2,2,2,2,2,3,
28,2,2,2,2,2,2,2,2,2,2,2,3,
29,2,2,2,2,2,2,2,2,2,2,2,3,
30,2,2,2,2,2,2,2,2,2,2,2,3,
31,2,2,2,2,2,2,2,2,2,2,2,3,
32,2,2,2,2,2,2,2,2,2,2,2,3,
33,2,2,4,2,2,7,7,2,2,2,2,3,
34,2,2,2,2,2,2,2,2,2,2,2,3,
35,2,1,1,1,1,1,8,8,8,8,8,0,
36,0,0,0,4,4,7,7,7,7,7,7,3,
37,0,0,0,0,0,7,7,7,7,7,7,3,
38,0,0,0,0,0,0,0,0,0,0,12,3,
39,2,2,2,4,4,7,7,7,7,7,12,3,
40,0,0,0,5,6,6,6,9,9,9,9,1,
41,0,0,0,5,6,6,6,9,9,9,9,1,
42,0,0,0,5,6,6,6,9,9,9,9,1,
43,0,3,3,3,3,3,3,3,3,3,10,2,
44,2,2,2,2,2,2,2,2,2,2,2,3,
45,2,2,2,2,2,2,2,2,2,2,2,3,
46,2,3,4,4,4,4,4,4,4,4,11,3,
47,2,2,2,4,4,7,7,7,7,7,7,3,
48,2,2,2,2,2,2,2,2,7,2,2,3,
49,2,2,2,2,2,2,2,2,2,2,2,3,
50,0,3,3,3,3,3,3,3,3,3,10,2,
51,0,0,4,3,3,3,3,3,10,10,4,2,
52,0,0,0,0,0,0,0,0,0,0,0,3,
53,2,2,4,3,3,3,3,3,3,10,4,3,
54,99,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.18010833514913488,0.17379960746724152,0.16479811124323887,0.1765901833888854,0.1746150721007863,0.16326022789719283,0.16161938754220437,0.17209072905247325,0.17111096434102946,0.1753012332639737,0.1737757591084314,0.22153888853640896,
NMI,0.50538402710810193,0.66563434879573358,0.64839332689329321,0.63041318972724214,0.67262503727752732,0.63521324243712884,0.59922644593636154,0.66101884817945022,0.68615521737577689,0.7130987048967683,0.70655377310128376,1.0,
Silhoutte,0.10833327,0.125964,0.14256315,0.15932723,0.16961752,0.17933976,0.18714163,0.22373319,0.23272313,0.28152895,0.28512851,0.13347451,
